"CN","PLT_CN","STATECD","UNITCD","COUNTYCD","PLOT","INVYR","SUBP","CONDID","GROWTH_HABIT_CD","LAYER","COVER_PCT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"382556757489998","171867921020004",39,1,87,2263,2015,4,1,"GR",1,3,"",2016-03-25,"489998","",,"",7,4
"382556758489998","171867921020004",39,1,87,2263,2015,4,1,"GR",2,1,"",2016-03-25,"489998","",,"",7,4
"382556759489998","171867921020004",39,1,87,2263,2015,4,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382556760489998","171867921020004",39,1,87,2263,2015,4,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382556761489998","171867921020004",39,1,87,2263,2015,4,1,"GR",5,3,"",2016-03-25,"489998","",,"",7,4
"382556742489998","171867921020004",39,1,87,2263,2015,4,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382556743489998","171867921020004",39,1,87,2263,2015,4,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382556744489998","171867921020004",39,1,87,2263,2015,4,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382556745489998","171867921020004",39,1,87,2263,2015,4,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382556746489998","171867921020004",39,1,87,2263,2015,4,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382556747489998","171867921020004",39,1,87,2263,2015,4,1,"SH",1,5,"",2016-03-25,"489998","",,"",7,4
"382556748489998","171867921020004",39,1,87,2263,2015,4,1,"SH",2,3,"",2016-03-25,"489998","",,"",7,4
"382556749489998","171867921020004",39,1,87,2263,2015,4,1,"SH",3,2,"",2016-03-25,"489998","",,"",7,4
"382556750489998","171867921020004",39,1,87,2263,2015,4,1,"SH",4,0,"",2016-03-25,"489998","",,"",7,4
"382556751489998","171867921020004",39,1,87,2263,2015,4,1,"SH",5,6,"",2016-03-25,"489998","",,"",7,4
"382556737489998","171867921020004",39,1,87,2263,2015,4,1,"TT",1,3,"",2016-03-25,"489998","",,"",7,4
"382556738489998","171867921020004",39,1,87,2263,2015,4,1,"TT",2,2,"",2016-03-25,"489998","",,"",7,4
"382556739489998","171867921020004",39,1,87,2263,2015,4,1,"TT",3,6,"",2016-03-25,"489998","",,"",7,4
"382556740489998","171867921020004",39,1,87,2263,2015,4,1,"TT",4,85,"",2016-03-25,"489998","",,"",7,4
"382556741489998","171867921020004",39,1,87,2263,2015,4,1,"TT",5,87,"",2016-03-25,"489998","",,"",7,4
"382557997489998","251630364489998",39,4,103,4704,2015,1,1,"FB",1,25,"",2016-03-25,"489998","",,"",7,4
"382557998489998","251630364489998",39,4,103,4704,2015,1,1,"FB",2,10,"",2016-03-25,"489998","",,"",7,4
"382557999489998","251630364489998",39,4,103,4704,2015,1,1,"FB",3,0,"",2016-03-25,"489998","",,"",7,4
"382558000489998","251630364489998",39,4,103,4704,2015,1,1,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382558001489998","251630364489998",39,4,103,4704,2015,1,1,"FB",5,27,"",2016-03-25,"489998","",,"",7,4
"382558002489998","251630364489998",39,4,103,4704,2015,1,1,"GR",1,5,"",2016-03-25,"489998","",,"",7,4
"382558003489998","251630364489998",39,4,103,4704,2015,1,1,"GR",2,0,"",2016-03-25,"489998","",,"",7,4
"382558004489998","251630364489998",39,4,103,4704,2015,1,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382558005489998","251630364489998",39,4,103,4704,2015,1,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382558006489998","251630364489998",39,4,103,4704,2015,1,1,"GR",5,5,"",2016-03-25,"489998","",,"",7,4
"382557987489998","251630364489998",39,4,103,4704,2015,1,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382557988489998","251630364489998",39,4,103,4704,2015,1,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382557989489998","251630364489998",39,4,103,4704,2015,1,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382557990489998","251630364489998",39,4,103,4704,2015,1,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382557991489998","251630364489998",39,4,103,4704,2015,1,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382557992489998","251630364489998",39,4,103,4704,2015,1,1,"SH",1,10,"",2016-03-25,"489998","",,"",7,4
"382557993489998","251630364489998",39,4,103,4704,2015,1,1,"SH",2,2,"",2016-03-25,"489998","",,"",7,4
"382557994489998","251630364489998",39,4,103,4704,2015,1,1,"SH",3,2,"",2016-03-25,"489998","",,"",7,4
"382557995489998","251630364489998",39,4,103,4704,2015,1,1,"SH",4,3,"",2016-03-25,"489998","",,"",7,4
"382557996489998","251630364489998",39,4,103,4704,2015,1,1,"SH",5,11,"",2016-03-25,"489998","",,"",7,4
"382557982489998","251630364489998",39,4,103,4704,2015,1,1,"TT",1,5,"",2016-03-25,"489998","",,"",7,4
"382557983489998","251630364489998",39,4,103,4704,2015,1,1,"TT",2,5,"",2016-03-25,"489998","",,"",7,4
"382557984489998","251630364489998",39,4,103,4704,2015,1,1,"TT",3,5,"",2016-03-25,"489998","",,"",7,4
"382557985489998","251630364489998",39,4,103,4704,2015,1,1,"TT",4,85,"",2016-03-25,"489998","",,"",7,4
"382557986489998","251630364489998",39,4,103,4704,2015,1,1,"TT",5,85,"",2016-03-25,"489998","",,"",7,4
"382558027489998","251630364489998",39,4,103,4704,2015,2,1,"FB",1,15,"",2016-03-25,"489998","",,"",7,4
"382558028489998","251630364489998",39,4,103,4704,2015,2,1,"FB",2,3,"",2016-03-25,"489998","",,"",7,4
"382558029489998","251630364489998",39,4,103,4704,2015,2,1,"FB",3,0,"",2016-03-25,"489998","",,"",7,4
"382558030489998","251630364489998",39,4,103,4704,2015,2,1,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382558031489998","251630364489998",39,4,103,4704,2015,2,1,"FB",5,15,"",2016-03-25,"489998","",,"",7,4
"382558032489998","251630364489998",39,4,103,4704,2015,2,1,"GR",1,3,"",2016-03-25,"489998","",,"",7,4
"382558033489998","251630364489998",39,4,103,4704,2015,2,1,"GR",2,0,"",2016-03-25,"489998","",,"",7,4
"382558034489998","251630364489998",39,4,103,4704,2015,2,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382558035489998","251630364489998",39,4,103,4704,2015,2,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382558036489998","251630364489998",39,4,103,4704,2015,2,1,"GR",5,3,"",2016-03-25,"489998","",,"",7,4
"382558017489998","251630364489998",39,4,103,4704,2015,2,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382558018489998","251630364489998",39,4,103,4704,2015,2,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382558019489998","251630364489998",39,4,103,4704,2015,2,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382558020489998","251630364489998",39,4,103,4704,2015,2,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382558021489998","251630364489998",39,4,103,4704,2015,2,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382558022489998","251630364489998",39,4,103,4704,2015,2,1,"SH",1,10,"",2016-03-25,"489998","",,"",7,4
"382558023489998","251630364489998",39,4,103,4704,2015,2,1,"SH",2,2,"",2016-03-25,"489998","",,"",7,4
"382558024489998","251630364489998",39,4,103,4704,2015,2,1,"SH",3,2,"",2016-03-25,"489998","",,"",7,4
"382558025489998","251630364489998",39,4,103,4704,2015,2,1,"SH",4,5,"",2016-03-25,"489998","",,"",7,4
"382558026489998","251630364489998",39,4,103,4704,2015,2,1,"SH",5,12,"",2016-03-25,"489998","",,"",7,4
"382558012489998","251630364489998",39,4,103,4704,2015,2,1,"TT",1,5,"",2016-03-25,"489998","",,"",7,4
"382558013489998","251630364489998",39,4,103,4704,2015,2,1,"TT",2,5,"",2016-03-25,"489998","",,"",7,4
"382558014489998","251630364489998",39,4,103,4704,2015,2,1,"TT",3,10,"",2016-03-25,"489998","",,"",7,4
"382558015489998","251630364489998",39,4,103,4704,2015,2,1,"TT",4,85,"",2016-03-25,"489998","",,"",7,4
"382558016489998","251630364489998",39,4,103,4704,2015,2,1,"TT",5,85,"",2016-03-25,"489998","",,"",7,4
"382558057489998","251630364489998",39,4,103,4704,2015,3,1,"FB",1,40,"",2016-03-25,"489998","",,"",7,4
"382558058489998","251630364489998",39,4,103,4704,2015,3,1,"FB",2,20,"",2016-03-25,"489998","",,"",7,4
"382558059489998","251630364489998",39,4,103,4704,2015,3,1,"FB",3,0,"",2016-03-25,"489998","",,"",7,4
"382558060489998","251630364489998",39,4,103,4704,2015,3,1,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382558061489998","251630364489998",39,4,103,4704,2015,3,1,"FB",5,42,"",2016-03-25,"489998","",,"",7,4
"382558062489998","251630364489998",39,4,103,4704,2015,3,1,"GR",1,5,"",2016-03-25,"489998","",,"",7,4
"382558063489998","251630364489998",39,4,103,4704,2015,3,1,"GR",2,1,"",2016-03-25,"489998","",,"",7,4
"382558064489998","251630364489998",39,4,103,4704,2015,3,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382558065489998","251630364489998",39,4,103,4704,2015,3,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382558066489998","251630364489998",39,4,103,4704,2015,3,1,"GR",5,5,"",2016-03-25,"489998","",,"",7,4
"382558047489998","251630364489998",39,4,103,4704,2015,3,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382558051489998","251630364489998",39,4,103,4704,2015,3,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382558048489998","251630364489998",39,4,103,4704,2015,3,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382558049489998","251630364489998",39,4,103,4704,2015,3,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382558050489998","251630364489998",39,4,103,4704,2015,3,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382558052489998","251630364489998",39,4,103,4704,2015,3,1,"SH",1,15,"",2016-03-25,"489998","",,"",7,4
"382558053489998","251630364489998",39,4,103,4704,2015,3,1,"SH",2,3,"",2016-03-25,"489998","",,"",7,4
"382558054489998","251630364489998",39,4,103,4704,2015,3,1,"SH",3,0,"",2016-03-25,"489998","",,"",7,4
"382558055489998","251630364489998",39,4,103,4704,2015,3,1,"SH",4,0,"",2016-03-25,"489998","",,"",7,4
"382558056489998","251630364489998",39,4,103,4704,2015,3,1,"SH",5,15,"",2016-03-25,"489998","",,"",7,4
"382558042489998","251630364489998",39,4,103,4704,2015,3,1,"TT",1,5,"",2016-03-25,"489998","",,"",7,4
"382558043489998","251630364489998",39,4,103,4704,2015,3,1,"TT",2,5,"",2016-03-25,"489998","",,"",7,4
"382558044489998","251630364489998",39,4,103,4704,2015,3,1,"TT",3,10,"",2016-03-25,"489998","",,"",7,4
"382558045489998","251630364489998",39,4,103,4704,2015,3,1,"TT",4,60,"",2016-03-25,"489998","",,"",7,4
"382558046489998","251630364489998",39,4,103,4704,2015,3,1,"TT",5,65,"",2016-03-25,"489998","",,"",7,4
"382558087489998","251630364489998",39,4,103,4704,2015,4,1,"FB",1,5,"",2016-03-25,"489998","",,"",7,4
"382558088489998","251630364489998",39,4,103,4704,2015,4,1,"FB",2,2,"",2016-03-25,"489998","",,"",7,4
"382558089489998","251630364489998",39,4,103,4704,2015,4,1,"FB",3,0,"",2016-03-25,"489998","",,"",7,4
"382558090489998","251630364489998",39,4,103,4704,2015,4,1,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382558091489998","251630364489998",39,4,103,4704,2015,4,1,"FB",5,5,"",2016-03-25,"489998","",,"",7,4
"382558092489998","251630364489998",39,4,103,4704,2015,4,1,"GR",1,5,"",2016-03-25,"489998","",,"",7,4
"382558093489998","251630364489998",39,4,103,4704,2015,4,1,"GR",2,2,"",2016-03-25,"489998","",,"",7,4
"382558094489998","251630364489998",39,4,103,4704,2015,4,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382558095489998","251630364489998",39,4,103,4704,2015,4,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382558096489998","251630364489998",39,4,103,4704,2015,4,1,"GR",5,5,"",2016-03-25,"489998","",,"",7,4
"382558077489998","251630364489998",39,4,103,4704,2015,4,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382558078489998","251630364489998",39,4,103,4704,2015,4,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382558079489998","251630364489998",39,4,103,4704,2015,4,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382558080489998","251630364489998",39,4,103,4704,2015,4,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382558081489998","251630364489998",39,4,103,4704,2015,4,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382558082489998","251630364489998",39,4,103,4704,2015,4,1,"SH",1,5,"",2016-03-25,"489998","",,"",7,4
"382558083489998","251630364489998",39,4,103,4704,2015,4,1,"SH",2,10,"",2016-03-25,"489998","",,"",7,4
"382558084489998","251630364489998",39,4,103,4704,2015,4,1,"SH",3,2,"",2016-03-25,"489998","",,"",7,4
"382558085489998","251630364489998",39,4,103,4704,2015,4,1,"SH",4,2,"",2016-03-25,"489998","",,"",7,4
"382558086489998","251630364489998",39,4,103,4704,2015,4,1,"SH",5,12,"",2016-03-25,"489998","",,"",7,4
"382558072489998","251630364489998",39,4,103,4704,2015,4,1,"TT",1,5,"",2016-03-25,"489998","",,"",7,4
"382558073489998","251630364489998",39,4,103,4704,2015,4,1,"TT",2,5,"",2016-03-25,"489998","",,"",7,4
"382558074489998","251630364489998",39,4,103,4704,2015,4,1,"TT",3,10,"",2016-03-25,"489998","",,"",7,4
"382558075489998","251630364489998",39,4,103,4704,2015,4,1,"TT",4,18,"",2016-03-25,"489998","",,"",7,4
"382558076489998","251630364489998",39,4,103,4704,2015,4,1,"TT",5,18,"",2016-03-25,"489998","",,"",7,4
"382560737489998","251630621489998",39,3,111,2939,2015,4,2,"FB",1,10,"",2016-03-25,"489998","",,"",7,4
"382560738489998","251630621489998",39,3,111,2939,2015,4,2,"FB",2,3,"",2016-03-25,"489998","",,"",7,4
"382560739489998","251630621489998",39,3,111,2939,2015,4,2,"FB",3,0,"",2016-03-25,"489998","",,"",7,4
"382560740489998","251630621489998",39,3,111,2939,2015,4,2,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382560741489998","251630621489998",39,3,111,2939,2015,4,2,"FB",5,12,"",2016-03-25,"489998","",,"",7,4
"382560742489998","251630621489998",39,3,111,2939,2015,4,2,"GR",1,15,"",2016-03-25,"489998","",,"",7,4
"382560743489998","251630621489998",39,3,111,2939,2015,4,2,"GR",2,1,"",2016-03-25,"489998","",,"",7,4
"382560744489998","251630621489998",39,3,111,2939,2015,4,2,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382560745489998","251630621489998",39,3,111,2939,2015,4,2,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382560746489998","251630621489998",39,3,111,2939,2015,4,2,"GR",5,15,"",2016-03-25,"489998","",,"",7,4
"382560727489998","251630621489998",39,3,111,2939,2015,4,2,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382560728489998","251630621489998",39,3,111,2939,2015,4,2,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382560729489998","251630621489998",39,3,111,2939,2015,4,2,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382560730489998","251630621489998",39,3,111,2939,2015,4,2,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382560731489998","251630621489998",39,3,111,2939,2015,4,2,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382560732489998","251630621489998",39,3,111,2939,2015,4,2,"SH",1,60,"",2016-03-25,"489998","",,"",7,4
"382560733489998","251630621489998",39,3,111,2939,2015,4,2,"SH",2,15,"",2016-03-25,"489998","",,"",7,4
"382560734489998","251630621489998",39,3,111,2939,2015,4,2,"SH",3,10,"",2016-03-25,"489998","",,"",7,4
"382560735489998","251630621489998",39,3,111,2939,2015,4,2,"SH",4,35,"",2016-03-25,"489998","",,"",7,4
"382560736489998","251630621489998",39,3,111,2939,2015,4,2,"SH",5,65,"",2016-03-25,"489998","",,"",7,4
"382560722489998","251630621489998",39,3,111,2939,2015,4,2,"TT",1,10,"",2016-03-25,"489998","",,"",7,4
"382560723489998","251630621489998",39,3,111,2939,2015,4,2,"TT",2,20,"",2016-03-25,"489998","",,"",7,4
"382560724489998","251630621489998",39,3,111,2939,2015,4,2,"TT",3,5,"",2016-03-25,"489998","",,"",7,4
"382560725489998","251630621489998",39,3,111,2939,2015,4,2,"TT",4,70,"",2016-03-25,"489998","",,"",7,4
"382560726489998","251630621489998",39,3,111,2939,2015,4,2,"TT",5,73,"",2016-03-25,"489998","",,"",7,4
"382559686489998","171867900020004",39,3,119,1245,2015,3,2,"FB",1,55,"",2016-03-25,"489998","",,"",7,4
"382559687489998","171867900020004",39,3,119,1245,2015,3,2,"FB",2,45,"",2016-03-25,"489998","",,"",7,4
"382559688489998","171867900020004",39,3,119,1245,2015,3,2,"FB",3,5,"",2016-03-25,"489998","",,"",7,4
"382559689489998","171867900020004",39,3,119,1245,2015,3,2,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382559690489998","171867900020004",39,3,119,1245,2015,3,2,"FB",5,58,"",2016-03-25,"489998","",,"",7,4
"382559691489998","171867900020004",39,3,119,1245,2015,3,2,"GR",1,25,"",2016-03-25,"489998","",,"",7,4
"382559692489998","171867900020004",39,3,119,1245,2015,3,2,"GR",2,20,"",2016-03-25,"489998","",,"",7,4
"382559693489998","171867900020004",39,3,119,1245,2015,3,2,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382559694489998","171867900020004",39,3,119,1245,2015,3,2,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382559695489998","171867900020004",39,3,119,1245,2015,3,2,"GR",5,26,"",2016-03-25,"489998","",,"",7,4
"382559676489998","171867900020004",39,3,119,1245,2015,3,2,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382559677489998","171867900020004",39,3,119,1245,2015,3,2,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382559678489998","171867900020004",39,3,119,1245,2015,3,2,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382559679489998","171867900020004",39,3,119,1245,2015,3,2,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382559680489998","171867900020004",39,3,119,1245,2015,3,2,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382559681489998","171867900020004",39,3,119,1245,2015,3,2,"SH",1,20,"",2016-03-25,"489998","",,"",7,4
"382559682489998","171867900020004",39,3,119,1245,2015,3,2,"SH",2,35,"",2016-03-25,"489998","",,"",7,4
"382559683489998","171867900020004",39,3,119,1245,2015,3,2,"SH",3,10,"",2016-03-25,"489998","",,"",7,4
"382559684489998","171867900020004",39,3,119,1245,2015,3,2,"SH",4,15,"",2016-03-25,"489998","",,"",7,4
"382559685489998","171867900020004",39,3,119,1245,2015,3,2,"SH",5,40,"",2016-03-25,"489998","",,"",7,4
"382559671489998","171867900020004",39,3,119,1245,2015,3,2,"TT",1,2,"",2016-03-25,"489998","",,"",7,4
"382559672489998","171867900020004",39,3,119,1245,2015,3,2,"TT",2,7,"",2016-03-25,"489998","",,"",7,4
"382559673489998","171867900020004",39,3,119,1245,2015,3,2,"TT",3,5,"",2016-03-25,"489998","",,"",7,4
"382559674489998","171867900020004",39,3,119,1245,2015,3,2,"TT",4,85,"",2016-03-25,"489998","",,"",7,4
"382559675489998","171867900020004",39,3,119,1245,2015,3,2,"TT",5,85,"",2016-03-25,"489998","",,"",7,4
"382559938489998","251630572489998",39,2,127,5467,2015,1,1,"FB",1,15,"",2016-03-25,"489998","",,"",7,4
"382559939489998","251630572489998",39,2,127,5467,2015,1,1,"FB",2,5,"",2016-03-25,"489998","",,"",7,4
"382559940489998","251630572489998",39,2,127,5467,2015,1,1,"FB",3,1,"",2016-03-25,"489998","",,"",7,4
"382559941489998","251630572489998",39,2,127,5467,2015,1,1,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382559942489998","251630572489998",39,2,127,5467,2015,1,1,"FB",5,17,"",2016-03-25,"489998","",,"",7,4
"382559943489998","251630572489998",39,2,127,5467,2015,1,1,"GR",1,35,"",2016-03-25,"489998","",,"",7,4
"382559944489998","251630572489998",39,2,127,5467,2015,1,1,"GR",2,5,"",2016-03-25,"489998","",,"",7,4
"382559945489998","251630572489998",39,2,127,5467,2015,1,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382559946489998","251630572489998",39,2,127,5467,2015,1,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382559947489998","251630572489998",39,2,127,5467,2015,1,1,"GR",5,36,"",2016-03-25,"489998","",,"",7,4
"382559928489998","251630572489998",39,2,127,5467,2015,1,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382559929489998","251630572489998",39,2,127,5467,2015,1,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382559930489998","251630572489998",39,2,127,5467,2015,1,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382559931489998","251630572489998",39,2,127,5467,2015,1,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382559932489998","251630572489998",39,2,127,5467,2015,1,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382559933489998","251630572489998",39,2,127,5467,2015,1,1,"SH",1,20,"",2016-03-25,"489998","",,"",7,4
"382559934489998","251630572489998",39,2,127,5467,2015,1,1,"SH",2,50,"",2016-03-25,"489998","",,"",7,4
"382559935489998","251630572489998",39,2,127,5467,2015,1,1,"SH",3,25,"",2016-03-25,"489998","",,"",7,4
"382559936489998","251630572489998",39,2,127,5467,2015,1,1,"SH",4,5,"",2016-03-25,"489998","",,"",7,4
"382559937489998","251630572489998",39,2,127,5467,2015,1,1,"SH",5,55,"",2016-03-25,"489998","",,"",7,4
"382559923489998","251630572489998",39,2,127,5467,2015,1,1,"TT",1,3,"",2016-03-25,"489998","",,"",7,4
"382559924489998","251630572489998",39,2,127,5467,2015,1,1,"TT",2,3,"",2016-03-25,"489998","",,"",7,4
"382559925489998","251630572489998",39,2,127,5467,2015,1,1,"TT",3,5,"",2016-03-25,"489998","",,"",7,4
"382559926489998","251630572489998",39,2,127,5467,2015,1,1,"TT",4,70,"",2016-03-25,"489998","",,"",7,4
"382559927489998","251630572489998",39,2,127,5467,2015,1,1,"TT",5,80,"",2016-03-25,"489998","",,"",7,4
"382559968489998","251630572489998",39,2,127,5467,2015,2,1,"FB",1,10,"",2016-03-25,"489998","",,"",7,4
"382559969489998","251630572489998",39,2,127,5467,2015,2,1,"FB",2,2,"",2016-03-25,"489998","",,"",7,4
"382559970489998","251630572489998",39,2,127,5467,2015,2,1,"FB",3,0,"",2016-03-25,"489998","",,"",7,4
"382559971489998","251630572489998",39,2,127,5467,2015,2,1,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382559972489998","251630572489998",39,2,127,5467,2015,2,1,"FB",5,11,"",2016-03-25,"489998","",,"",7,4
"382559973489998","251630572489998",39,2,127,5467,2015,2,1,"GR",1,5,"",2016-03-25,"489998","",,"",7,4
"382559974489998","251630572489998",39,2,127,5467,2015,2,1,"GR",2,1,"",2016-03-25,"489998","",,"",7,4
"382559975489998","251630572489998",39,2,127,5467,2015,2,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382559976489998","251630572489998",39,2,127,5467,2015,2,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382559977489998","251630572489998",39,2,127,5467,2015,2,1,"GR",5,5,"",2016-03-25,"489998","",,"",7,4
"382559958489998","251630572489998",39,2,127,5467,2015,2,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382559959489998","251630572489998",39,2,127,5467,2015,2,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382559960489998","251630572489998",39,2,127,5467,2015,2,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382559961489998","251630572489998",39,2,127,5467,2015,2,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382559962489998","251630572489998",39,2,127,5467,2015,2,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382559963489998","251630572489998",39,2,127,5467,2015,2,1,"SH",1,10,"",2016-03-25,"489998","",,"",7,4
"382559964489998","251630572489998",39,2,127,5467,2015,2,1,"SH",2,27,"",2016-03-25,"489998","",,"",7,4
"382559965489998","251630572489998",39,2,127,5467,2015,2,1,"SH",3,5,"",2016-03-25,"489998","",,"",7,4
"382559966489998","251630572489998",39,2,127,5467,2015,2,1,"SH",4,15,"",2016-03-25,"489998","",,"",7,4
"382559967489998","251630572489998",39,2,127,5467,2015,2,1,"SH",5,30,"",2016-03-25,"489998","",,"",7,4
"382559953489998","251630572489998",39,2,127,5467,2015,2,1,"TT",1,5,"",2016-03-25,"489998","",,"",7,4
"382559954489998","251630572489998",39,2,127,5467,2015,2,1,"TT",2,8,"",2016-03-25,"489998","",,"",7,4
"382559955489998","251630572489998",39,2,127,5467,2015,2,1,"TT",3,17,"",2016-03-25,"489998","",,"",7,4
"382559956489998","251630572489998",39,2,127,5467,2015,2,1,"TT",4,85,"",2016-03-25,"489998","",,"",7,4
"382559957489998","251630572489998",39,2,127,5467,2015,2,1,"TT",5,87,"",2016-03-25,"489998","",,"",7,4
"382559998489998","251630572489998",39,2,127,5467,2015,3,1,"FB",1,7,"",2016-03-25,"489998","",,"",7,4
"382559999489998","251630572489998",39,2,127,5467,2015,3,1,"FB",2,2,"",2016-03-25,"489998","",,"",7,4
"382560002489998","251630572489998",39,2,127,5467,2015,3,1,"FB",5,8,"",2016-03-25,"489998","",,"",7,4
"382560000489998","251630572489998",39,2,127,5467,2015,3,1,"FB",3,0,"",2016-03-25,"489998","",,"",7,4
"382560001489998","251630572489998",39,2,127,5467,2015,3,1,"FB",4,0,"",2016-03-25,"489998","",,"",7,4
"382560003489998","251630572489998",39,2,127,5467,2015,3,1,"GR",1,8,"",2016-03-25,"489998","",,"",7,4
"382560004489998","251630572489998",39,2,127,5467,2015,3,1,"GR",2,2,"",2016-03-25,"489998","",,"",7,4
"382560005489998","251630572489998",39,2,127,5467,2015,3,1,"GR",3,0,"",2016-03-25,"489998","",,"",7,4
"382560006489998","251630572489998",39,2,127,5467,2015,3,1,"GR",4,0,"",2016-03-25,"489998","",,"",7,4
"382560007489998","251630572489998",39,2,127,5467,2015,3,1,"GR",5,8,"",2016-03-25,"489998","",,"",7,4
"382559988489998","251630572489998",39,2,127,5467,2015,3,1,"NT",1,0,"",2016-03-25,"489998","",,"",7,4
"382559989489998","251630572489998",39,2,127,5467,2015,3,1,"NT",2,0,"",2016-03-25,"489998","",,"",7,4
"382559990489998","251630572489998",39,2,127,5467,2015,3,1,"NT",3,0,"",2016-03-25,"489998","",,"",7,4
"382559991489998","251630572489998",39,2,127,5467,2015,3,1,"NT",4,0,"",2016-03-25,"489998","",,"",7,4
"382559992489998","251630572489998",39,2,127,5467,2015,3,1,"NT",5,0,"",2016-03-25,"489998","",,"",7,4
"382559993489998","251630572489998",39,2,127,5467,2015,3,1,"SH",1,13,"",2016-03-25,"489998","",,"",7,4
"382559994489998","251630572489998",39,2,127,5467,2015,3,1,"SH",2,8,"",2016-03-25,"489998","",,"",7,4
"382559995489998","251630572489998",39,2,127,5467,2015,3,1,"SH",3,2,"",2016-03-25,"489998","",,"",7,4
