"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","SMPLOCCD","MEASYEAR","CONDID","DUFFDEP","LITTDEP","FUELDEP","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","DLF_SAMPLE_METHOD","DUFF_METHOD","DUFF_NONSAMPLE_REASN_CD","LITTER_METHOD","LITTER_NONSAMPLE_REASN_CD","FUELBED_METHOD","FUELBED_NONSAMPLE_REASN_CD","DL_STATUS_CD"
"271061730489998","16232407020004",2013,39,1,5656,225,4,2,,1,0.8,1.2,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271061724489998","16232407020004",2013,39,1,5656,270,1,2,,1,0.9,0.6,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271061728489998","16232407020004",2013,39,1,5656,315,3,2,,1,0.1,1.4,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271061726489998","16232407020004",2013,39,1,5656,360,2,2,,1,1,1.2,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062531489998","16232471020004",2013,39,1,5799,45,4,2,,1,0,0.7,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062525489998","16232471020004",2013,39,1,5799,90,1,2,,1,1.6,1,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062529489998","16232471020004",2013,39,1,5799,135,3,2,,1,0,0.5,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062527489998","16232471020004",2013,39,1,5799,180,2,2,,1,0.2,0.3,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062532489998","16232471020004",2013,39,1,5799,225,4,2,,1,0.8,0.5,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062526489998","16232471020004",2013,39,1,5799,270,1,2,,1,0.1,0.4,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062530489998","16232471020004",2013,39,1,5799,315,3,2,,1,0,0.5,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062528489998","16232471020004",2013,39,1,5799,360,2,2,,1,0.3,1.3,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062806489998","16232490020004",2013,39,3,3210,45,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271062800489998","16232490020004",2013,39,3,3210,90,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271062804489998","16232490020004",2013,39,3,3210,135,3,2,,2,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271062802489998","16232490020004",2013,39,3,3210,180,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271062807489998","16232490020004",2013,39,3,3210,225,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271062801489998","16232490020004",2013,39,3,3210,270,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271062805489998","16232490020004",2013,39,3,3210,315,3,2,,2,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271062803489998","16232490020004",2013,39,3,3210,360,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271081576489998","16232775020004",2013,39,5,1596,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081579489998","16232775020004",2013,39,5,1596,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081573489998","16232775020004",2013,39,5,1596,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081577489998","16232775020004",2013,39,5,1596,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081580489998","16232775020004",2013,39,5,1596,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081574489998","16232775020004",2013,39,5,1596,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081578489998","16232775020004",2013,39,5,1596,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081575489998","16232775020004",2013,39,5,1596,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078925489998","16232236020004",2013,39,5,3857,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078919489998","16232236020004",2013,39,5,3857,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078923489998","16232236020004",2013,39,5,3857,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078922489998","16232236020004",2013,39,5,3857,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078926489998","16232236020004",2013,39,5,3857,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078920489998","16232236020004",2013,39,5,3857,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078924489998","16232236020004",2013,39,5,3857,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271078921489998","16232236020004",2013,39,5,3857,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271060531489998","16232326020004",2013,39,7,1766,90,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060537489998","16232326020004",2013,39,7,1766,45,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060535489998","16232326020004",2013,39,7,1766,135,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060533489998","16232326020004",2013,39,7,1766,180,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060538489998","16232326020004",2013,39,7,1766,225,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060532489998","16232326020004",2013,39,7,1766,270,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060536489998","16232326020004",2013,39,7,1766,315,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060534489998","16232326020004",2013,39,7,1766,360,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068647489998","16232839020004",2013,39,7,1794,45,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068641489998","16232839020004",2013,39,7,1794,90,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068645489998","16232839020004",2013,39,7,1794,135,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068643489998","16232839020004",2013,39,7,1794,180,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068648489998","16232839020004",2013,39,7,1794,225,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068642489998","16232839020004",2013,39,7,1794,270,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068646489998","16232839020004",2013,39,7,1794,315,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271068644489998","16232839020004",2013,39,7,1794,360,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060474489998","16232322020004",2013,39,7,5352,45,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060468489998","16232322020004",2013,39,7,5352,90,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060472489998","16232322020004",2013,39,7,5352,135,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060470489998","16232322020004",2013,39,7,5352,180,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060475489998","16232322020004",2013,39,7,5352,225,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060469489998","16232322020004",2013,39,7,5352,270,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060473489998","16232322020004",2013,39,7,5352,315,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271060471489998","16232322020004",2013,39,7,5352,360,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271081468489998","16232752020004",2013,39,7,5409,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081462489998","16232752020004",2013,39,7,5409,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081466489998","16232752020004",2013,39,7,5409,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081465489998","16232752020004",2013,39,7,5409,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081469489998","16232752020004",2013,39,7,5409,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081463489998","16232752020004",2013,39,7,5409,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081467489998","16232752020004",2013,39,7,5409,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081464489998","16232752020004",2013,39,7,5409,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081601489998","16232779020004",2013,39,7,7014,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081595489998","16232779020004",2013,39,7,7014,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081599489998","16232779020004",2013,39,7,7014,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081598489998","16232779020004",2013,39,7,7014,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081602489998","16232779020004",2013,39,7,7014,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081596489998","16232779020004",2013,39,7,7014,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081600489998","16232779020004",2013,39,7,7014,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081597489998","16232779020004",2013,39,7,7014,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080974489998","16232643020004",2013,39,11,2039,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080968489998","16232643020004",2013,39,11,2039,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080972489998","16232643020004",2013,39,11,2039,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080971489998","16232643020004",2013,39,11,2039,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080975489998","16232643020004",2013,39,11,2039,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080969489998","16232643020004",2013,39,11,2039,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080973489998","16232643020004",2013,39,11,2039,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080970489998","16232643020004",2013,39,11,2039,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271071095489998","16232912020004",2013,39,13,2644,45,4,2,,1,0,0.7,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271071089489998","16232912020004",2013,39,13,2644,90,1,2,,1,0.2,2.2,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271071093489998","16232912020004",2013,39,13,2644,135,3,2,,1,0.4,3,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271071091489998","16232912020004",2013,39,13,2644,180,2,2,,2,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271071096489998","16232912020004",2013,39,13,2644,225,4,2,,1,0.7,1.7,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271071090489998","16232912020004",2013,39,13,2644,270,1,2,,1,0.4,1.8,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271071094489998","16232912020004",2013,39,13,2644,315,3,2,,1,0.3,2.8,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271071092489998","16232912020004",2013,39,13,2644,360,2,2,,1,0.2,1.7,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271080157489998","16232494020004",2013,39,15,1649,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080151489998","16232494020004",2013,39,15,1649,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080155489998","16232494020004",2013,39,15,1649,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080154489998","16232494020004",2013,39,15,1649,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080158489998","16232494020004",2013,39,15,1649,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080152489998","16232494020004",2013,39,15,1649,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080156489998","16232494020004",2013,39,15,1649,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080153489998","16232494020004",2013,39,15,1649,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271063007489998","16232500020004",2013,39,15,2715,45,4,2,,2,0,1.6,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271063001489998","16232500020004",2013,39,15,2715,90,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271063005489998","16232500020004",2013,39,15,2715,135,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271063003489998","16232500020004",2013,39,15,2715,180,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271063008489998","16232500020004",2013,39,15,2715,225,4,2,,2,0,0.3,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271063002489998","16232500020004",2013,39,15,2715,270,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271063006489998","16232500020004",2013,39,15,2715,315,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271063004489998","16232500020004",2013,39,15,2715,360,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271081236489998","16232684020004",2013,39,15,2958,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081239489998","16232684020004",2013,39,15,2958,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081233489998","16232684020004",2013,39,15,2958,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081237489998","16232684020004",2013,39,15,2958,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081240489998","16232684020004",2013,39,15,2958,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081234489998","16232684020004",2013,39,15,2958,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081238489998","16232684020004",2013,39,15,2958,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271081235489998","16232684020004",2013,39,15,2958,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271062646489998","16232474020004",2013,39,17,2698,45,4,2,,1,0,0.2,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062640489998","16232474020004",2013,39,17,2698,90,1,2,,1,0.6,4.3,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062644489998","16232474020004",2013,39,17,2698,135,3,2,,1,0,0.4,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062642489998","16232474020004",2013,39,17,2698,180,2,2,,1,0,0.4,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062647489998","16232474020004",2013,39,17,2698,225,4,2,,1,0,0.8,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062641489998","16232474020004",2013,39,17,2698,270,1,2,,1,0,0,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062645489998","16232474020004",2013,39,17,2698,315,3,2,,1,0,0,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271062643489998","16232474020004",2013,39,17,2698,360,2,2,,1,0.1,1.7,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271079815489998","16232431020004",2013,39,17,5163,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079809489998","16232431020004",2013,39,17,5163,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079813489998","16232431020004",2013,39,17,5163,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079812489998","16232431020004",2013,39,17,5163,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079816489998","16232431020004",2013,39,17,5163,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079810489998","16232431020004",2013,39,17,5163,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079814489998","16232431020004",2013,39,17,5163,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079811489998","16232431020004",2013,39,17,5163,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082218489998","16233063020004",2013,39,19,5607,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082212489998","16233063020004",2013,39,19,5607,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082216489998","16233063020004",2013,39,19,5607,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082215489998","16233063020004",2013,39,19,5607,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082219489998","16233063020004",2013,39,19,5607,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082213489998","16233063020004",2013,39,19,5607,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082217489998","16233063020004",2013,39,19,5607,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271082214489998","16233063020004",2013,39,19,5607,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079917489998","16232451020004",2013,39,27,4188,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079911489998","16232451020004",2013,39,27,4188,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079915489998","16232451020004",2013,39,27,4188,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079914489998","16232451020004",2013,39,27,4188,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079918489998","16232451020004",2013,39,27,4188,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079912489998","16232451020004",2013,39,27,4188,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079916489998","16232451020004",2013,39,27,4188,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079913489998","16232451020004",2013,39,27,4188,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271065434489998","16232740020004",2013,39,31,4927,45,4,2,,1,0.1,0.5,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271065428489998","16232740020004",2013,39,31,4927,90,1,2,,1,0.1,0.3,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271065432489998","16232740020004",2013,39,31,4927,135,3,2,,1,0.1,0.2,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271065430489998","16232740020004",2013,39,31,4927,180,2,2,,1,0.1,0.3,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271065435489998","16232740020004",2013,39,31,4927,225,4,2,,1,0.1,0.6,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271065429489998","16232740020004",2013,39,31,4927,270,1,2,,1,0.1,0.4,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271065433489998","16232740020004",2013,39,31,4927,315,3,2,,1,0.1,0.7,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271065431489998","16232740020004",2013,39,31,4927,360,2,2,,1,0.1,0.5,,"",2014-07-22,"489998","",,"","3",1,,1,,,,1
"271080194489998","16232502020004",2013,39,33,2754,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080188489998","16232502020004",2013,39,33,2754,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080192489998","16232502020004",2013,39,33,2754,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080191489998","16232502020004",2013,39,33,2754,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080195489998","16232502020004",2013,39,33,2754,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080189489998","16232502020004",2013,39,33,2754,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080193489998","16232502020004",2013,39,33,2754,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080190489998","16232502020004",2013,39,33,2754,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271059140489998","16232250020004",2013,39,35,5793,45,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271059134489998","16232250020004",2013,39,35,5793,90,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271059138489998","16232250020004",2013,39,35,5793,135,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271059136489998","16232250020004",2013,39,35,5793,180,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271059141489998","16232250020004",2013,39,35,5793,225,4,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271059135489998","16232250020004",2013,39,35,5793,270,1,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271059139489998","16232250020004",2013,39,35,5793,315,3,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271059137489998","16232250020004",2013,39,35,5793,360,2,2,,1,,,,"",2014-07-22,"489998","",,"","3",,,,,,,1
"271080619489998","16232562020004",2013,39,37,1549,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080613489998","16232562020004",2013,39,37,1549,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080617489998","16232562020004",2013,39,37,1549,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080616489998","16232562020004",2013,39,37,1549,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080620489998","16232562020004",2013,39,37,1549,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080614489998","16232562020004",2013,39,37,1549,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080618489998","16232562020004",2013,39,37,1549,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080615489998","16232562020004",2013,39,37,1549,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080597489998","16232561020004",2013,39,37,1610,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080591489998","16232561020004",2013,39,37,1610,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080595489998","16232561020004",2013,39,37,1610,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080594489998","16232561020004",2013,39,37,1610,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080598489998","16232561020004",2013,39,37,1610,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080592489998","16232561020004",2013,39,37,1610,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080596489998","16232561020004",2013,39,37,1610,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080593489998","16232561020004",2013,39,37,1610,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079547489998","16232369020004",2013,39,37,3133,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079541489998","16232369020004",2013,39,37,3133,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079545489998","16232369020004",2013,39,37,3133,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079544489998","16232369020004",2013,39,37,3133,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079548489998","16232369020004",2013,39,37,3133,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079542489998","16232369020004",2013,39,37,3133,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079546489998","16232369020004",2013,39,37,3133,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079543489998","16232369020004",2013,39,37,3133,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079515489998","16232366020004",2013,39,37,4526,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079509489998","16232366020004",2013,39,37,4526,90,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079513489998","16232366020004",2013,39,37,4526,135,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079512489998","16232366020004",2013,39,37,4526,180,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079516489998","16232366020004",2013,39,37,4526,225,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079510489998","16232366020004",2013,39,37,4526,270,1,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079514489998","16232366020004",2013,39,37,4526,315,3,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271079511489998","16232366020004",2013,39,37,4526,360,2,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
"271080855489998","16232622020004",2013,39,43,2273,45,4,2,2013,1,0,0,,"",2014-07-22,"489998","",,"","3",2,,2,,,,1
