"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","CWDID","MEASYEAR","CONDID","SLOPDIST","HORIZ_DIST","SPCD","DECAYCD","TRANSDIA","SMALLDIA","LARGEDIA","LENGTH","HOLLOWCD","CWDHSTCD","VOLCF","DRYBIO","CARBON","COVER_PCT","LPA_UNADJ","LPA_PLOT","LPA_COND","LPA_UNADJ_RGN","LPA_PLOT_RGN","LPA_COND_RGN","COVER_PCT_RGN","CHARRED_CD","ORNTCD_PNWRS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CWD_SAMPLE_METHOD","HOLLOW_DIA","HORIZ_DIST_CD","INCLINATION","LARGE_END_DIA_CLASS","LENGTH_CD","VOLCF_AC_UNADJ","VOLCF_AC_PLOT","VOLCF_AC_COND","DRYBIO_AC_UNADJ","DRYBIO_AC_PLOT","DRYBIO_AC_COND","CARBON_AC_UNADJ","CARBON_AC_PLOT","CARBON_AC_COND"
"216420178010661","109829303010661",2008,39,167,2110,4,30,2,2008,1,22.8,21.838439303042,800,3,7,3,7,12,"N",3,1.89805,31.44537396,15.43967861436,2.27256944444444444444444444444444444444E-01,19.798625,19.798625,19.798625,,,,,,"","",2009-10-05,"10661","",2019-06-14,"126144","1",,,,,,37.57878018125,37.57878018125,37.57878018125,622.575167018805,622.575167018805,622.575167018805,305.684407006233255,305.684407006233255,305.684407006233255
"216420175010661","109829303010661",2008,39,167,2110,2,150,1,2008,1,5.8,5.687367919007,621,3,6,5,8,14,"N",1,3.39794583333333333333333333333333333333E00,4.4357056744E01,2.1779314861304E01,2.95434027777777777777777777777777777778E-01,1.697025E01,1.697025E01,1.697025E01,,,,,,"","",2009-10-05,"10661","",2019-06-14,"126144","1",,,,,,5.76639902781249999999999999999999999999E01,5.76639902781249999999999999999999999999E01,5.76639902781249999999999999999999999999E01,7.52750342209865999999999999999999999999E02,7.52750342209865999999999999999999999999E02,7.52750342209865999999999999999999999999E02,3.69600418025044205999999999999999999999E02,3.69600418025044205999999999999999999999E02,3.69600418025044205999999999999999999999E02
"216420176010661","109829303010661",2008,39,167,2110,2,150,2,2008,1,10,9.805806756909,998,4,4,4,5,4,"N",1,4.47241666666666666666666666666666666667E-01,6.095080992,2.992684767072,0.20453125,5.9395875E01,5.9395875E01,5.9395875E01,,,,,,"","",2009-10-05,"10661","",2019-06-14,"126144","1",,,,,,2.6564310128125E01,2.6564310128125E01,2.6564310128125E01,362.022668715708,362.022668715708,362.022668715708,177.753130339412628,177.753130339412628,177.753130339412628
"233285199010661","144953751010661",2009,39,5,4827,2,30,1,2009,1,17,16.91563223357,800,3,5,3,6,22,"N",2,2.6998125,44.72833365,21.96161182215,2.72708333333333333333333333333333333333E-01,1.079925E01,1.079925E01,1.4399E01,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,2.9155950140625E01,2.9155950140625E01,3.88746001875000000000000000000000000001E01,483.0324571697625,483.0324571697625,6.44043276226350000000000000000000000001E02,237.1689364703533875,237.1689364703533875,316.22524862713785
"233285200010661","144953751010661",2009,39,5,4827,2,30,2,2009,1,17.9,17.811165704759,800,3,5,3,12,25,"N",2,10.43109375,172.814016375,84.851682040125,4.54513888888888888888888888888888888889E-01,9.50334000000000000000000000000000000001E00,9.50334000000000000000000000000000000001E00,12.67112,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,9.91302304781250000000000000000000000001E01,9.91302304781250000000000000000000000001E01,132.1736406375,1.6423103543771925E03,1.6423103543771925E03,2189.74713916959,8.06374383999201517500000000000000000001E02,8.06374383999201517500000000000000000001E02,1075.16584533226869
"233285201010661","144953751010661",2009,39,5,4827,2,30,3,2009,1,19,18.90570661399,800,3,5,3,12,30,"N",2,12.5173125,207.37681965,101.82201844815,4.54513888888888888888888888888888888889E-01,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,1.05592666666666666666666666666666666667E01,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,9.91302304781249999999999999999999999998E01,9.91302304781249999999999999999999999998E01,132.1736406375,1.6423103543771925E03,1.6423103543771925E03,2.18974713916959E03,8.06374383999201517499999999999999999998E02,8.06374383999201517499999999999999999998E02,1.07516584533226869E03
"233285202010661","144953751010661",2009,39,5,4827,2,30,4,2009,1,19.7,19.602232647137,800,4,4,3,4,5,"N",2,3.40885416666666666666666666666666666667E-01,5.27101575,2.58806873325,2.12106481481481481481481481481481481482E-01,4.75167E01,4.75167E01,6.33556E01,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,2.15970001041666666666666666666666666667E01,250.461274088025,250.461274088025,333.9483654507,122.976485577220275,122.976485577220275,163.9686474362937
"233285203010661","144953751010661",2009,39,5,4827,2,30,5,2009,1,20.5,20.398262399305,800,3,4,3,4,8,"N",2,5.45416666666666666666666666666666666667E-01,9.036027,4.436689257,2.12106481481481481481481481481481481482E-01,2.96979375E01,2.96979375E01,3.959725E01,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,2.15970001041666666666666666666666666667E01,268.3513650943125,268.3513650943125,357.80182012575,131.7605202613074375,131.7605202613074375,175.68069368174325
"233285204010661","144953751010661",2009,39,5,4827,2,30,6,2009,1,22.8,22.686847936788,998,4,12,12,12,4,"N",2,3.1416,42.814227456,21.021785680896,7.27222222222222222222222222222222222222E-01,5.9395875E01,5.9395875E01,7.91945E01,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,186.5980809,186.5980809,248.7974412,2542.988502198144,2542.988502198144,3.390651336264192E03,1248.607354579288704,1248.607354579288704,1664.809806105718272
"233285196010661","144953751010661",2009,39,5,4827,1,270,1,2009,1,1.9,1.9,800,4,8,7,8,8,"N",1,2.46528333333333333333333333333333333333E00,3.8119985904E01,1.8716913078864E01,4.54513888888888888888888888888888888889E-01,2.96979375E01,2.96979375E01,3.959725E01,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,7.32138303531249999999999999999999999999E01,7.32138303531249999999999999999999999999E01,9.76184404708333333333333333333333333332E01,1.132084958877873E03,1.132084958877873E03,1.509446611837164E03,5.55853714809035642999999999999999999999E02,5.55853714809035642999999999999999999999E02,7.41138286412047523999999999999999999999E02
"233285197010661","144953751010661",2009,39,5,4827,1,270,2,2009,1,21.3,21.3,800,4,8,3,12,37,"N",1,15.43801875,238.713761286,117.208456791426,4.54513888888888888888888888888888888889E-01,6.42117567567567567567567567567567567568E00,6.42117567567567567567567567567567567568E00,8.56156756756756756756756756756756756754E00,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,9.91302304781250000000000000000000000001E01,9.91302304781250000000000000000000000001E01,132.1736406375,1.532822997418713E03,1.532822997418713E03,2.04376399655828399999999999999999999999E03,7.52616091732588083000000000000000000001E02,7.52616091732588083000000000000000000001E02,1.003488122310117444E03
"233285198010661","144953751010661",2009,39,5,4827,1,270,3,2009,1,22.6,22.6,800,4,3,3,6,11,"N",1,1.34990625,20.87322237,10.24875218367,2.72708333333333333333333333333333333333E-01,2.15985E01,2.15985E01,28.798,,,,,,"","",2010-08-18,"10661","",2019-06-14,"126144","1",,,,,,2.9155950140625E01,2.9155950140625E01,38.8746001875,450.830293358445,450.830293358445,601.10705781126,221.357674038996495,221.357674038996495,295.14356538532866
"224923072010661","144953675010661",2009,39,9,2380,4,30,1,2009,1,0.6,0.574695771133,802,3,6,4,9,26,"N",1,6.87770416666666666666666666666666666667E00,143.685694152,70.549675828632,3.93912037037037037037037037037037037037E-01,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,1.21837692307692307692307692307692307692E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,6.2847270303125E01,6.2847270303125E01,8.37963604041666666666666666666666666668E01,1312.975004483142,1312.975004483142,1.750633339310856E03,644.670727201222722,644.670727201222722,8.59560969601630296000000000000000000001E02
"224923073010661","144953675010661",2009,39,9,2380,4,30,2,2009,1,22.8,21.838439303042,998,3,3,3,7,37,"N",1,5.85232083333333333333333333333333333333E00,85.45324788,41.95754470908,3.03009259259259259259259259259259259259E-01,6.42117567567567567567567567567567567568E00,6.42117567567567567567567567567567567568E00,8.56156756756756756756756756756756756754E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,37.57878018125,37.57878018125,5.01050402416666666666666666666666666665E01,548.71031669454,548.71031669454,7.31613755592719999999999999999999999998E02,269.41676549701914,269.41676549701914,3.59222353996025519999999999999999999999E02
"224923068010661","144953675010661",2009,39,9,2380,1,150,1,2009,1,1.4,1.393052066294,998,4,3,3,12,6,"N",1,2.5034625,34.117587504,16.751735464464,4.54513888888888888888888888888888888889E-01,3.959725E01,3.959725E01,5.27963333333333333333333333333333333333E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,9.9130230478125E01,9.9130230478125E01,132.1736406375,1350.962641792764,1350.962641792764,1801.283522390352,663.322657120247124,663.322657120247124,884.430209493662832
"224923069010661","144953675010661",2009,39,9,2380,2,150,1,2009,2,16.4,14.668605932399,998,4,4,3,4,4,"N",1,2.72708333333333333333333333333333333333E-01,3.7165128,1.8248077848,6.36319444444444444444444444444444444444E-01,5.9395875E01,5.9395875E01,237.5835,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,6.47910003125E01,220.7455297047,220.7455297047,882.9821188188,108.3860550850077,108.3860550850077,433.5442203400308
"224923070010661","144953675010661",2009,39,9,2380,2,150,2,2009,2,22.5,20.124611797498,901,3,6,3,7,31,"N",1,4.90329583333333333333333333333333333333E00,117.7294666548,57.8051681275068,9.09027777777777777777777777777777777778E-01,7.66398387096774193548387096774193548386E00,7.66398387096774193548387096774193548386E00,3.06559354838709677419354838709677419355E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,3.75787801812499999999999999999999999999E01,3.75787801812499999999999999999999999999E01,150.315120725,9.02276733580021799999999999999999999999E02,9.02276733580021799999999999999999999999E02,3.60910693432008720000000000000000000001E03,4.43017876187790703799999999999999999999E02,4.43017876187790703799999999999999999999E02,1.7720715047511628152E03
"225008087010661","144954517010661",2009,39,11,2083,2,150,1,2009,2,5.7,5.7,998,4,7,7,10,15,"Y",5,6.09503125,83.06406108,40.78445399028,1.54534722222222222222222222222222222222E00,15.8389,15.8389,6.33556000000000000000000000000000000001E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,96.538590465625,96.538590465625,3.86154361862500000000000000000000000001E02,1315.643357040012,1315.643357040012,5.26257342816004800000000000000000000001E03,645.980888306645892,645.980888306645892,2.583923553226583568E03
"224923074010661","144953675010661",2009,39,9,2380,4,150,1,2009,1,1.5,1.492555785315,802,3,6,3,9,26,"N",1,6.381375,133.31662344,65.45846210904,3.63611111111111111111111111111111111111E-01,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,1.21837692307692307692307692307692307692E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,5.831190028125E01,5.831190028125E01,7.77492003750000000000000000000000000001E01,1218.22423096374,1218.22423096374,1.62429897461832E03,598.14809740319634,598.14809740319634,7.97530796537595120000000000000000000001E02
"224923071010661","144953675010661",2009,39,9,2380,3,270,1,2009,1,16.9,16.395408252456,931,4,3,3,3,4,"N",1,0.19635,2.161295136,1.061195911776,1.81805555555555555555555555555555555556E-01,5.9395875E01,5.9395875E01,7.91945E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,11.66238005625,11.66238005625,15.549840075,128.372015735964,128.372015735964,171.162687647952,6.3030659726358324E01,6.3030659726358324E01,8.4040879635144432E01
"224923075010661","144953675010661",2009,39,9,2380,4,270,1,2009,1,2,1.940285000291,802,3,3,3,3,18,"N",1,0.883575,18.459224784,9.063479368944,1.81805555555555555555555555555555555556E-01,1.31990833333333333333333333333333333334E01,1.31990833333333333333333333333333333334E01,1.75987777777777777777777777777777777778E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,1.166238005625E01,1.166238005625E01,15.549840075,2.43644846192748000000000000000000000001E02,2.43644846192748000000000000000000000001E02,324.859794923664,119.629619480639268,119.629619480639268,159.506159307519024
"225898525010661","144954161010661",2009,39,15,3247,1,30,1,2009,1,24.7,23.96251975359,998,4,3,3,4,4,"N",1,2.72708333333333333333333333333333333333E-01,3.7165128,1.8248077848,1.59079861111111111111111111111111111111E-01,5.9395875E01,5.9395875E01,5.9395875E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,108.3860550850077,108.3860550850077,108.3860550850077
"225898529010661","144954161010661",2009,39,15,3247,3,30,1,2009,1,8,7.96029752168,998,3,5,3,7,26,"Y",1,4.11244166666666666666666666666666666667E00,60.04822824,29.48368006584,2.27256944444444444444444444444444444444E-01,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,3.757878018125E01,3.757878018125E01,3.757878018125E01,548.71031669454,548.71031669454,548.71031669454,269.41676549701914,269.41676549701914,269.41676549701914
"225898526010661","144954161010661",2009,39,15,3247,1,270,1,2009,1,7.6,7.6,998,3,4,3,5,15,"N",1,1.3908125,20.3080878,9.9712711098,1.81805555555555555555555555555555555556E-01,15.8389,15.8389,15.8389,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,22.02894010625,22.02894010625,22.02894010625,321.65777185542,321.65777185542,321.65777185542,157.93396598101122,157.93396598101122,157.93396598101122
"225898527010661","144954161010661",2009,39,15,3247,1,270,2,2009,1,8.6,8.6,998,3,6,6,13,23,"N",1,1.28581979166666666666666666666666666667E01,187.7502627,92.1853789857,4.31788194444444444444444444444444444444E-01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,132.821550640625,132.821550640625,132.821550640625,1939.40715383415,1939.40715383415,1939.40715383415,952.24891253256765,952.24891253256765,952.24891253256765
"225898528010661","144954161010661",2009,39,15,3247,2,270,1,2009,1,4.4,4.351319952621,998,3,4,4,7,23,"N",1,4.07698958333333333333333333333333333333E00,59.5305711,29.2295104101,2.49982638888888888888888888888888888889E-01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,4.2114150203125E01,4.2114150203125E01,4.2114150203125E01,614.93397560595,614.93397560595,614.93397560595,301.93258202252145,301.93258202252145,301.93258202252145
"225898530010661","144954161010661",2009,39,15,3247,4,270,1,2009,1,18.1,17.336655762503,318,3,5,4,6,5,"N",1,7.09041666666666666666666666666666666667E-01,17.59149392,8.63742351472,2.27256944444444444444444444444444444444E-01,4.75167E01,4.75167E01,4.75167E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,3.36913201625E01,3.36913201625E01,3.36913201625E01,835.889739148464,835.889739148464,835.889739148464,410.421861921895824,410.421861921895824,410.421861921895824
"224928616010661","144953287010661",2009,39,19,2633,2,30,1,2009,1,9.9,9.887648154891,837,4,6,3,8,30,"N",1,5.9723125,86.817739008,42.627509852928,2.49982638888888888888888888888888888889E-01,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,4.72974302281249999999999999999999999999E01,4.72974302281249999999999999999999999999E01,4.72974302281249999999999999999999999999E01,6.87548743186905599999999999999999999998E02,6.87548743186905599999999999999999999998E02,6.87548743186905599999999999999999999998E02,3.37586432904770649599999999999999999999E02,3.37586432904770649599999999999999999999E02,3.37586432904770649599999999999999999999E02
"224928620010661","144953287010661",2009,39,19,2633,3,30,1,2009,1,1.4,1.4,931,3,4,3,5,26,"N",1,2.41074166666666666666666666666666666667E00,2.843132292E01,1.395977955372E01,1.81805555555555555555555555555555555556E-01,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,2.202894010625E01,2.202894010625E01,2.202894010625E01,259.80050803707,259.80050803707,259.80050803707,127.56204944620137,127.56204944620137,127.56204944620137
"224928622010661","144953287010661",2009,39,19,2633,4,30,1,2009,1,23.7,23.7,998,4,3,3,5,33,"N",1,3.0597875,41.699273616,20.474343345456,1.81805555555555555555555555555555555556E-01,7.19950000000000000000000000000000000001E00,7.19950000000000000000000000000000000001E00,7.19950000000000000000000000000000000001E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,2.202894010625E01,2.202894010625E01,2.202894010625E01,300.213920398392,300.213920398392,300.213920398392,147.405034915610472,147.405034915610472,147.405034915610472
"224928617010661","144953287010661",2009,39,19,2633,2,150,1,2009,1,1.3,1.298378040541,837,2,3,3,4,15,"N",1,1.02265625,23.1567336,11.3699561976,1.59079861111111111111111111111111111111E-01,15.8389,15.8389,15.8389,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,366.77718781704,366.77718781704,366.77718781704,180.08759921816664,180.08759921816664,180.08759921816664
"224928621010661","144953287010661",2009,39,19,2633,3,150,1,2009,1,2.5,2.451451689227,800,3,11,6,13,17,"N",1,9.50388541666666666666666666666666666667E00,157.452770475,77.309310303225,4.31788194444444444444444444444444444444E-01,1.39755E01,1.39755E01,1.39755E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,132.821550640625,132.821550640625,132.821550640625,2.2004811937733625E03,2.2004811937733625E03,2.2004811937733625E03,1.0804362661427209875E03,1.0804362661427209875E03,1.0804362661427209875E03
"224928618010661","144953287010661",2009,39,19,2633,2,270,1,2009,1,11.8,11.669448963846,837,3,6,5,9,25,"N",1,7.22677083333333333333333333333333333333E00,204.29861452,100.31061972932,3.18159722222222222222222222222222222222E-01,9.50334000000000000000000000000000000001E00,9.50334000000000000000000000000000000001E00,9.50334000000000000000000000000000000001E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,6.867846033125E01,6.867846033125E01,6.867846033125E01,1.9415191953124968E03,1.9415191953124968E03,1.9415191953124968E03,9.53285924898435928800000000000000000001E02,9.53285924898435928800000000000000000001E02,9.53285924898435928800000000000000000001E02
"224928619010661","144953287010661",2009,39,19,2633,2,270,2,2009,1,17.2,17.009705269335,837,4,3,3,4,12,"N",1,0.818125,11.89284096,5.83938491136,1.59079861111111111111111111111111111111E-01,19.798625,19.798625,19.798625,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,235.46189835168,235.46189835168,235.46189835168,115.61179209067488,115.61179209067488,115.61179209067488
"224929250010661","144953639010661",2009,39,31,1154,1,30,1,2009,1,0.4,0.4,318,3,10,4,14,30,"N",2,17.34425,430.31500512,211.28466751392,0.4090625,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,7.91944999999999999999999999999999999998E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,137.3569206625,137.3569206625,137.3569206625,3.40785816729758399999999999999999999999E03,3.40785816729758399999999999999999999999E03,3.40785816729758399999999999999999999999E03,1.673258360143113744E03,1.673258360143113744E03,1.673258360143113744E03
"224929251010661","144953639010661",2009,39,31,1154,1,30,2,2009,1,2.2,2.2,318,3,6,5,6,9,"N",2,1.49716875,37.145116008,18.238251959928,2.49982638888888888888888888888888888889E-01,2.63981666666666666666666666666666666666E01,2.63981666666666666666666666666666666666E01,2.63981666666666666666666666666666666666E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,3.9522510190625E01,3.9522510190625E01,3.9522510190625E01,9.80562963231851999999999999999999999999E02,9.80562963231851999999999999999999999999E02,9.80562963231851999999999999999999999999E02,481.456414946839332,481.456414946839332,481.456414946839332
"224929252010661","144953639010661",2009,39,31,1154,1,30,3,2009,1,3.1,3.1,318,3,5,3,7,28,"N",2,4.42878333333333333333333333333333333333E00,109.879177408,53.950676107328,2.27256944444444444444444444444444444444E-01,8.48512500000000000000000000000000000001E00,8.48512500000000000000000000000000000001E00,8.48512500000000000000000000000000000001E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,3.757878018125E01,3.757878018125E01,3.757878018125E01,9.32338555204056000000000000000000000001E02,9.32338555204056000000000000000000000001E02,9.32338555204056000000000000000000000001E02,4.57778230605191496000000000000000000001E02,4.57778230605191496000000000000000000001E02,4.57778230605191496000000000000000000001E02
"224929261010661","144953639010661",2009,39,31,1154,2,30,1,2009,1,18,18,341,3,6,3,29,7,"N",1,1.62261458333333333333333333333333333333E01,271.53533407,133.32384902837,7.27222222222222222222222222222222222222E-01,3.39405E01,3.39405E01,3.39405E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,550.72350265625,550.72350265625,550.72350265625,9.216045006002835E03,9.216045006002835E03,9.216045006002835E03,4.525078097947391985E03,4.525078097947391985E03,4.525078097947391985E03
"224929253010661","144953639010661",2009,39,31,1154,1,150,1,2009,1,3.4,3.333974297349,318,3,9,4,9,40,"N",2,1.05810833333333333333333333333333333333E01,262.51921696,128.89693552736,2.95434027777777777777777777777777777778E-01,5.93958750000000000000000000000000000001E00,5.93958750000000000000000000000000000001E00,5.93958750000000000000000000000000000001E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,6.28472703031250000000000000000000000001E01,6.28472703031250000000000000000000000001E01,6.28472703031250000000000000000000000001E01,1.559255859565404E03,1.559255859565404E03,1.559255859565404E03,7.65594627046613364000000000000000000001E02,7.65594627046613364000000000000000000001E02,7.65594627046613364000000000000000000001E02
"224929254010661","144953639010661",2009,39,31,1154,1,150,2,2009,1,3.5,3.432032364918,318,3,5,3,7,17,"N",2,2.68890416666666666666666666666666666667E00,6.67123577120000000000000000000000000001E01,3.2755767636592E01,2.27256944444444444444444444444444444444E-01,1.39755E01,1.39755E01,1.39755E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,3.757878018125E01,3.757878018125E01,3.757878018125E01,9.32338555204056000000000000000000000001E02,9.32338555204056000000000000000000000001E02,9.32338555204056000000000000000000000001E02,457.778230605191496,457.778230605191496,457.778230605191496
"224929255010661","144953639010661",2009,39,31,1154,1,150,3,2009,1,6,5.883484054146,318,3,4,3,4,6,"N",2,0.4090625,10.1489388,4.9831289508,1.59079861111111111111111111111111111111E-01,3.959725E01,3.959725E01,3.959725E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,16.197750078125,16.197750078125,16.197750078125,401.8700668983,401.8700668983,401.8700668983,197.3182028470653,197.3182028470653,197.3182028470653
"224929256010661","144953639010661",2009,39,31,1154,1,150,4,2009,1,8.8,8.62910994608,318,3,4,3,14,49,"N",2,2.73935520833333333333333333333333333333E01,679.64060164,333.70353540524,3.86336805555555555555555555555555555556E-01,4.84864285714285714285714285714285714287E00,4.84864285714285714285714285714285714287E00,4.84864285714285714285714285714285714287E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,132.821550640625,132.821550640625,132.821550640625,3.29533454856606000000000000000000000001E03,3.29533454856606000000000000000000000001E03,3.29533454856606000000000000000000000001E03,1.61800926334593546E03,1.61800926334593546E03,1.61800926334593546E03
"224929257010661","144953639010661",2009,39,31,1154,1,150,5,2009,1,6.4,6.275716324422,318,4,4,4,4,4,"N",2,3.49066666666666666666666666666666666667E-01,5.48900352,2.69510072832,1.81805555555555555555555555555555555556E-01,5.9395875E01,5.9395875E01,5.9395875E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,2.07331201E01,2.07331201E01,2.07331201E01,326.02416694848,326.02416694848,326.02416694848,160.07786597170368,160.07786597170368,160.07786597170368
"224929258010661","144953639010661",2009,39,31,1154,1,150,6,2009,1,24,23.533936216582,316,2,7,3,8,44,"N",1,8.75939166666666666666666666666666666667E00,191.7642462736,94.1562449203376,2.49982638888888888888888888888888888889E-01,5.39962499999999999999999999999999999999E00,5.39962499999999999999999999999999999999E00,5.39962499999999999999999999999999999999E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,4.72974302281249999999999999999999999999E01,4.72974302281249999999999999999999999999E01,4.72974302281249999999999999999999999999E01,1.0354550182850874E03,1.0354550182850874E03,1.0354550182850874E03,5.08408413977977913399999999999999999999E02,5.08408413977977913399999999999999999999E02,5.08408413977977913399999999999999999999E02
"224929262010661","144953639010661",2009,39,31,1154,2,150,1,2009,1,11.1,10.977193516838,762,3,3,3,3,6,"N",2,0.294525,3.88702314,1.90852836174,1.36354166666666666666666666666666666667E-01,3.959725E01,3.959725E01,3.959725E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,11.66238005625,11.66238005625,11.66238005625,153.915427030365,153.915427030365,153.915427030365,7.5572474671909215E01,7.5572474671909215E01,7.5572474671909215E01
"224929263010661","144953639010661",2009,39,31,1154,2,150,2,2009,1,14.4,14.240683481303,762,3,5,3,12,17,"N",2,7.09314375,93.612473955,45.963724711905,3.40885416666666666666666666666666666667E-01,1.39755E01,1.39755E01,1.39755E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,9.91302304781249999999999999999999999999E01,9.91302304781249999999999999999999999999E01,9.91302304781249999999999999999999999999E01,1.3082811297581025E03,1.3082811297581025E03,1.3082811297581025E03,642.3660347112283275,642.3660347112283275,642.3660347112283275
"224929264010661","144953639010661",2009,39,31,1154,2,150,3,2009,1,16.3,16.119662551753,762,3,6,4,7,17,"N",2,3.01342708333333333333333333333333333333E00,3.9770005275E01,1.9527072590025E01,2.49982638888888888888888888888888888889E-01,1.39755E01,1.39755E01,1.39755E01,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,4.21141502031249999999999999999999999999E01,4.21141502031249999999999999999999999999E01,4.21141502031249999999999999999999999999E01,5.55805708720762499999999999999999999999E02,5.55805708720762499999999999999999999999E02,5.55805708720762499999999999999999999999E02,272.9006029818943875,272.9006029818943875,272.9006029818943875
"224929265010661","144953639010661",2009,39,31,1154,2,150,4,2009,1,16.8,16.614130728187,762,3,13,3,17,26,"N",2,2.11294416666666666666666666666666666667E01,278.85791934,136.91923839594,4.54513888888888888888888888888888888889E-01,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,,,,,,"","",2010-08-17,"10661","",2019-06-14,"126144","1",,,,,,193.07718093125,193.07718093125,193.07718093125,2.548155403058265E03,2.548155403058265E03,2.548155403058265E03,1251.144302901608115,1251.144302901608115,1251.144302901608115
