"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"36333315020004","168995229010661","",2010,39,1,53,3635,1,1,621,13.3,54,30,39,63,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",68,50,"LITU09"
"36333321020004","168995227010661","",2010,39,1,53,5053,1,1,833,15.6,86,62,26,75,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333371020004","168995781010661","",2010,39,1,71,5723,1,1,402,16.7,85,70,29,59,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333401020004","168995465010661","",2010,39,1,79,1312,1,1,261,9.6,57,40,7,59,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",70,50,"TSCA01"
"36333405020004","168995339010661","",2010,39,1,79,1892,1,1,316,9.3,50,33,32,57,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",69,50,"ACRU02"
"36333249020004","168995899010661","",2010,39,1,15,4115,2,1,544,13.7,73,52,36,59,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",72,50,"FRPE01"
"247551344010661","168995895010661","",2010,39,1,71,1951,1,1,407,10.7,102,65,29,73,50,1,64,54.1,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",85,50,"CARY01"
"36333409020004","168995349010661","",2010,39,1,79,1941,1,1,407,10,82,68,29,57,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",66,50,"CARY01"
"247559966010661","168995349010661","",2010,39,1,79,1941,2,2,131,8.9,48,14,2,90,50,4,147,31.9,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",94,50,"PITA04"
"36333403020004","168995341010661","",2010,39,1,79,4494,1,1,802,13.6,82,48,25,81,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",85,50,"QUAL02"
"36333411020004","168995463010661","",2010,39,1,79,4747,1,1,837,8.6,51,29,28,69,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",72,50,"QUVE01"
"36333407020004","168995221010661","",2010,39,1,79,5661,1,1,837,10.1,65,38,28,74,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",76,50,"QUVE01"
"471023271489998","168995221010661","",2010,39,1,79,5661,2,1,837,10.1,65,38,28,74,50,,,,2,,1,"",2017-05-19,"489998","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",76,50,"QUVE01"
"36333439020004","168995237010661","",2010,39,1,87,1185,1,1,802,9.9,70,73,25,57,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",54,50,"QUAL02"
"36333443020004","168995351010661","",2010,39,1,87,1472,1,1,972,8.3,67,26,41,105,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",105,50,"ULAM02"
"36333445020004","168995351010661","",2010,39,1,87,1472,2,2,802,13.7,88,78,25,70,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",65,50,"QUAL02"
"36333449020004","168996379010661","",2010,39,1,87,1803,1,1,802,15.5,75,68,25,63,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",61,50,"QUAL02"
"36333441020004","168995233010661","",2010,39,1,87,2560,1,1,318,12.1,85,62,31,62,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",76,50,"ACSA53"
"36333447020004","168996613010661","",2010,39,1,87,2564,1,1,318,12.5,71,60,31,52,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",64,50,"ACSA53"
"36333703020004","168995559010661","",2010,39,1,131,1166,2,1,833,17.6,101,41,26,111,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333695020004","168995467010661","",2010,39,1,131,1568,1,1,802,11.4,67,79,25,53,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",49,50,"QUAL02"
"36333705020004","168995673010661","",2010,39,1,131,2377,1,1,802,12.9,76,63,25,66,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",65,50,"QUAL02"
"36333701020004","168995671010661","",2010,39,1,131,3227,1,1,621,14.9,91,53,39,89,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",89,50,"LITU09"
"471023276489998","168995671010661","",2010,39,1,131,3227,2,1,621,14.9,91,53,39,89,50,,,,2,,1,"",2017-05-19,"489998","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",89,50,"LITU09"
"36333697020004","168995471010661","",2010,39,1,131,5300,1,1,802,15.9,98,95,25,74,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",64,50,"QUAL02"
"36333762020004","168995663010661","",2010,39,1,141,1837,1,1,318,15,85,68,31,59,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"36333699020004","168995475010661","",2010,39,1,131,1448,1,2,316,11.9,70,53,32,56,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",67,50,"ACRU02"
"36333748020004","168996547010661","",2010,39,1,141,2232,1,1,318,14.5,74,52,31,60,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"247581258010661","168996547010661","",2010,39,1,141,2232,3,2,901,9.9,55,27,42,80,50,4,223,104.5,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",69,50,"ROPS01"
"36333756020004","168996499010661","",2010,39,1,141,3085,1,1,621,14.7,97,35,39,107,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",112,50,"LITU09"
"36333752020004","168995459010661","",2010,39,1,141,3440,1,1,832,16.9,81,88,27,62,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",60,50,"QUPR01"
"247581201010661","168995661010661","",2010,39,1,141,3780,1,2,318,7.5,52,40,31,50,50,1,293,46,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",60,50,"ACSA53"
"36333750020004","168995667010661","",2010,39,1,141,4924,1,1,621,10.8,74,33,39,84,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",88,50,"LITU09"
"36333758020004","168995549010661","",2010,39,1,141,5234,1,1,802,18.9,96,81,25,76,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",69,50,"QUAL02"
"36333754020004","168995653010661","",2010,39,1,141,5261,1,1,541,15.9,72,70,36,62,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",62,50,"FRAM06"
"36333760020004","168995553010661","",2010,39,1,141,5291,1,1,832,9.8,67,29,27,93,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",96,50,"QUPR01"
"471023277489998","168995553010661","",2010,39,1,141,5291,2,1,832,9.8,67,29,27,93,50,,,,2,,1,"",2017-05-19,"489998","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",96,50,"QUPR01"
"36333764020004","168996505010661","",2010,39,1,141,5574,2,1,833,15.8,74,32,26,95,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333774020004","168995473010661","",2010,39,1,145,1573,1,1,132,12.4,64,41,3,67,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",69,50,"PIVI03"
"36333780020004","168995675010661","",2010,39,1,145,1671,1,1,802,18.8,117,96,25,88,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",76,50,"QUAL02"
"36333782020004","168995675010661","",2010,39,1,145,1671,2,2,621,15.9,107,67,39,101,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",97,50,"LITU09"
"36333768020004","168996399010661","",2010,39,1,145,1928,1,1,832,18.9,84,74,27,68,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",68,50,"QUPR01"
"471023278489998","168996399010661","",2010,39,1,145,1928,2,1,832,18.9,84,74,27,68,50,,,,2,,1,"",2017-05-19,"489998","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",68,50,"QUPR01"
"247582205010661","168996397010661","",2010,39,1,145,2489,1,2,832,11.4,74,37,27,86,50,1,307,24.1,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",90,50,"QUPR01"
"36333778020004","168996397010661","",2010,39,1,145,2489,2,1,806,15.1,72,69,28,60,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",59,50,"QUCO01"
"36333784020004","168995569010661","",2010,39,1,145,2742,1,1,837,13.9,78,85,28,60,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",61,50,"QUVE01"
"36333770020004","168995477010661","",2010,39,1,145,2842,1,1,837,15,94,51,28,90,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",93,50,"QUVE01"
"36333776020004","168995353010661","",2010,39,1,145,3201,2,1,621,14.1,82,42,39,85,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",87,50,"LITU09"
"36333772020004","168995359010661","",2010,39,1,145,3359,1,1,832,19.6,110,73,27,90,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",90,50,"QUPR01"
"36333766020004","168995355010661","",2010,39,1,145,5746,1,1,806,14.8,81,48,28,80,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",78,50,"QUCO01"
"36333217020004","168996377010661","",2010,39,2,9,1305,1,1,541,8.8,50,25,36,73,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",73,50,"FRAM06"
"36333219020004","168995201010661","",2010,39,2,9,1331,1,1,541,11.5,72,64,36,64,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",64,50,"FRAM06"
"36333215020004","168995205010661","",2010,39,2,9,2561,1,1,837,14.3,89,53,28,84,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",87,50,"QUVE01"
"36333209020004","168996375010661","",2010,39,2,9,2694,1,1,402,15.5,110,75,29,74,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333207020004","168996599010661","",2010,39,2,9,3557,1,1,318,10.1,75,62,31,55,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",67,50,"ACSA53"
"36333225020004","168995197010661","",2010,39,2,9,3643,1,1,541,8.6,51,30,36,65,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",67,50,"FRAM06"
"36333211020004","168995207010661","",2010,39,2,9,5362,1,1,407,11.4,68,52,29,55,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",66,50,"CARY01"
"36333221020004","168996601010661","",2010,39,2,9,5662,1,1,802,12.5,60,41,25,65,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",70,50,"QUAL02"
"471023262489998","168996601010661","",2010,39,2,9,5662,2,1,802,12.5,60,41,25,65,50,,,,2,,1,"",2017-05-19,"489998","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",70,50,"QUAL02"
"36333213020004","168995321010661","",2010,39,2,9,5725,1,1,621,20.6,109,68,39,103,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",99,50,"LITU09"
"36333387020004","168995319010661","",2010,39,2,73,1525,1,1,833,17.1,105,67,26,89,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333375020004","168995451010661","",2010,39,2,73,1847,1,1,621,11.6,93,37,39,101,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",105,50,"LITU09"
"36333389020004","168995441010661","",2010,39,2,73,2992,1,1,621,9.5,63,22,39,86,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",95,50,"LITU09"
"36333379020004","168995457010661","",2010,39,2,73,4473,1,1,833,12.5,96,46,26,98,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333373020004","168995453010661","",2010,39,2,73,4856,1,1,837,14.4,86,41,28,94,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",95,50,"QUVE01"
"36333385020004","168995199010661","",2010,39,2,73,5197,1,1,621,7.7,72,41,39,75,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",78,50,"LITU09"
"36333383020004","168995445010661","",2010,39,2,73,5262,1,1,316,8.7,65,46,32,57,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",69,50,"ACRU02"
"36333377020004","168995327010661","",2010,39,2,73,5647,1,1,837,16.8,89,80,28,70,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",72,50,"QUVE01"
"471023270489998","168995327010661","",2010,39,2,73,5647,2,2,129,7.7,27,17,4,60,50,2,56,56.4,2,,1,"",2017-05-19,"489998","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",80,50,"PIST02"
"36333586020004","168995209010661","",2010,39,2,105,2795,1,1,318,14.6,84,44,31,78,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",91,50,"ACSA53"
"36333581020004","168995211010661","",2010,39,2,105,3349,1,1,802,9.3,54,40,25,59,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",64,50,"QUAL02"
"36333592020004","168995093010661","",2010,39,2,105,4878,1,1,316,11.4,77,65,32,55,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",64,50,"ACRU02"
"36333635020004","168995081010661","",2010,39,2,115,907,1,1,318,5.2,50,41,31,47,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",56,50,"ACSA53"
"36333631020004","168995193010661","",2010,39,2,115,998,1,1,541,14.8,78,57,36,72,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",73,50,"FRAM06"
"36333633020004","168995189010661","",2010,39,2,115,2628,1,1,833,12.8,82,38,26,94,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333637020004","168995183010661","",2010,39,2,115,3197,1,1,318,13.4,80,50,31,67,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",80,50,"ACSA53"
"386658526489998","168995183010661","",2010,39,2,115,3197,2,2,541,16.8,90,48,36,90,50,2,329,69.7,1,,1,"",2016-04-29,"489998","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",92,50,"FRAM06"
"36333639020004","168996527010661","",2010,39,2,115,3483,2,1,802,12.1,58,60,25,51,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",51,50,"QUAL02"
"36333641020004","168995185010661","",2010,39,2,115,4387,2,1,541,13.7,76,54,36,72,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",73,50,"FRAM06"
"36333693020004","168995317010661","",2010,39,2,127,4165,1,1,407,14,92,95,29,57,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",62,50,"CARY01"
"36333689020004","168995315010661","",2010,39,2,127,4863,1,1,802,9.9,61,37,25,70,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",77,50,"QUAL02"
"36333691020004","168995315010661","",2010,39,2,127,4863,2,2,316,7.1,55,21,32,111,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",111,50,"ACRU02"
"36333687020004","168995191010661","",2010,39,2,127,5467,1,1,972,11,50,39,41,49,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",59,50,"ULAM02"
"36333885020004","168996487010661","",2010,39,2,163,1300,1,1,318,12.3,74,93,31,46,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",54,50,"ACSA53"
"36333877020004","168995455010661","",2010,39,2,163,1310,1,1,621,13.1,99,36,39,108,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",113,50,"LITU09"
"36333872020004","168995331010661","",2010,39,2,163,1618,1,1,802,11.6,64,51,25,61,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",63,50,"QUAL02"
"36333855020004","168995333010661","",2010,39,2,163,2598,1,1,318,16.5,95,51,31,79,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",95,50,"ACSA53"
"36333861020004","168995333010661","",2010,39,2,163,2598,2,2,621,10.3,66,27,39,81,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",88,50,"LITU09"
"36333863020004","168995329010661","",2010,39,2,163,3012,1,1,743,9,65,26,37,97,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",95,50,"POTR05"
"36333865020004","168995329010661","",2010,39,2,163,3012,2,2,802,14.3,87,59,25,77,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",78,50,"QUAL02"
"36333879020004","168995335010661","",2010,39,2,163,4306,1,1,833,6.6,46,22,26,78,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333903020004","168996597010661","",2010,39,2,167,1079,1,1,837,13.7,74,35,28,89,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",90,50,"QUVE01"
"36333905020004","168994975010661","",2010,39,2,167,1390,1,1,318,13.2,101,57,31,78,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",96,50,"ACSA53"
"36333910020004","168994921010661","",2010,39,2,167,2121,1,1,837,16,66,78,28,52,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",53,50,"QUVE01"
"247584799010661","168995087010661","",2010,39,2,167,2135,1,1,621,12.5,71,32,39,81,50,4,34,48.3,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",86,50,"LITU09"
"247584800010661","168995087010661","",2010,39,2,167,2135,2,1,621,12.5,71,32,39,81,50,4,34,48.3,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",86,50,"LITU09"
"36333917020004","168995077010661","",2010,39,2,167,2399,1,1,837,15,88,65,28,75,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",78,50,"QUVE01"
"36333895020004","168994927010661","",2010,39,2,167,2414,1,1,318,12.4,83,65,31,59,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"247584376010661","168995075010661","",2010,39,2,167,2673,2,1,316,11.3,59,41,32,56,50,2,308,39,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",68,50,"ACRU02"
"36333901020004","168994925010661","",2010,39,2,167,3268,2,1,621,13.7,108,44,39,111,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",113,50,"LITU09"
"247584630010661","168994923010661","",2010,39,2,167,3682,2,1,621,14.1,51,49,39,51,50,2,126,99.9,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",51,50,"LITU09"
"36333899020004","168995085010661","",2010,39,2,167,3693,1,1,621,13.3,62,23,39,82,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",91,50,"LITU09"
"36333897020004","168994977010661","",2010,39,2,167,5145,1,1,407,14.6,86,72,29,59,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",67,50,"CARY01"
"247584759010661","168995079010661","",2010,39,2,167,5595,1,1,316,16.2,55,56,32,42,50,4,311,66.6,1,,0,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",50,50,"ACRU02"
"36333239020004","168994905010661","",2010,39,3,13,972,1,1,541,13.2,70,37,36,80,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",82,50,"FRAM06"
"36333237020004","168994967010661","",2010,39,3,13,986,1,1,621,16.5,107,64,39,102,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",99,50,"LITU09"
"247526836010661","168994963010661","",2010,39,3,13,1082,1,1,901,7.2,27,24,42,38,50,4,184,43,1,,0,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",34,50,"ROPS01"
"36333241020004","168996591010661","",2010,39,3,13,2078,1,1,541,20,85,76,36,72,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",71,50,"FRAM06"
"36333243020004","168996355010661","",2010,39,3,13,2229,1,1,407,17.6,88,83,29,57,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",63,50,"CARY01"
"36333229020004","168996353010661","",2010,39,3,13,3399,2,1,833,13.1,84,58,26,75,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333233020004","168996583010661","",2010,39,3,13,4479,1,1,833,15.3,87,55,26,80,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333235020004","168996583010661","",2010,39,3,13,4479,2,2,316,7.5,63,35,32,70,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",82,50,"ACRU02"
"36333231020004","168994965010661","",2010,39,3,13,4693,1,1,541,10.6,70,46,36,71,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",73,50,"FRAM06"
"36333245020004","168994903010661","",2010,39,3,13,4879,1,1,318,7.8,55,36,31,58,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",67,50,"ACSA53"
"248065326010661","168994953010661","",2010,39,3,19,1023,2,1,544,15.1,74,46,36,65,50,3,170,32,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",76,50,"FRPE01"
"248065060010661","168995023010661","",2010,39,3,19,1138,2,1,407,11.5,69,58,29,52,50,3,340,61,1,,1,"",2011-04-26,"10661","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",62,50,"CARY01"
"36333259020004","168994949010661","",2010,39,3,19,2942,1,1,833,12,87,61,26,76,50,,,,1,,1,"",2012-05-17,"20004","",2019-06-13,"126144",6,4,,,,,,,,,"",,"",,,,,"",,,""
"36333257020004","168995033010661","",2010,39,3,19,4663,2,1,802,14.1,76,61,25,66,50,,,,1,,1,"",2012-05-17,"20004","",2020-03-25,"290487",6,4,,,,,,,,,"",,"",,,,,"",66,50,"QUAL02"
