"CN","PLT_CN","VVT_CN","VSB_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","QUADRAT","CONDID","QUADRAT_STATUS","QUADRAT_STATUS_PRE2004","TRAMPLING","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"218387839010661","66410984010538","218387844010661","218387843010661",2005,39,87,1355,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387892010661","66412678010538","218387908010661","218387904010661",2005,39,99,3684,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387896010661","66412678010538","218387908010661","218387904010661",2005,39,99,3684,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387900010661","66412678010538","218387908010661","218387904010661",2005,39,99,3684,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387645010661","66413241010538","218387661010661","218387657010661",2005,39,105,2390,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387649010661","66413241010538","218387661010661","218387657010661",2005,39,105,2390,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387653010661","66413241010538","218387661010661","218387657010661",2005,39,105,2390,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387646010661","66413241010538","218387661010661","218387658010661",2005,39,105,2390,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387650010661","66413241010538","218387661010661","218387658010661",2005,39,105,2390,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387654010661","66413241010538","218387661010661","218387658010661",2005,39,105,2390,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387647010661","66413241010538","218387661010661","218387659010661",2005,39,105,2390,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387651010661","66413241010538","218387661010661","218387659010661",2005,39,105,2390,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387655010661","66413241010538","218387661010661","218387659010661",2005,39,105,2390,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387648010661","66413241010538","218387661010661","218387660010661",2005,39,105,2390,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387652010661","66413241010538","218387661010661","218387660010661",2005,39,105,2390,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387656010661","66413241010538","218387661010661","218387660010661",2005,39,105,2390,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386404010661","66414281010538","218386414010661","218386410010661",2005,39,113,3539,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386406010661","66414281010538","218386414010661","218386410010661",2005,39,113,3539,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386408010661","66414281010538","218386414010661","218386410010661",2005,39,113,3539,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386405010661","66414281010538","218386414010661","218386411010661",2005,39,113,3539,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386407010661","66414281010538","218386414010661","218386411010661",2005,39,113,3539,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386409010661","66414281010538","218386414010661","218386411010661",2005,39,113,3539,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386640010661","66415946010538","218386656010661","218386652010661",2005,39,119,2977,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386644010661","66415946010538","218386656010661","218386652010661",2005,39,119,2977,1,2,1,1,,2,"",2009-10-30,"10661","",,""
"218386648010661","66415946010538","218386656010661","218386652010661",2005,39,119,2977,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386641010661","66415946010538","218386656010661","218386653010661",2005,39,119,2977,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386645010661","66415946010538","218386656010661","218386653010661",2005,39,119,2977,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386649010661","66415946010538","218386656010661","218386653010661",2005,39,119,2977,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386642010661","66415946010538","218386656010661","218386654010661",2005,39,119,2977,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386646010661","66415946010538","218386656010661","218386654010661",2005,39,119,2977,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386650010661","66415946010538","218386656010661","218386654010661",2005,39,119,2977,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386643010661","66415946010538","218386656010661","218386655010661",2005,39,119,2977,4,1,1,1,,2,"",2009-10-30,"10661","",,""
"218386647010661","66415946010538","218386656010661","218386655010661",2005,39,119,2977,4,2,1,1,,2,"",2009-10-30,"10661","",,""
"218386651010661","66415946010538","218386656010661","218386655010661",2005,39,119,2977,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387477010661","66416242010538","218387484010661","218387482010661",2005,39,121,4839,3,1,2,1,,1,"",2009-10-30,"10661","",,""
"218387478010661","66416242010538","218387484010661","218387482010661",2005,39,121,4839,3,2,2,1,,1,"",2009-10-30,"10661","",,""
"218387479010661","66416242010538","218387484010661","218387482010661",2005,39,121,4839,3,3,1,2,,,"",2009-10-30,"10661","",,""
"218386445010661","66416953010538","218386455010661","218386451010661",2005,39,129,4055,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386447010661","66416953010538","218386455010661","218386451010661",2005,39,129,4055,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386449010661","66416953010538","218386455010661","218386451010661",2005,39,129,4055,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386446010661","66416953010538","218386455010661","218386454010661",2005,39,129,4055,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386448010661","66416953010538","218386455010661","218386454010661",2005,39,129,4055,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386450010661","66416953010538","218386455010661","218386454010661",2005,39,129,4055,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386549010661","66419770010538","218386565010661","218386561010661",2005,39,145,2326,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386553010661","66419770010538","218386565010661","218386561010661",2005,39,145,2326,1,2,2,2,,,"",2009-10-30,"10661","",,""
"218386557010661","66419770010538","218386565010661","218386561010661",2005,39,145,2326,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386550010661","66419770010538","218386565010661","218386562010661",2005,39,145,2326,2,1,1,1,,3,"",2009-10-30,"10661","",,""
"218386554010661","66419770010538","218386565010661","218386562010661",2005,39,145,2326,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386558010661","66419770010538","218386565010661","218386562010661",2005,39,145,2326,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386551010661","66419770010538","218386565010661","218386563010661",2005,39,145,2326,3,1,1,1,,2,"",2009-10-30,"10661","",,""
"218386555010661","66419770010538","218386565010661","218386563010661",2005,39,145,2326,3,2,1,3,,1,"",2009-10-30,"10661","",2009-11-18,"10661"
"218386559010661","66419770010538","218386565010661","218386563010661",2005,39,145,2326,3,3,1,3,,1,"",2009-10-30,"10661","",2009-11-18,"10661"
"218386552010661","66419770010538","218386565010661","218386564010661",2005,39,145,2326,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386556010661","66419770010538","218386565010661","218386564010661",2005,39,145,2326,4,2,1,1,,3,"",2009-10-30,"10661","",,""
"218386560010661","66419770010538","218386565010661","218386564010661",2005,39,145,2326,4,3,1,3,,1,"",2009-10-30,"10661","",2009-11-18,"10661"
"218387669010661","66420013010538","218387676010661","218387673010661",2005,39,147,4936,2,1,2,1,,1,"",2009-10-30,"10661","",,""
"218387670010661","66420013010538","218387676010661","218387673010661",2005,39,147,4936,2,2,1,2,,,"",2009-10-30,"10661","",,""
"218387671010661","66420013010538","218387676010661","218387673010661",2005,39,147,4936,2,3,1,2,,,"",2009-10-30,"10661","",,""
"218386757010661","66422502010538","218386773010661","218386769010661",2005,39,163,2417,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386761010661","66422502010538","218386773010661","218386769010661",2005,39,163,2417,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386765010661","66422502010538","218386773010661","218386769010661",2005,39,163,2417,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386758010661","66422502010538","218386773010661","218386770010661",2005,39,163,2417,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218386762010661","66422502010538","218386773010661","218386770010661",2005,39,163,2417,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386766010661","66422502010538","218386773010661","218386770010661",2005,39,163,2417,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218386759010661","66422502010538","218386773010661","218386771010661",2005,39,163,2417,3,1,1,1,,2,"",2009-10-30,"10661","",,""
"218386763010661","66422502010538","218386773010661","218386771010661",2005,39,163,2417,3,2,1,1,,2,"",2009-10-30,"10661","",,""
"218386767010661","66422502010538","218386773010661","218386771010661",2005,39,163,2417,3,3,1,1,,3,"",2009-10-30,"10661","",,""
"218386760010661","66422502010538","218386773010661","218386772010661",2005,39,163,2417,4,1,1,1,,2,"",2009-10-30,"10661","",,""
"218386764010661","66422502010538","218386773010661","218386772010661",2005,39,163,2417,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218386768010661","66422502010538","218386773010661","218386772010661",2005,39,163,2417,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387040010661","66422980010538","218387056010661","218387052010661",2005,39,165,2886,1,1,1,1,,2,"",2009-10-30,"10661","",,""
"218387044010661","66422980010538","218387056010661","218387052010661",2005,39,165,2886,1,2,1,1,,3,"",2009-10-30,"10661","",,""
"218387048010661","66422980010538","218387056010661","218387052010661",2005,39,165,2886,1,3,1,1,,2,"",2009-10-30,"10661","",,""
"218387041010661","66422980010538","218387056010661","218387053010661",2005,39,165,2886,2,1,2,5,,,"",2009-10-30,"10661","",,""
"218387045010661","66422980010538","218387056010661","218387053010661",2005,39,165,2886,2,2,2,1,,3,"",2009-10-30,"10661","",,""
"218387049010661","66422980010538","218387056010661","218387053010661",2005,39,165,2886,2,3,2,1,,2,"",2009-10-30,"10661","",,""
"218387042010661","66422980010538","218387056010661","218387054010661",2005,39,165,2886,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387046010661","66422980010538","218387056010661","218387054010661",2005,39,165,2886,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387050010661","66422980010538","218387056010661","218387054010661",2005,39,165,2886,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387043010661","66422980010538","218387056010661","218387055010661",2005,39,165,2886,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387047010661","66422980010538","218387056010661","218387055010661",2005,39,165,2886,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387051010661","66422980010538","218387056010661","218387055010661",2005,39,165,2886,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410846010661","76388826010538","218410862010661","218410858010661",2007,39,1,561,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410850010661","76388826010538","218410862010661","218410858010661",2007,39,1,561,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410854010661","76388826010538","218410862010661","218410858010661",2007,39,1,561,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410847010661","76388826010538","218410862010661","218410859010661",2007,39,1,561,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410851010661","76388826010538","218410862010661","218410859010661",2007,39,1,561,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410855010661","76388826010538","218410862010661","218410859010661",2007,39,1,561,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410848010661","76388826010538","218410862010661","218410860010661",2007,39,1,561,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410852010661","76388826010538","218410862010661","218410860010661",2007,39,1,561,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410856010661","76388826010538","218410862010661","218410860010661",2007,39,1,561,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410849010661","76388826010538","218410862010661","218410861010661",2007,39,1,561,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410853010661","76388826010538","218410862010661","218410861010661",2007,39,1,561,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410857010661","76388826010538","218410862010661","218410861010661",2007,39,1,561,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410167010661","76388870010538","218410183010661","218410179010661",2007,39,53,778,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410171010661","76388870010538","218410183010661","218410179010661",2007,39,53,778,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410175010661","76388870010538","218410183010661","218410179010661",2007,39,53,778,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410168010661","76388870010538","218410183010661","218410180010661",2007,39,53,778,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410172010661","76388870010538","218410183010661","218410180010661",2007,39,53,778,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410176010661","76388870010538","218410183010661","218410180010661",2007,39,53,778,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410169010661","76388870010538","218410183010661","218410181010661",2007,39,53,778,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410173010661","76388870010538","218410183010661","218410181010661",2007,39,53,778,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410177010661","76388870010538","218410183010661","218410181010661",2007,39,53,778,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410170010661","76388870010538","218410183010661","218410182010661",2007,39,53,778,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410174010661","76388870010538","218410183010661","218410182010661",2007,39,53,778,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410178010661","76388870010538","218410183010661","218410182010661",2007,39,53,778,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410274010661","76388932010538","218410290010661","218410286010661",2007,39,87,319,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410278010661","76388932010538","218410290010661","218410286010661",2007,39,87,319,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410282010661","76388932010538","218410290010661","218410286010661",2007,39,87,319,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410275010661","76388932010538","218410290010661","218410287010661",2007,39,87,319,2,1,1,1,,2,"",2009-10-30,"10661","",,""
"218410279010661","76388932010538","218410290010661","218410287010661",2007,39,87,319,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410283010661","76388932010538","218410290010661","218410287010661",2007,39,87,319,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387893010661","66412678010538","218387908010661","218387905010661",2005,39,99,3684,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387897010661","66412678010538","218387908010661","218387905010661",2005,39,99,3684,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387901010661","66412678010538","218387908010661","218387905010661",2005,39,99,3684,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387894010661","66412678010538","218387908010661","218387906010661",2005,39,99,3684,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387898010661","66412678010538","218387908010661","218387906010661",2005,39,99,3684,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387902010661","66412678010538","218387908010661","218387906010661",2005,39,99,3684,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218387895010661","66412678010538","218387908010661","218387907010661",2005,39,99,3684,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218387899010661","66412678010538","218387908010661","218387907010661",2005,39,99,3684,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218387903010661","66412678010538","218387908010661","218387907010661",2005,39,99,3684,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410276010661","76388932010538","218410290010661","218410288010661",2007,39,87,319,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410284010661","76388932010538","218410290010661","218410288010661",2007,39,87,319,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410277010661","76388932010538","218410290010661","218410289010661",2007,39,87,319,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410281010661","76388932010538","218410290010661","218410289010661",2007,39,87,319,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410285010661","76388932010538","218410290010661","218410289010661",2007,39,87,319,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218411015010661","76389020010538","218411031010661","218411027010661",2007,39,145,33,1,1,1,1,,2,"",2009-10-30,"10661","",,""
"218411019010661","76389020010538","218411031010661","218411027010661",2007,39,145,33,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218411023010661","76389020010538","218411031010661","218411027010661",2007,39,145,33,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218411016010661","76389020010538","218411031010661","218411028010661",2007,39,145,33,2,1,1,1,,2,"",2009-10-30,"10661","",,""
"218411020010661","76389020010538","218411031010661","218411028010661",2007,39,145,33,2,2,1,1,,2,"",2009-10-30,"10661","",,""
"218411024010661","76389020010538","218411031010661","218411028010661",2007,39,145,33,2,3,1,1,,2,"",2009-10-30,"10661","",,""
"218411017010661","76389020010538","218411031010661","218411029010661",2007,39,145,33,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218411021010661","76389020010538","218411031010661","218411029010661",2007,39,145,33,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218411025010661","76389020010538","218411031010661","218411029010661",2007,39,145,33,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218411018010661","76389020010538","218411031010661","218411030010661",2007,39,145,33,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218411022010661","76389020010538","218411031010661","218411030010661",2007,39,145,33,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218411026010661","76389020010538","218411031010661","218411030010661",2007,39,145,33,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410085010661","76389048010538","218410101010661","218410097010661",2007,39,9,598,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410089010661","76389048010538","218410101010661","218410097010661",2007,39,9,598,1,2,1,1,,2,"",2009-10-30,"10661","",,""
"218410093010661","76389048010538","218410101010661","218410097010661",2007,39,9,598,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410086010661","76389048010538","218410101010661","218410098010661",2007,39,9,598,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410090010661","76389048010538","218410101010661","218410098010661",2007,39,9,598,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410094010661","76389048010538","218410101010661","218410098010661",2007,39,9,598,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410087010661","76389048010538","218410101010661","218410099010661",2007,39,9,598,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"144705010760","59827371010538","490010760","69790010760",2002,39,1,5656,1,3,1,1,,2,"",2005-12-21,"10760","",,""
"144706010760","59827371010538","490010760","69791010760",2002,39,1,5656,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"144707010760","59827371010538","490010760","69791010760",2002,39,1,5656,2,2,1,1,,2,"",2005-12-21,"10760","",,""
"144708010760","59827371010538","490010760","69791010760",2002,39,1,5656,2,3,1,1,,2,"",2005-12-21,"10760","",,""
"144709010760","59827371010538","490010760","69792010760",2002,39,1,5656,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"147409010760","59825609010538","751010760","70837010760",2002,39,99,5047,4,1,3,1,,3,"",2005-12-21,"10760","",,""
"144710010760","59827371010538","490010760","69792010760",2002,39,1,5656,3,2,1,1,,2,"",2005-12-21,"10760","",,""
"144711010760","59827371010538","490010760","69792010760",2002,39,1,5656,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"144712010760","59827371010538","490010760","69793010760",2002,39,1,5656,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"147299010760","59848292010538","741010760","70794010760",2003,39,19,2633,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"147300010760","59848292010538","741010760","70794010760",2003,39,19,2633,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"147301010760","59848292010538","741010760","70795010760",2003,39,19,2633,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"147302010760","59848292010538","741010760","70795010760",2003,39,19,2633,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"147303010760","59848292010538","741010760","70795010760",2003,39,19,2633,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"147304010760","59848292010538","741010760","70796010760",2003,39,19,2633,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"147305010760","59848292010538","741010760","70796010760",2003,39,19,2633,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"147306010760","59848292010538","741010760","70796010760",2003,39,19,2633,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"147307010760","59848292010538","741010760","70797010760",2003,39,19,2633,4,1,1,1,,2,"",2005-12-21,"10760","",,""
"147308010760","59848292010538","741010760","70797010760",2003,39,19,2633,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"147309010760","59848292010538","741010760","70797010760",2003,39,19,2633,4,3,1,1,,2,"",2005-12-21,"10760","",,""
"147376010760","59850077010538","749010760","70826010760",2003,39,31,1154,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"147377010760","59850077010538","749010760","70826010760",2003,39,31,1154,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"147378010760","59850077010538","749010760","70826010760",2003,39,31,1154,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"147379010760","59850077010538","749010760","70827010760",2003,39,31,1154,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"147380010760","59850077010538","749010760","70827010760",2003,39,31,1154,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"147381010760","59850077010538","749010760","70827010760",2003,39,31,1154,2,3,1,1,,2,"",2005-12-21,"10760","",,""
"218410091010661","76389048010538","218410101010661","218410099010661",2007,39,9,598,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410095010661","76389048010538","218410101010661","218410099010661",2007,39,9,598,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410088010661","76389048010538","218410101010661","218410100010661",2007,39,9,598,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410092010661","76389048010538","218410101010661","218410100010661",2007,39,9,598,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410096010661","76389048010538","218410101010661","218410100010661",2007,39,9,598,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218409878010661","76389074010538","218409894010661","218409890010661",2007,39,73,197,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218409882010661","76389074010538","218409894010661","218409890010661",2007,39,73,197,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218409886010661","76389074010538","218409894010661","218409890010661",2007,39,73,197,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218409879010661","76389074010538","218409894010661","218409891010661",2007,39,73,197,2,1,1,1,,2,"",2009-10-30,"10661","",,""
"218409883010661","76389074010538","218409894010661","218409891010661",2007,39,73,197,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218409887010661","76389074010538","218409894010661","218409891010661",2007,39,73,197,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218409880010661","76389074010538","218409894010661","218409892010661",2007,39,73,197,3,1,1,1,,2,"",2009-10-30,"10661","",,""
"218409884010661","76389074010538","218409894010661","218409892010661",2007,39,73,197,3,2,1,1,,2,"",2009-10-30,"10661","",,""
"218409888010661","76389074010538","218409894010661","218409892010661",2007,39,73,197,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218409881010661","76389074010538","218409894010661","218409893010661",2007,39,73,197,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218409885010661","76389074010538","218409894010661","218409893010661",2007,39,73,197,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218409889010661","76389074010538","218409894010661","218409893010661",2007,39,73,197,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410534010661","76389156010538","218410550010661","218410546010661",2007,39,167,404,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410538010661","76389156010538","218410550010661","218410546010661",2007,39,167,404,1,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410542010661","76389156010538","218410550010661","218410546010661",2007,39,167,404,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410535010661","76389156010538","218410550010661","218410547010661",2007,39,167,404,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410539010661","76389156010538","218410550010661","218410547010661",2007,39,167,404,2,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410543010661","76389156010538","218410550010661","218410547010661",2007,39,167,404,2,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410536010661","76389156010538","218410550010661","218410548010661",2007,39,167,404,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410540010661","76389156010538","218410550010661","218410548010661",2007,39,167,404,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410544010661","76389156010538","218410550010661","218410548010661",2007,39,167,404,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410537010661","76389156010538","218410550010661","218410549010661",2007,39,167,404,4,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410541010661","76389156010538","218410550010661","218410549010661",2007,39,167,404,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410545010661","76389156010538","218410550010661","218410549010661",2007,39,167,404,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410707010661","76389268010538","218410723010661","218410719010661",2007,39,67,363,1,1,1,1,,2,"",2009-10-30,"10661","",,""
"218410711010661","76389268010538","218410723010661","218410719010661",2007,39,67,363,1,2,1,1,,3,"",2009-10-30,"10661","",,""
"218410715010661","76389268010538","218410723010661","218410719010661",2007,39,67,363,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410708010661","76389268010538","218410723010661","218410720010661",2007,39,67,363,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410712010661","76389268010538","218410723010661","218410720010661",2007,39,67,363,2,2,1,1,,3,"",2009-10-30,"10661","",,""
"218410716010661","76389268010538","218410723010661","218410720010661",2007,39,67,363,2,3,1,1,,2,"",2009-10-30,"10661","",,""
"218410709010661","76389268010538","218410723010661","218410721010661",2007,39,67,363,3,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410713010661","76389268010538","218410723010661","218410721010661",2007,39,67,363,3,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410717010661","76389268010538","218410723010661","218410721010661",2007,39,67,363,3,3,1,1,,2,"",2009-10-30,"10661","",,""
"218410710010661","76389268010538","218410723010661","218410722010661",2007,39,67,363,4,1,1,1,,2,"",2009-10-30,"10661","",,""
"218410714010661","76389268010538","218410723010661","218410722010661",2007,39,67,363,4,2,1,1,,1,"",2009-10-30,"10661","",,""
"218410718010661","76389268010538","218410723010661","218410722010661",2007,39,67,363,4,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410448010661","76389318010538","218410464010661","218410460010661",2007,39,111,537,1,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410452010661","76389318010538","218410464010661","218410460010661",2007,39,111,537,1,2,1,1,,3,"",2009-10-30,"10661","",,""
"218410456010661","76389318010538","218410464010661","218410460010661",2007,39,111,537,1,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410449010661","76389318010538","218410464010661","218410461010661",2007,39,111,537,2,1,1,1,,1,"",2009-10-30,"10661","",,""
"218410453010661","76389318010538","218410464010661","218410461010661",2007,39,111,537,2,2,1,1,,3,"",2009-10-30,"10661","",,""
"218410457010661","76389318010538","218410464010661","218410461010661",2007,39,111,537,2,3,3,1,,1,"",2009-10-30,"10661","",,""
"218410450010661","76389318010538","218410464010661","218410462010661",2007,39,111,537,3,1,1,1,,2,"",2009-10-30,"10661","",,""
"218410454010661","76389318010538","218410464010661","218410462010661",2007,39,111,537,3,2,1,1,,2,"",2009-10-30,"10661","",,""
"218410458010661","76389318010538","218410464010661","218410462010661",2007,39,111,537,3,3,1,1,,1,"",2009-10-30,"10661","",,""
"218410451010661","76389318010538","218410464010661","218410463010661",2007,39,111,537,4,1,1,1,,2,"",2009-10-30,"10661","",,""
