"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","MEASDAY","MEASMON","MEASYEAR","QASTATCD","CRWTYPCD","SMPKNDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CWD_SAMPLE_METHOD","FWD_SAMPLE_METHOD","MICR_SAMPLE_METHOD","DLF_SAMPLE_METHOD","PILE_SAMPLE_METHOD","DWM_SAMPLING_STATUS_CD","DWM_NBR_SUBP","DWM_NBR_SUBP_TRANSECT","DWM_SUBPLIST","DWM_TRANSECT_LENGTH","QA_STATUS"
"42786119020004","109829091010661",2008,39,171,1523,1,6,2008,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784442020004","109828761010661",2008,39,173,2656,1,6,2008,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783623020004","144954799010661",2009,39,3,1747,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233285232010661","144953751010661",2009,39,5,4827,15,6,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783857020004","144953461010661",2009,39,7,1392,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224923134010661","144953675010661",2009,39,9,2380,6,7,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"225008114010661","144954517010661",2009,39,11,2083,16,6,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"225898563010661","144954161010661",2009,39,15,3247,28,7,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224928657010661","144953287010661",2009,39,19,2633,9,6,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785183020004","144954329010661",2009,39,23,2872,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42786041020004","144954361010661",2009,39,25,1691,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224997426010661","144953267010661",2009,39,29,5665,29,6,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224929308010661","144953639010661",2009,39,31,1154,8,6,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784169020004","144954065010661",2009,39,33,4445,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785508020004","144953723010661",2009,39,35,5478,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783662020004","144954547010661",2009,39,37,5837,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783610020004","144954701010661",2009,39,39,2387,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784780020004","144954955010661",2009,39,41,2207,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785053020004","144953781010661",2009,39,45,5630,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785079020004","144954123010661",2009,39,47,5392,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"225005005010661","144954107010661",2009,39,49,1720,18,6,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224916820010661","144953567010661",2009,39,53,2364,6,8,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233285305010661","144953593010661",2009,39,55,1176,30,6,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233285359010661","144954337010661",2009,39,57,2961,29,7,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785924020004","144954305010661",2009,39,65,3412,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233285161010661","144953299010661",2009,39,67,4888,10,6,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783259020004","144954487010661",2009,39,69,2933,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224917854010661","144954149010661",2009,39,71,5390,23,7,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783636020004","144954885010661",2009,39,71,5531,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785534020004","144954051010661",2009,39,77,3010,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784598020004","144953863010661",2009,39,83,5069,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233284737010661","144953707010661",2009,39,87,2049,9,7,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784611020004","144953877010661",2009,39,89,5321,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233285510010661","144954313010661",2009,39,91,4513,17,6,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"225010510010661","144954467010661",2009,39,95,3536,30,7,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785521020004","144953823010661",2009,39,103,2918,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"225777192010661","144954079010661",2009,39,117,3433,24,6,2009,7,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,7
"225777236010661","144953531010661",2009,39,119,1245,23,6,2009,7,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,7
"224993911010661","144953331010661",2009,39,121,2146,9,7,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784572020004","144953315010661",2009,39,121,2557,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784624020004","144954271010661",2009,39,123,4133,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784767020004","144954697010661",2009,39,125,4746,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233285068010661","144954845010661",2009,39,127,3072,25,6,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783558020004","144953915010661",2009,39,131,4667,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784286020004","144954837010661",2009,39,133,7027,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"225899085010661","144954561010661",2009,39,135,1422,10,8,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233284979010661","144953903010661",2009,39,141,3077,13,7,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224922227010661","144953809010661",2009,39,145,4951,22,7,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785547020004","144954281010661",2009,39,147,2356,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783948020004","144954801010661",2009,39,149,4760,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785040020004","144953497010661",2009,39,151,4891,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785911020004","144953249010661",2009,39,155,3843,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"224995096010661","144953627010661",2009,39,157,3047,22,6,2009,1,,2,"",2010-08-17,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"233285453010661","144954347010661",2009,39,165,2505,15,7,2009,1,,2,"",2010-08-18,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785066020004","144953835010661",2009,39,169,4688,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42784273020004","144954687010661",2009,39,171,1745,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783142020004","144954295010661",2009,39,175,2269,1,6,2009,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521449010661","168996553010661",2010,39,1,3849,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521462010661","168996451010661",2010,39,3,4198,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521475010661","168995101010661",2010,39,7,1271,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783649020004","168995203010661",2010,39,9,5426,1,6,2010,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521488010661","168996059010661",2010,39,11,5817,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247526415010661","168996353010661",2010,39,13,3399,29,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247526628010661","168996583010661",2010,39,13,4479,1,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521501010661","168995865010661",2010,39,21,2707,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521514010661","168995877010661",2010,39,23,2610,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247542071010661","168995905010661",2010,39,25,5374,20,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247542332010661","168995897010661",2010,39,27,3456,22,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785430020004","168994881010661",2010,39,29,2347,1,6,2010,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521527010661","168995365010661",2010,39,35,3510,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247543442010661","168996623010661",2010,39,41,3878,17,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42785170020004","168995637010661",2010,39,49,5006,1,6,2010,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247544162010661","168995097010661",2010,39,53,3579,7,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521540010661","168995215010661",2010,39,53,4620,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521553010661","168996629010661",2010,39,57,2554,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"248065474010661","168995175010661",2010,39,59,2204,29,7,2010,1,,1,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247545011010661","168995163010661",2010,39,59,2535,27,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"248065695010661","168996193010661",2010,39,61,2063,21,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521566010661","168996119010661",2010,39,63,4123,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521579010661","168996287010661",2010,39,69,3441,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247553463010661","168995445010661",2010,39,73,5262,5,8,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"248065867010661","168995405010661",2010,39,75,1717,28,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247554679010661","168995585010661",2010,39,77,3789,15,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521592010661","168996541010661",2010,39,79,3528,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247560176010661","168994889010661",2010,39,81,5147,30,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783974020004","168995419010661",2010,39,89,1536,1,6,2010,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521605010661","168995571010661",2010,39,93,2962,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521618010661","168995851010661",2010,39,101,2233,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247577525010661","168996389010661",2010,39,103,4704,16,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247578263010661","168996323010661",2010,39,107,4902,13,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247578827010661","168996081010661",2010,39,113,1116,4,8,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521631010661","168996167010661",2010,39,113,2839,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521644010661","168995083010661",2010,39,115,3799,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521657010661","168996403010661",2010,39,117,4997,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521670010661","168996229010661",2010,39,125,3156,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521683010661","168995431010661",2010,39,127,5835,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521696010661","168996405010661",2010,39,129,4842,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42783961020004","168995127010661",2010,39,133,1284,1,6,2010,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521709010661","168995601010661",2010,39,139,4108,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247581396010661","168995667010661",2010,39,141,4924,3,8,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"42786236020004","168995829010661",2010,39,147,4302,1,6,2010,1,,2,"",2012-06-06,"20004","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521722010661","168996453010661",2010,39,149,3246,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521735010661","168995137010661",2010,39,151,4210,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247583037010661","168994999010661",2010,39,155,4794,18,8,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247583383010661","168995039010661",2010,39,157,5760,30,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521748010661","168996311010661",2010,39,161,4938,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521761010661","168995461010661",2010,39,163,4174,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247584514010661","168994921010661",2010,39,167,2121,8,7,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247584649010661","168994923010661",2010,39,167,3682,23,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247584982010661","168995389010661",2010,39,169,5407,14,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521774010661","168996513010661",2010,39,173,2584,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"247521787010661","168996627010661",2010,39,175,1015,1,6,2010,1,,2,"",2011-05-05,"10661","",2019-06-14,"126144","1","2","1","2","2",,,,,,1
"211868239020004","247063599010661",2012,39,1,561,28,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211868076020004","247063595010661",2012,39,1,599,27,6,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211866617020004","247063360010661",2012,39,3,272,22,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211866587020004","247063358010661",2012,39,3,818,21,6,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211874683020004","247063873010661",2012,39,7,120,18,9,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508220489998","247063870010661",2012,39,7,891,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211873536020004","247063836010661",2012,39,9,598,6,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211866698020004","247063364010661",2012,39,11,41,21,6,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211877797020004","247063973010661",2012,39,13,410,24,7,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508237489998","247063940010661",2012,39,13,490,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211866276020004","247063335010661",2012,39,17,722,19,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479312489998","247063336010661",2012,39,17,844,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211875894020004","247063915010661",2012,39,19,71,14,6,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211876140020004","247063921010661",2012,39,19,378,12,7,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276523293489998","247063467010661",2012,39,21,118,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276523272489998","247063464010661",2012,39,21,477,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276485773489998","247063441010661",2012,39,25,401,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508140489998","247063487010661",2012,39,27,560,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211878244020004","247063985010661",2012,39,29,209,19,6,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211877388020004","247063962010661",2012,39,29,606,19,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211865341020004","247063223010661",2012,39,35,575,8,8,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276525030489998","247063179010661",2012,39,39,403,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509923489998","247064016010661",2012,39,41,465,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211868474020004","247063619010661",2012,39,41,574,20,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276523313489998","247063563010661",2012,39,43,714,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276525048489998","247063226010661",2012,39,45,165,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276525152489998","247063716010661",2012,39,45,438,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509865489998","247063547010661",2012,39,49,28,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276540345489998","247063191010661",2012,39,49,431,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276485696489998","247063265010661",2012,39,51,145,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211873918020004","247063844010661",2012,39,53,778,5,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509810489998","247063426010661",2012,39,57,169,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211874556020004","247063864010661",2012,39,59,225,28,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211865758020004","247063241010661",2012,39,59,486,10,7,2012,1,,1,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211866488020004","247063340010661",2012,39,61,506,14,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538288489998","247063204010661",2012,39,63,67,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538305489998","247063206010661",2012,39,65,397,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538339489998","247063456010661",2012,39,65,802,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211865728020004","247063240010661",2012,39,67,345,30,5,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211877573020004","247063968010661",2012,39,67,363,11,7,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211878496020004","247063990010661",2012,39,67,651,25,6,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509886489998","247063560010661",2012,39,71,223,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211870610020004","247063725010661",2012,39,73,197,8,8,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538356489998","247063567010661",2012,39,77,828,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211870019020004","247063703010661",2012,39,83,263,2,8,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211871418020004","247063758010661",2012,39,83,604,18,7,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211874205020004","247063849010661",2012,39,87,319,22,8,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276540379489998","247063708010661",2012,39,89,473,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479329489998","247063515010661",2012,39,91,424,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276485795489998","247063461010661",2012,39,91,856,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479363489998","247063640010661",2012,39,93,42,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211868723020004","247063635010661",2012,39,93,358,24,7,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538254489998","247063184010661",2012,39,95,325,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276485751489998","247063369010661",2012,39,95,421,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276523366489998","247063956010661",2012,39,99,70,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211878145020004","247063982010661",2012,39,99,747,7,8,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538390489998","247063744010661",2012,39,103,257,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276540413489998","247063746010661",2012,39,103,352,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508082489998","247063167010661",2012,39,105,333,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211875669020004","247063906010661",2012,39,105,556,27,9,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479227489998","247063153010661",2012,39,107,430,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
