"CN","PLT_CN","VVT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","VEG_SUBP_STATUS_CD","VEG_SUBP_NONSAMPLE_REASN_CD","SUBP_ACCESSIBLE_FOREST_PCT","DETAILED_NONFOREST_LAND_USE","TOTAL_CANOPY_COVER_LAYER_1","TOTAL_CANOPY_COVER_LAYER_2","TOTAL_CANOPY_COVER_LAYER_3","TOTAL_CANOPY_COVER_LAYER_4","CRYPTO_CRUST_COVER_PCT","LICHEN_COVER_PCT","LITTER_DUFF_COVER_PCT","MINERAL_SOIL_COVER_PCT","MOSS_COVER_PCT","ROAD_TRAIL_COVER_PCT","ROCK_COVER_PCT","STANDING_WATER_COVER_PCT","STREAM_LAKE_COVER_PCT","TRASH_JUNK_COVER_PCT","WOOD_COVER_PCT","VEG_SUBP_STATUS_CD_PRE2004","VEG_SUBP_NONSMP_RSN_CD_PRE2004","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"71353010760","59878049010538","880010760",2004,39,77,3789,4,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70790010760","59879090010538","740010760",2004,39,81,5147,1,1,,100,,97,20,7,95,0,1,95,2,1,0,0,0,0,0,1,1,,"",2005-12-21,"10760","",,""
"70791010760","59879090010538","740010760",2004,39,81,5147,2,1,,100,,75,17,40,80,0,1,83,10,3,0,1,0,0,0,2,1,,"",2005-12-21,"10760","",,""
"70792010760","59879090010538","740010760",2004,39,81,5147,3,1,,100,,78,30,25,67,0,1,82,7,4,5,0,0,0,0,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70793010760","59879090010538","740010760",2004,39,81,5147,4,1,,100,,58,11,7,99,0,0,97,1,1,0,0,0,0,1,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70842010760","59880373010538","753010760",2004,39,89,1536,1,1,,100,,85,10,29,71,0,0,88,1,1,10,0,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70843010760","59880373010538","753010760",2004,39,89,1536,2,1,,100,,87,27,45,80,0,0,86,1,2,0,1,0,0,3,7,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70844010760","59880373010538","753010760",2004,39,89,1536,3,1,,100,,90,20,13,65,0,1,97,0,1,0,0,0,0,0,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70845010760","59880373010538","753010760",2004,39,89,1536,4,1,,100,,90,5,15,40,0,1,96,0,1,0,0,0,0,1,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"71326010760","59882113010538","874010760",2004,39,103,4704,1,1,,100,,49,15,30,51,0,0,91,5,3,0,1,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"71327010760","59882113010538","874010760",2004,39,103,4704,2,1,,100,,61,25,50,95,0,0,90,3,1,1,1,0,0,1,3,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"71328010760","59882113010538","874010760",2004,39,103,4704,3,1,,100,,54,10,50,88,0,0,92,2,2,0,1,0,0,1,2,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"71329010760","59882113010538","874010760",2004,39,103,4704,4,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70882010760","59882851010538","763010760",2004,39,107,4902,1,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70883010760","59882851010538","763010760",2004,39,107,4902,2,1,,100,,95,85,29,40,0,1,93,5,1,0,0,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70884010760","59882851010538","763010760",2004,39,107,4902,3,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70885010760","59882851010538","763010760",2004,39,107,4902,4,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70770010760","59884897010538","735010760",2004,39,13,3399,1,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70771010760","59884897010538","735010760",2004,39,13,3399,2,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70772010760","59884897010538","735010760",2004,39,13,3399,3,1,,55,32,30,27,12,15,0,0,45,4,1,0,2,0,0,0,3,1,,"",2005-12-21,"10760","",,""
"70773010760","59884897010538","735010760",2004,39,13,3399,4,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70246010760","59885224010538","604010760",2004,39,13,4479,1,1,,100,,95,30,23,50,0,1,97,0,1,0,0,0,0,0,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70247010760","59885224010538","604010760",2004,39,13,4479,2,1,,100,,85,37,45,74,0,0,94,2,2,1,0,0,0,0,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70248010760","59885224010538","604010760",2004,39,13,4479,3,1,,100,,55,30,22,81,0,1,92,1,3,0,2,0,0,0,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70249010760","59885224010538","604010760",2004,39,13,4479,4,1,,100,,85,50,11,66,0,0,97,1,1,1,0,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"69802010760","59886638010538","493010760",2004,39,25,5374,1,1,,100,,61,20,17,89,0,1,90,2,1,0,1,0,3,1,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"69803010760","59886638010538","493010760",2004,39,25,5374,2,1,,100,,75,50,25,77,0,0,79,2,1,6,1,0,5,5,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"69804010760","59886638010538","493010760",2004,39,25,5374,3,1,,100,,50,32,15,78,0,0,91,3,3,0,0,0,0,0,3,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"69805010760","59886638010538","493010760",2004,39,25,5374,4,1,,100,,45,40,35,93,0,0,94,2,1,0,1,0,0,1,1,1,,"",2005-12-21,"10760","",,""
"70302010760","59886738010538","618010760",2004,39,27,3456,1,1,,100,,85,70,45,80,0,0,89,3,4,0,1,0,0,0,3,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70303010760","59886738010538","618010760",2004,39,27,3456,2,1,,100,,87,25,35,63,0,0,93,2,2,0,1,0,0,0,2,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70304010760","59886738010538","618010760",2004,39,27,3456,3,1,,100,,67,45,15,76,0,0,98,1,1,0,0,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70305010760","59886738010538","618010760",2004,39,27,3456,4,1,,100,,82,40,35,46,0,0,94,1,1,0,0,0,0,1,3,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70806010760","59887136010538","744010760",2004,39,29,2347,1,1,,100,,85,27,40,49,0,0,88,2,3,0,7,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70807010760","59887136010538","744010760",2004,39,29,2347,2,1,,70,11,40,32,20,50,0,1,58,1,2,1,7,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70808010760","59887136010538","744010760",2004,39,29,2347,3,1,,100,,89,55,45,38,0,1,93,2,2,0,2,0,0,0,0,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70809010760","59887136010538","744010760",2004,39,29,2347,4,1,,100,,73,10,17,60,0,1,90,3,1,0,2,0,0,2,1,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"218387149010661","66400505010538","218387153010661",2005,39,15,4442,1,1,,100,,95,90,78,30,0,0,93,1,5,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218387150010661","66400505010538","218387153010661",2005,39,15,4442,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387151010661","66400505010538","218387153010661",2005,39,15,4442,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387152010661","66400505010538","218387153010661",2005,39,15,4442,4,1,,100,,95,80,48,95,0,1,92,1,4,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387240010661","66400768010538","218387244010661",2005,39,19,1299,1,1,,100,,85,90,44,82,0,0,92,2,1,1,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218387241010661","66400768010538","218387244010661",2005,39,19,1299,2,1,,30,11,29,20,25,29,0,0,22,2,0,0,2,0,0,0,4,2,,"",2009-10-30,"10661","",,""
"218387242010661","66400768010538","218387244010661",2005,39,19,1299,3,1,,100,,60,92,85,71,0,0,89,1,1,7,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387243010661","66400768010538","218387244010661",2005,39,19,1299,4,1,,100,,75,50,80,87,0,1,78,2,2,15,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218387294010661","66401283010538","218387298010661",2005,39,21,2936,1,1,,25,13,12,10,24,20,0,0,12,3,6,0,1,0,0,1,2,2,,"",2009-10-30,"10661","",,""
"218387295010661","66401283010538","218387298010661",2005,39,21,2936,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387296010661","66401283010538","218387298010661",2005,39,21,2936,3,1,,100,,22,4,90,40,0,0,92,2,2,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218387297010661","66401283010538","218387298010661",2005,39,21,2936,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387732010661","66402727010538","218387736010661",2005,39,33,4995,1,1,,100,,99,60,80,23,0,1,91,2,3,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387733010661","66402727010538","218387736010661",2005,39,33,4995,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387734010661","66402727010538","218387736010661",2005,39,33,4995,3,1,,15,11,15,13,11,7,0,0,14,1,0,0,0,0,0,0,0,2,,"",2009-10-30,"10661","",,""
"218387735010661","66402727010538","218387736010661",2005,39,33,4995,4,1,,100,,99,25,85,90,0,1,90,2,2,0,0,0,0,2,3,1,,"",2009-10-30,"10661","",,""
"218387510010661","66404522010538","218387514010661",2005,39,37,1088,1,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387511010661","66404522010538","218387514010661",2005,39,37,1088,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387512010661","66404522010538","218387514010661",2005,39,37,1088,3,1,,100,,90,85,77,7,0,1,94,3,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218387513010661","66404522010538","218387514010661",2005,39,37,1088,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386864010661","66406855010538","218386868010661",2005,39,59,5447,1,1,,50,32,50,12,45,25,0,1,42,1,2,0,2,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218386865010661","66406855010538","218386868010661",2005,39,59,5447,2,1,,100,,85,80,87,81,0,1,92,2,1,1,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218386866010661","66406855010538","218386868010661",2005,39,59,5447,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386867010661","66406855010538","218386868010661",2005,39,59,5447,4,1,,100,,95,85,70,67,0,0,95,2,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387575010661","66407100010538","218387579010661",2005,39,61,2287,1,1,,100,,65,50,68,78,0,1,90,4,2,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387576010661","66407100010538","218387579010661",2005,39,61,2287,2,1,,100,,55,40,90,65,0,1,82,8,4,1,1,0,0,1,2,1,,"",2009-10-30,"10661","",,""
"218387577010661","66407100010538","218387579010661",2005,39,61,2287,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387578010661","66407100010538","218387579010661",2005,39,61,2287,4,1,,100,,72,10,30,98,0,1,82,5,8,1,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387372010661","66407916010538","218387376010661",2005,39,67,1501,1,1,,100,,85,65,60,60,0,1,89,0,6,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218387373010661","66407916010538","218387376010661",2005,39,67,1501,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387374010661","66407916010538","218387376010661",2005,39,67,1501,3,1,,30,11,30,20,29,23,0,1,25,1,2,0,0,0,0,0,1,2,,"",2009-10-30,"10661","",,""
"218387375010661","66407916010538","218387376010661",2005,39,67,1501,4,1,,100,,85,55,70,53,0,0,81,13,3,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218387441010661","66407994010538","218387445010661",2005,39,69,5636,1,1,,20,11,20,15,15,5,0,0,17,3,0,0,0,0,0,0,0,2,,"",2009-10-30,"10661","",,""
"218387442010661","66407994010538","218387445010661",2005,39,69,5636,2,1,,100,,35,36,75,85,0,0,93,3,0,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218387443010661","66407994010538","218387445010661",2005,39,69,5636,3,1,,100,,69,35,65,98,0,1,89,3,1,0,1,0,0,2,3,1,,"",2009-10-30,"10661","",,""
"218387444010661","66407994010538","218387445010661",2005,39,69,5636,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386971010661","66409182010538","218386975010661",2005,39,73,1771,1,1,,80,31,72,65,15,70,0,1,69,0,1,5,1,0,0,1,2,1,,"",2009-10-30,"10661","",,""
"218386972010661","66409182010538","218386975010661",2005,39,73,1771,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386973010661","66409182010538","218386975010661",2005,39,73,1771,3,1,,100,,97,45,45,80,0,1,92,1,3,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218386974010661","66409182010538","218386975010661",2005,39,73,1771,4,1,,100,,95,90,55,79,0,0,91,1,4,0,1,0,0,1,2,1,,"",2009-10-30,"10661","",,""
"218387840010661","66410984010538","218387844010661",2005,39,87,1355,1,1,,100,,17,6,54,85,0,0,20,5,1,68,1,3,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387841010661","66410984010538","218387844010661",2005,39,87,1355,2,1,,100,,97,32,15,90,0,1,91,1,1,0,1,0,0,2,3,1,,"",2009-10-30,"10661","",,""
"218387842010661","66410984010538","218387844010661",2005,39,87,1355,3,1,,100,,55,45,57,81,0,1,74,4,2,13,2,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218387843010661","66410984010538","218387844010661",2005,39,87,1355,4,1,,100,,75,25,19,97,0,1,91,2,2,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218387904010661","66412678010538","218387908010661",2005,39,99,3684,1,1,,100,,49,49,35,88,0,0,95,2,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387905010661","66412678010538","218387908010661",2005,39,99,3684,2,1,,100,,30,45,15,95,0,1,93,1,3,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387906010661","66412678010538","218387908010661",2005,39,99,3684,3,1,,100,,5,5,10,95,0,1,93,1,1,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218387907010661","66412678010538","218387908010661",2005,39,99,3684,4,1,,100,,73,65,60,82,0,1,92,2,2,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218387657010661","66413241010538","218387661010661",2005,39,105,2390,1,1,,100,,75,85,50,90,0,0,91,0,1,0,0,0,0,0,8,1,,"",2009-10-30,"10661","",,""
"218387658010661","66413241010538","218387661010661",2005,39,105,2390,2,1,,100,,88,6,21,78,0,1,89,1,2,3,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218387659010661","66413241010538","218387661010661",2005,39,105,2390,3,1,,100,,95,90,85,50,0,1,95,0,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218387660010661","66413241010538","218387661010661",2005,39,105,2390,4,1,,100,,84,45,46,81,0,1,92,1,2,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218386410010661","66414281010538","218386414010661",2005,39,113,3539,1,1,,100,,45,70,95,80,0,0,88,5,2,0,0,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218386411010661","66414281010538","218386414010661",2005,39,113,3539,2,1,,90,31,35,40,85,80,0,0,80,2,2,0,1,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218386412010661","66414281010538","218386414010661",2005,39,113,3539,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386413010661","66414281010538","218386414010661",2005,39,113,3539,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386652010661","66415946010538","218386656010661",2005,39,119,2977,1,1,,100,,77,77,43,80,0,1,93,1,1,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218386653010661","66415946010538","218386656010661",2005,39,119,2977,2,1,,100,,69,69,42,74,0,1,94,0,2,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218410859010661","76388826010538","218410862010661",2007,39,1,561,2,1,,100,,10,5,25,87,0,0,97,0,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410860010661","76388826010538","218410862010661",2007,39,1,561,3,1,,100,,1,1,20,99,0,1,84,0,2,10,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410861010661","76388826010538","218410862010661",2007,39,1,561,4,1,,100,,7,3,17,95,0,1,96,1,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410179010661","76388870010538","218410183010661",2007,39,53,778,1,1,,100,,20,25,55,80,0,1,92,1,1,0,1,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218410180010661","76388870010538","218410183010661",2007,39,53,778,2,1,,100,,20,5,40,84,0,1,94,1,1,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410181010661","76388870010538","218410183010661",2007,39,53,778,3,1,,100,,47,3,35,80,0,1,93,3,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410182010661","76388870010538","218410183010661",2007,39,53,778,4,1,,100,,50,50,75,35,0,1,95,1,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218386654010661","66415946010538","218386656010661",2005,39,119,2977,3,1,,100,,70,70,70,77,0,0,87,2,1,0,1,0,5,0,4,1,,"",2009-10-30,"10661","",,""
"218386655010661","66415946010538","218386656010661",2005,39,119,2977,4,1,,100,,65,65,43,85,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387480010661","66416242010538","218387484010661",2005,39,121,4839,1,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387481010661","66416242010538","218387484010661",2005,39,121,4839,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387482010661","66416242010538","218387484010661",2005,39,121,4839,3,1,,60,11,40,60,10,0,0,0,53,5,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218387483010661","66416242010538","218387484010661",2005,39,121,4839,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386451010661","66416953010538","218386455010661",2005,39,129,4055,1,1,,100,,50,15,54,85,0,1,84,5,4,0,1,0,0,1,4,1,,"",2009-10-30,"10661","",,""
"218386452010661","66416953010538","218386455010661",2005,39,129,4055,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386453010661","66416953010538","218386455010661",2005,39,129,4055,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386454010661","66416953010538","218386455010661",2005,39,129,4055,4,1,,100,,52,5,38,98,0,0,85,3,2,0,1,0,0,7,2,1,,"",2009-10-30,"10661","",,""
"218386561010661","66419770010538","218386565010661",2005,39,145,2326,1,1,,50,40,20,15,5,48,0,1,40,0,2,0,1,0,0,3,3,1,,"",2009-10-30,"10661","",,""
"218386562010661","66419770010538","218386565010661",2005,39,145,2326,2,1,,100,,99,95,30,85,0,1,93,1,1,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218386563010661","66419770010538","218386565010661",2005,39,145,2326,3,1,,100,,79,10,49,80,0,1,80,3,6,0,3,0,0,0,7,1,,"",2009-10-30,"10661","",,""
"218386564010661","66419770010538","218386565010661",2005,39,145,2326,4,1,,100,,96,96,35,40,0,0,95,1,1,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218387672010661","66420013010538","218387676010661",2005,39,147,4936,1,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387673010661","66420013010538","218387676010661",2005,39,147,4936,2,1,,10,11,10,8,8,0,0,0,10,0,0,0,0,0,0,0,0,2,,"",2009-10-30,"10661","",,""
"218387674010661","66420013010538","218387676010661",2005,39,147,4936,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218387675010661","66420013010538","218387676010661",2005,39,147,4936,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218386769010661","66422502010538","218386773010661",2005,39,163,2417,1,1,,100,,87,12,15,70,0,1,94,1,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218386770010661","66422502010538","218386773010661",2005,39,163,2417,2,1,,100,,70,18,30,45,0,1,92,1,3,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218386771010661","66422502010538","218386773010661",2005,39,163,2417,3,1,,100,,90,30,20,31,0,1,89,3,1,0,3,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218386772010661","66422502010538","218386773010661",2005,39,163,2417,4,1,,100,,75,5,25,70,0,1,83,5,4,0,4,0,2,0,1,1,,"",2009-10-30,"10661","",,""
"218387052010661","66422980010538","218387056010661",2005,39,165,2886,1,1,,100,,96,35,50,20,0,0,94,2,1,0,2,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218387053010661","66422980010538","218387056010661",2005,39,165,2886,2,1,,100,,48,15,60,50,0,1,49,5,2,0,15,0,25,1,2,1,,"",2009-10-30,"10661","",,""
"218387054010661","66422980010538","218387056010661",2005,39,165,2886,3,1,,100,,100,97,2,0,0,0,90,10,0,0,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218387055010661","66422980010538","218387056010661",2005,39,165,2886,4,1,,100,,20,35,95,90,0,0,88,5,1,0,2,0,0,1,3,1,,"",2009-10-30,"10661","",,""
"218410858010661","76388826010538","218410862010661",2007,39,1,561,1,1,,100,,5,5,16,95,0,1,95,1,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410286010661","76388932010538","218410290010661",2007,39,87,319,1,1,,100,,65,25,50,85,0,1,92,1,3,1,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410287010661","76388932010538","218410290010661",2007,39,87,319,2,1,,100,,85,75,77,25,0,1,95,1,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410288010661","76388932010538","218410290010661",2007,39,87,319,3,1,,100,,55,15,70,49,0,1,95,0,1,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410289010661","76388932010538","218410290010661",2007,39,87,319,4,1,,100,,60,15,50,60,0,1,89,2,3,0,2,0,0,1,2,1,,"",2009-10-30,"10661","",,""
"218411027010661","76389020010538","218411031010661",2007,39,145,33,1,1,,100,,30,70,65,55,0,1,89,2,2,0,1,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218411028010661","76389020010538","218411031010661",2007,39,145,33,2,1,,100,,50,85,36,15,0,1,89,3,1,0,2,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218410928010661","76389478010538","218410931010661",2007,39,35,575,3,1,,100,,18,10,15,95,0,0,93,2,1,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218410929010661","76389478010538","218410931010661",2007,39,35,575,4,1,,100,,3,10,70,85,0,0,98,1,0,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410787010661","76389620010538","218410791010661",2007,39,133,64,1,1,,100,,25,7,70,93,0,0,96,0,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218410788010661","76389620010538","218410791010661",2007,39,133,64,2,1,,100,,45,55,32,87,0,0,95,2,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410789010661","76389620010538","218410791010661",2007,39,133,64,3,1,,100,,60,5,40,90,0,0,97,1,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410790010661","76389620010538","218410791010661",2007,39,133,64,4,1,,100,,18,12,85,90,0,0,97,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218409705010661","76389772010538","218409709010661",2007,39,17,722,1,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218409706010661","76389772010538","218409709010661",2007,39,17,722,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218409707010661","76389772010538","218409709010661",2007,39,17,722,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218409708010661","76389772010538","218409709010661",2007,39,17,722,4,1,,100,,95,15,15,15,0,1,95,2,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218409789010661","76389928010538","218409793010661",2007,39,61,506,1,1,,100,,15,10,20,75,0,1,72,5,1,7,10,0,3,0,1,1,,"",2009-10-30,"10661","",,""
"218409790010661","76389928010538","218409793010661",2007,39,61,506,2,1,,100,,60,5,55,70,0,1,92,1,1,0,1,0,0,1,3,1,,"",2009-10-30,"10661","",,""
"218409791010661","76389928010538","218409793010661",2007,39,61,506,3,1,,37,40,30,20,22,7,0,0,30,1,1,0,2,0,0,0,3,2,,"",2009-10-30,"10661","",,""
"218409792010661","76389928010538","218409793010661",2007,39,61,506,4,1,,100,,58,1,5,95,0,1,96,0,2,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218411079010661","76390178010538","218411083010661",2007,39,41,574,1,1,,100,,99,90,15,5,0,0,99,0,0,0,1,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218411080010661","76390178010538","218411083010661",2007,39,41,574,2,1,,100,,60,40,19,5,0,0,85,0,0,15,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218411081010661","76390178010538","218411083010661",2007,39,41,574,3,1,,100,,95,50,1,0,0,0,100,0,0,0,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218411082010661","76390178010538","218411083010661",2007,39,41,574,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218409990010661","76390278010538","218409994010661",2007,39,83,604,1,1,,100,,70,85,50,9,0,0,95,1,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218409991010661","76390278010538","218409994010661",2007,39,83,604,2,1,,100,,64,40,26,80,0,0,88,2,4,0,1,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218409992010661","76390278010538","218409994010661",2007,39,83,604,3,1,,100,,75,35,8,60,0,0,97,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218409993010661","76390278010538","218409994010661",2007,39,83,604,4,1,,100,,70,40,38,43,0,0,95,3,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440197010661","109827621010661","218440201010661",2008,39,13,2644,1,1,,100,,94,82,75,88,0,1,94,1,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218440198010661","109827621010661","218440201010661",2008,39,13,2644,2,1,,100,,93,88,78,92,0,1,93,0,1,0,0,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218440199010661","109827621010661","218440201010661",2008,39,13,2644,3,1,,100,,89,84,96,92,0,1,94,1,2,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
