"CN","PLT_CN","VVT_CN","INVYR","STATECD","COUNTYCD","PLOT","VEG_FLDSPCD","UNIQUE_SP_NBR","VEG_SPCD","SPECIMEN_COLLECTED","SPECIMEN_LABEL_NBR","SPECIMEN_NOT_COLLECTED_REASON","SPECIMEN_RESOLVED","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","UPDATED_UNKNOWN_SPECIES_DATE"
"218387429010661","66407994010538","218387445010661",2005,39,69,5636,"URDI",1,"URDI","0",,,"","",2009-10-30,"10661","",,"",
"218387430010661","66407994010538","218387445010661",2005,39,69,5636,"VIOLA",1,"VIOLA","0",,2,"","",2009-10-30,"10661","",,"",
"218387431010661","66407994010538","218387445010661",2005,39,69,5636,"VITIS",1,"VITIS","0",,2,"","",2009-10-30,"10661","",,"",
"218386869010661","66409182010538","218386975010661",2005,39,73,1771,"2GRAM",1,"FESU3","1",5,,"Y","",2009-10-30,"10661","",,"",
"218386870010661","66409182010538","218386975010661",2005,39,73,1771,"2GRAM",2,"2GRAM","0",,2,"","",2009-10-30,"10661","",,"",
"218386871010661","66409182010538","218386975010661",2005,39,73,1771,"2GRAM",3,"ELVI","1",999,,"Y","",2009-10-30,"10661","",,"",
"218386872010661","66409182010538","218386975010661",2005,39,73,1771,"2PLANT",1,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218386873010661","66409182010538","218386975010661",2005,39,73,1771,"2PLANT",2,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218386874010661","66409182010538","218386975010661",2005,39,73,1771,"2PLANT",3,"2PLANT","1",6,,"Y","",2009-10-30,"10661","",,"",
"218386875010661","66409182010538","218386975010661",2005,39,73,1771,"2PLANT",4,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218386876010661","66409182010538","218386975010661",2005,39,73,1771,"ACNI5",1,"ACNI5","0",,,"","",2009-10-30,"10661","",,"",
"218386877010661","66409182010538","218386975010661",2005,39,73,1771,"ACRU",1,"ACRU","0",,,"","",2009-10-30,"10661","",,"",
"218386878010661","66409182010538","218386975010661",2005,39,73,1771,"ACSA3",1,"ACSA3","0",,,"","",2009-10-30,"10661","",,"",
"218386879010661","66409182010538","218386975010661",2005,39,73,1771,"AEGL",1,"AEGL","0",,,"","",2009-10-30,"10661","",,"",
"218386880010661","66409182010538","218386975010661",2005,39,73,1771,"AGALA",1,"AGALA","0",,,"","",2009-10-30,"10661","",,"",
"218386881010661","66409182010538","218386975010661",2005,39,73,1771,"ASCA",1,"ASCA","0",,,"","",2009-10-30,"10661","",,"",
"218386882010661","66409182010538","218386975010661",2005,39,73,1771,"ASPL",1,"ASPL","0",,,"","",2009-10-30,"10661","",,"",
"218386883010661","66409182010538","218386975010661",2005,39,73,1771,"ASTER",1,"ASTER","0",,2,"","",2009-10-30,"10661","",,"",
"218386884010661","66409182010538","218386975010661",2005,39,73,1771,"ASTER",2,"ASTER","0",,2,"","",2009-10-30,"10661","",,"",
"218386885010661","66409182010538","218386975010661",2005,39,73,1771,"ASTR",1,"ASTR","0",,,"","",2009-10-30,"10661","",,"",
"218386886010661","66409182010538","218386975010661",2005,39,73,1771,"BOTRY",1,"BOTRY","0",,2,"","",2009-10-30,"10661","",,"",
"218386887010661","66409182010538","218386975010661",2005,39,73,1771,"BRASS2",1,"BRASS2","0",,2,"","",2009-10-30,"10661","",,"",
"218386888010661","66409182010538","218386975010661",2005,39,73,1771,"CAAL27",1,"CATO6","0",,,"","",2009-10-30,"10661","",2018-12-12,"126144",
"218386889010661","66409182010538","218386975010661",2005,39,73,1771,"CACA18",1,"CACA18","0",,,"","",2009-10-30,"10661","",,"",
"218386890010661","66409182010538","218386975010661",2005,39,73,1771,"CACO15",1,"CACO15","0",,,"","",2009-10-30,"10661","",,"",
"218386891010661","66409182010538","218386975010661",2005,39,73,1771,"CAGL8",1,"CAGL8","0",,,"","",2009-10-30,"10661","",,"",
"218386892010661","66409182010538","218386975010661",2005,39,73,1771,"CAOV2",1,"CAOV2","0",,,"","",2009-10-30,"10661","",,"",
"218386893010661","66409182010538","218386975010661",2005,39,73,1771,"CAREX",1,"CAREX","0",,2,"","",2009-10-30,"10661","",,"",
"218386894010661","66409182010538","218386975010661",2005,39,73,1771,"CECA4",1,"CECA4","0",,,"","",2009-10-30,"10661","",,"",
"218386895010661","66409182010538","218386975010661",2005,39,73,1771,"CILUC",1,"CILUC","0",,,"","",2009-10-30,"10661","",,"",
"218386896010661","66409182010538","218386975010661",2005,39,73,1771,"CIRA",1,"ACRAR","0",,,"","",2009-10-30,"10661","",2012-01-24,"20004",
"218386897010661","66409182010538","218386975010661",2005,39,73,1771,"CLEMA",1,"CLEMA","0",,2,"","",2009-10-30,"10661","",,"",
"218386898010661","66409182010538","218386975010661",2005,39,73,1771,"COFL2",1,"COFL2","0",,,"","",2009-10-30,"10661","",,"",
"218386899010661","66409182010538","218386975010661",2005,39,73,1771,"CRATA",1,"CRATA","0",,2,"","",2009-10-30,"10661","",,"",
"218386900010661","66409182010538","218386975010661",2005,39,73,1771,"DESMO",1,"DESMO","0",,2,"","",2009-10-30,"10661","",,"",
"218386901010661","66409182010538","218386975010661",2005,39,73,1771,"ELHY",1,"ELHY","0",,,"","",2009-10-30,"10661","",,"",
"218386902010661","66409182010538","218386975010661",2005,39,73,1771,"EUONY2",1,"EUONY2","0",,2,"","",2009-10-30,"10661","",,"",
"218386903010661","66409182010538","218386975010661",2005,39,73,1771,"EUPU10",1,"EUPU21","0",,,"","",2009-10-30,"10661","",2018-12-12,"126144",
"218386904010661","66409182010538","218386975010661",2005,39,73,1771,"FAGR",1,"FAGR","0",,,"","",2009-10-30,"10661","",,"",
"218386905010661","66409182010538","218386975010661",2005,39,73,1771,"FRAM2",1,"FRAM2","0",,,"","",2009-10-30,"10661","",,"",
"218386906010661","66409182010538","218386975010661",2005,39,73,1771,"GALIU",1,"GALIU","0",,2,"","",2009-10-30,"10661","",,"",
"218386907010661","66409182010538","218386975010661",2005,39,73,1771,"GALIU",2,"GALIU","0",,2,"","",2009-10-30,"10661","",,"",
"218386908010661","66409182010538","218386975010661",2005,39,73,1771,"GALIU",3,"GALIU","0",,2,"","",2009-10-30,"10661","",,"",
"218386909010661","66409182010538","218386975010661",2005,39,73,1771,"GEUM",1,"GEUM","0",,2,"","",2009-10-30,"10661","",,"",
"218386910010661","66409182010538","218386975010661",2005,39,73,1771,"HELIA3",1,"HELIA3","0",,2,"","",2009-10-30,"10661","",,"",
"218386911010661","66409182010538","218386975010661",2005,39,73,1771,"HYAR",1,"HYAR","0",,,"","",2009-10-30,"10661","",,"",
"218386912010661","66409182010538","218386975010661",2005,39,73,1771,"HYCA",1,"HYCA","0",,,"","",2009-10-30,"10661","",,"",
"218386913010661","66409182010538","218386975010661",2005,39,73,1771,"IMCA",1,"IMCA","0",,,"","",2009-10-30,"10661","",,"",
"218386914010661","66409182010538","218386975010661",2005,39,73,1771,"JUNI",1,"JUNI","0",,,"","",2009-10-30,"10661","",,"",
"218386915010661","66409182010538","218386975010661",2005,39,73,1771,"LIBE3",1,"LIBE3","0",,,"","",2009-10-30,"10661","",,"",
"218386916010661","66409182010538","218386975010661",2005,39,73,1771,"LITU",1,"LITU","0",,,"","",2009-10-30,"10661","",,"",
"218386917010661","66409182010538","218386975010661",2005,39,73,1771,"LYAL4",1,"LYAL4","0",,,"","",2009-10-30,"10661","",,"",
"218386918010661","66409182010538","218386975010661",2005,39,73,1771,"MARAR",1,"MARAR","0",,,"","",2009-10-30,"10661","",,"",
"218386919010661","66409182010538","218386975010661",2005,39,73,1771,"MIDI3",1,"MIDI3","0",,,"","",2009-10-30,"10661","",,"",
"218386920010661","66409182010538","218386975010661",2005,39,73,1771,"NYSY",1,"NYSY","0",,,"","",2009-10-30,"10661","",,"",
"218386921010661","66409182010538","218386975010661",2005,39,73,1771,"OSLO",1,"OSLO","0",,,"","",2009-10-30,"10661","",,"",
"218386922010661","66409182010538","218386975010661",2005,39,73,1771,"OSVI",1,"OSVI","0",,,"","",2009-10-30,"10661","",,"",
"218386923010661","66409182010538","218386975010661",2005,39,73,1771,"OXALI",1,"OXALI","0",,2,"","",2009-10-30,"10661","",,"",
"218386924010661","66409182010538","218386975010661",2005,39,73,1771,"PANIC",1,"PANIC","0",,2,"","",2009-10-30,"10661","",,"",
"218386925010661","66409182010538","218386975010661",2005,39,73,1771,"PAQU2",1,"PAQU2","0",,,"","",2009-10-30,"10661","",,"",
"218386926010661","66409182010538","218386975010661",2005,39,73,1771,"PHLE5",1,"PHLE5","0",,,"","",2009-10-30,"10661","",,"",
"218386927010661","66409182010538","218386975010661",2005,39,73,1771,"PIST",1,"PIST","0",,,"","",2009-10-30,"10661","",,"",
"218386928010661","66409182010538","218386975010661",2005,39,73,1771,"POAC4",1,"POAC4","0",,,"","",2009-10-30,"10661","",,"",
"218386929010661","66409182010538","218386975010661",2005,39,73,1771,"POGR4",1,"POGR4","0",,,"","",2009-10-30,"10661","",,"",
"218386930010661","66409182010538","218386975010661",2005,39,73,1771,"POPE",1,"POPE","0",,,"","",2009-10-30,"10661","",,"",
"218386931010661","66409182010538","218386975010661",2005,39,73,1771,"POSI2",1,"POSI2","0",,,"","",2009-10-30,"10661","",,"",
"218386932010661","66409182010538","218386975010661",2005,39,73,1771,"POVI2",1,"POVI2","0",,,"","",2009-10-30,"10661","",,"",
"218386933010661","66409182010538","218386975010661",2005,39,73,1771,"PRENA",1,"PRENA","0",,2,"","",2009-10-30,"10661","",,"",
"218386934010661","66409182010538","218386975010661",2005,39,73,1771,"PRSE2",1,"PRSE2","0",,,"","",2009-10-30,"10661","",,"",
"218386935010661","66409182010538","218386975010661",2005,39,73,1771,"PRVU",1,"PRVU","0",,,"","",2009-10-30,"10661","",,"",
"218386936010661","66409182010538","218386975010661",2005,39,73,1771,"QUAL",1,"QUAL","0",,,"","",2009-10-30,"10661","",,"",
"218386937010661","66409182010538","218386975010661",2005,39,73,1771,"QURU",1,"QURU","0",,,"","",2009-10-30,"10661","",,"",
"218386938010661","66409182010538","218386975010661",2005,39,73,1771,"QUVE",1,"QUVE","0",,,"","",2009-10-30,"10661","",,"",
"218386939010661","66409182010538","218386975010661",2005,39,73,1771,"RANUN",1,"RANUN","0",,2,"","",2009-10-30,"10661","",,"",
"218386940010661","66409182010538","218386975010661",2005,39,73,1771,"RHCO",1,"RHCO","0",,,"","",2009-10-30,"10661","",,"",
"218386941010661","66409182010538","218386975010661",2005,39,73,1771,"ROMU",1,"ROMU","0",,,"","",2009-10-30,"10661","",,"",
"218386942010661","66409182010538","218386975010661",2005,39,73,1771,"ROPS",1,"ROPS","0",,,"","",2009-10-30,"10661","",,"",
"218386943010661","66409182010538","218386975010661",2005,39,73,1771,"RUAL",1,"RUAL","0",,,"","",2009-10-30,"10661","",,"",
"218386944010661","66409182010538","218386975010661",2005,39,73,1771,"RUOC",1,"RUOC","0",,,"","",2009-10-30,"10661","",,"",
"218386945010661","66409182010538","218386975010661",2005,39,73,1771,"SAAL5",1,"SAAL5","0",,,"","",2009-10-30,"10661","",,"",
"218386946010661","66409182010538","218386975010661",2005,39,73,1771,"SACA13",1,"SACA13","0",,,"","",2009-10-30,"10661","",,"",
"218386947010661","66409182010538","218386975010661",2005,39,73,1771,"SACA15",1,"SACA15","0",,,"","",2009-10-30,"10661","",,"",
"218386948010661","66409182010538","218386975010661",2005,39,73,1771,"SANIC4",1,"SANIC4","0",,,"","",2009-10-30,"10661","",,"",
"218386949010661","66409182010538","218386975010661",2005,39,73,1771,"SENEC",1,"SENEC","0",,2,"","",2009-10-30,"10661","",,"",
"218386950010661","66409182010538","218386975010661",2005,39,73,1771,"SMRO",1,"SMRO","0",,,"","",2009-10-30,"10661","",,"",
"218386951010661","66409182010538","218386975010661",2005,39,73,1771,"SOLID",1,"SOLID","0",,2,"","",2009-10-30,"10661","",,"",
"218386952010661","66409182010538","218386975010661",2005,39,73,1771,"TAOF",1,"TAOF","0",,,"","",2009-10-30,"10661","",,"",
"218386953010661","66409182010538","218386975010661",2005,39,73,1771,"TORA2",1,"TORA2","0",,,"","",2009-10-30,"10661","",,"",
"218386954010661","66409182010538","218386975010661",2005,39,73,1771,"TRILL",1,"TRILL","0",,2,"","",2009-10-30,"10661","",,"",
"218386955010661","66409182010538","218386975010661",2005,39,73,1771,"ULAM",1,"ULAM","0",,,"","",2009-10-30,"10661","",,"",
"218386956010661","66409182010538","218386975010661",2005,39,73,1771,"VEAL",1,"VEAL","0",,,"","",2009-10-30,"10661","",,"",
"218386957010661","66409182010538","218386975010661",2005,39,73,1771,"VIAC",1,"VIAC","0",,,"","",2009-10-30,"10661","",,"",
"218386958010661","66409182010538","218386975010661",2005,39,73,1771,"VIOLA",1,"VIOLA","0",,2,"","",2009-10-30,"10661","",,"",
"218387737010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",1,"2GRAM","1",12,,"Y","",2009-10-30,"10661","",,"",
"218386959010661","66409182010538","218386975010661",2005,39,73,1771,"VIOLA",2,"VIOLA","0",,2,"","",2009-10-30,"10661","",,"",
"218386960010661","66409182010538","218386975010661",2005,39,73,1771,"VIPR",1,"VIPR","0",,,"","",2009-10-30,"10661","",,"",
"218386961010661","66409182010538","218386975010661",2005,39,73,1771,"VITIS",1,"VITIS","0",,2,"","",2009-10-30,"10661","",,"",
"218387738010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",2,"2GRAM","0",,2,"","",2009-10-30,"10661","",,"",
"218387739010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",3,"LEERS","1",13,,"Y","",2009-10-30,"10661","",,"",
"218387740010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",4,"2GRAM","1",9,,"Y","",2009-10-30,"10661","",,"",
"218387741010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",5,"CAREX","1",15,,"Y","",2009-10-30,"10661","",,"",
"218387742010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",6,"2GRAM","0",,2,"","",2009-10-30,"10661","",,"",
"218387743010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",7,"DIDI6","1",21,,"Y","",2009-10-30,"10661","",,"",
"218387744010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",8,"2GRAM","0",,2,"","",2009-10-30,"10661","",,"",
"218387745010661","66410984010538","218387844010661",2005,39,87,1355,"2GRAM",9,"2GRAM","0",,2,"","",2009-10-30,"10661","",,"",
"218387746010661","66410984010538","218387844010661",2005,39,87,1355,"2PLANT",1,"GEUM","1",16,,"Y","",2009-10-30,"10661","",,"",
"218387747010661","66410984010538","218387844010661",2005,39,87,1355,"2PLANT",2,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218387748010661","66410984010538","218387844010661",2005,39,87,1355,"2PLANT",3,"2FM","1",18,,"Y","",2009-10-30,"10661","",,"",
"218387749010661","66410984010538","218387844010661",2005,39,87,1355,"2PLANT",4,"MIVI","1",19,,"Y","",2009-10-30,"10661","",,"",
"218387750010661","66410984010538","218387844010661",2005,39,87,1355,"2PLANT",5,"LYCOP4","1",20,,"Y","",2009-10-30,"10661","",,"",
"218387751010661","66410984010538","218387844010661",2005,39,87,1355,"2PLANT",6,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218387752010661","66410984010538","218387844010661",2005,39,87,1355,"2PLANT",7,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218387753010661","66410984010538","218387844010661",2005,39,87,1355,"ACRU",1,"ACRU","0",,,"","",2009-10-30,"10661","",,"",
"218387754010661","66410984010538","218387844010661",2005,39,87,1355,"ACSA3",1,"ACSA3","0",,,"","",2009-10-30,"10661","",,"",
"218387755010661","66410984010538","218387844010661",2005,39,87,1355,"AGALA",1,"AGALA","0",,,"","",2009-10-30,"10661","",,"",
"218387756010661","66410984010538","218387844010661",2005,39,87,1355,"AGRIM",1,"AGRIM","0",,2,"","",2009-10-30,"10661","",,"",
"218387757010661","66410984010538","218387844010661",2005,39,87,1355,"AMAR3",1,"AMAR3","0",,,"","",2009-10-30,"10661","",,"",
"218387758010661","66410984010538","218387844010661",2005,39,87,1355,"ANAR",1,"ANAR","0",,,"","",2009-10-30,"10661","",,"",
"218387759010661","66410984010538","218387844010661",2005,39,87,1355,"ANHON",1,"ANHON","0",,,"","",2009-10-30,"10661","",,"",
"218387760010661","66410984010538","218387844010661",2005,39,87,1355,"ASTER",1,"ASTER","0",,2,"","",2009-10-30,"10661","",,"",
"218387761010661","66410984010538","218387844010661",2005,39,87,1355,"ASTER",2,"ASTER","0",,2,"","",2009-10-30,"10661","",,"",
"218387762010661","66410984010538","218387844010661",2005,39,87,1355,"ASTR",1,"ASTR","0",,,"","",2009-10-30,"10661","",,"",
"218387763010661","66410984010538","218387844010661",2005,39,87,1355,"BETH",1,"BETH","0",,,"","",2009-10-30,"10661","",,"",
"218387764010661","66410984010538","218387844010661",2005,39,87,1355,"BOTRY",1,"BOTRY","0",,10,"","",2009-10-30,"10661","",,"",
"218387765010661","66410984010538","218387844010661",2005,39,87,1355,"CAAL27",1,"CATO6","0",,,"","",2009-10-30,"10661","",2018-12-12,"126144",
"218387766010661","66410984010538","218387844010661",2005,39,87,1355,"CACA18",1,"CACA18","0",,,"","",2009-10-30,"10661","",,"",
"218387767010661","66410984010538","218387844010661",2005,39,87,1355,"CAREX",1,"CAREX","0",,2,"","",2009-10-30,"10661","",,"",
"218387768010661","66410984010538","218387844010661",2005,39,87,1355,"CIRA",1,"ACRAR","0",,,"","",2009-10-30,"10661","",2012-01-24,"20004",
"218387769010661","66410984010538","218387844010661",2005,39,87,1355,"COAM3",1,"COAM3","0",,,"","",2009-10-30,"10661","",,"",
"218387770010661","66410984010538","218387844010661",2005,39,87,1355,"COFL2",1,"COFL2","0",,,"","",2009-10-30,"10661","",,"",
"218387771010661","66410984010538","218387844010661",2005,39,87,1355,"CONVO",1,"CONVO","0",,2,"","",2009-10-30,"10661","",,"",
"218387772010661","66410984010538","218387844010661",2005,39,87,1355,"DESMO",1,"DESMO","0",,10,"","",2009-10-30,"10661","",,"",
"218387773010661","66410984010538","218387844010661",2005,39,87,1355,"EUAM7",1,"EUAM9","0",,,"","",2009-10-30,"10661","",2012-01-24,"20004",
"218387774010661","66410984010538","218387844010661",2005,39,87,1355,"EUPAT",1,"EUPAT","0",,10,"","",2009-10-30,"10661","",,"",
"218387775010661","66410984010538","218387844010661",2005,39,87,1355,"EUPU10",1,"EUPU21","0",,,"","",2009-10-30,"10661","",2018-12-12,"126144",
"218387776010661","66410984010538","218387844010661",2005,39,87,1355,"FAGR",1,"FAGR","0",,,"","",2009-10-30,"10661","",,"",
"218387777010661","66410984010538","218387844010661",2005,39,87,1355,"FRAM2",1,"FRAM2","0",,,"","",2009-10-30,"10661","",,"",
"218387778010661","66410984010538","218387844010661",2005,39,87,1355,"GAAP2",1,"GAAP2","0",,,"","",2009-10-30,"10661","",,"",
"218387779010661","66410984010538","218387844010661",2005,39,87,1355,"IMCA",1,"IMCA","0",,,"","",2009-10-30,"10661","",,"",
"218387780010661","66410984010538","218387844010661",2005,39,87,1355,"IRIS",1,"IRIS","1",17,,"Y","",2009-10-30,"10661","",,"",
"218387781010661","66410984010538","218387844010661",2005,39,87,1355,"LIBE3",1,"LIBE3","0",,,"","",2009-10-30,"10661","",,"",
"218387782010661","66410984010538","218387844010661",2005,39,87,1355,"LITU",1,"LITU","0",,,"","",2009-10-30,"10661","",,"",
"218387783010661","66410984010538","218387844010661",2005,39,87,1355,"LOJA",1,"LOJA","0",,,"","",2009-10-30,"10661","",,"",
"218387784010661","66410984010538","218387844010661",2005,39,87,1355,"LYCO3",1,"LYCOP2","0",,,"","",2009-10-30,"10661","",,"",
"218387785010661","66410984010538","218387844010661",2005,39,87,1355,"MARAR",1,"MARAR","0",,,"","",2009-10-30,"10661","",,"",
"218387786010661","66410984010538","218387844010661",2005,39,87,1355,"MENTH",1,"MENTH","0",,2,"","",2009-10-30,"10661","",,"",
"218387787010661","66410984010538","218387844010661",2005,39,87,1355,"MOCL",1,"MOCL","0",,,"","",2009-10-30,"10661","",,"",
"218387788010661","66410984010538","218387844010661",2005,39,87,1355,"NYSY",1,"NYSY","0",,,"","",2009-10-30,"10661","",,"",
"218387789010661","66410984010538","218387844010661",2005,39,87,1355,"ONSE",1,"ONSE","0",,,"","",2009-10-30,"10661","",,"",
"218387790010661","66410984010538","218387844010661",2005,39,87,1355,"OXALI",1,"OXALI","0",,2,"","",2009-10-30,"10661","",,"",
"218387791010661","66410984010538","218387844010661",2005,39,87,1355,"OXAR",1,"OXAR","0",,,"","",2009-10-30,"10661","",,"",
"218387792010661","66410984010538","218387844010661",2005,39,87,1355,"PANIC",1,"PANIC","0",,2,"","",2009-10-30,"10661","",,"",
"218387793010661","66410984010538","218387844010661",2005,39,87,1355,"PAQU2",1,"PAQU2","0",,,"","",2009-10-30,"10661","",,"",
"218387794010661","66410984010538","218387844010661",2005,39,87,1355,"PIST",1,"PIST","0",,,"","",2009-10-30,"10661","",,"",
"218387795010661","66410984010538","218387844010661",2005,39,87,1355,"PIVI2",1,"PIVI2","0",,,"","",2009-10-30,"10661","",,"",
"218387796010661","66410984010538","218387844010661",2005,39,87,1355,"PLOC",1,"PLOC","0",,,"","",2009-10-30,"10661","",,"",
"218387797010661","66410984010538","218387844010661",2005,39,87,1355,"POA",1,"POA","0",,2,"","",2009-10-30,"10661","",,"",
"218387798010661","66410984010538","218387844010661",2005,39,87,1355,"POAC4",1,"POAC4","0",,,"","",2009-10-30,"10661","",,"",
"218387799010661","66410984010538","218387844010661",2005,39,87,1355,"POGR4",1,"POGR4","0",,,"","",2009-10-30,"10661","",,"",
"218387800010661","66410984010538","218387844010661",2005,39,87,1355,"POPE",1,"POPE","0",,,"","",2009-10-30,"10661","",,"",
"218387801010661","66410984010538","218387844010661",2005,39,87,1355,"POSI2",1,"POSI2","0",,,"","",2009-10-30,"10661","",,"",
"218387802010661","66410984010538","218387844010661",2005,39,87,1355,"POST5",1,"GIST5","0",,,"","",2009-10-30,"10661","",2012-01-24,"20004",
"218387803010661","66410984010538","218387844010661",2005,39,87,1355,"PRENA",1,"PRENA","0",,2,"","",2009-10-30,"10661","",,"",
"218387804010661","66410984010538","218387844010661",2005,39,87,1355,"PRSE2",1,"PRSE2","0",,,"","",2009-10-30,"10661","",,"",
"218387805010661","66410984010538","218387844010661",2005,39,87,1355,"PRVU",1,"PRVU","0",,,"","",2009-10-30,"10661","",,"",
"218387806010661","66410984010538","218387844010661",2005,39,87,1355,"QUAL",1,"QUAL","0",,,"","",2009-10-30,"10661","",,"",
"218387807010661","66410984010538","218387844010661",2005,39,87,1355,"QUIM",1,"QUIM","0",,,"","",2009-10-30,"10661","",,"",
"218387808010661","66410984010538","218387844010661",2005,39,87,1355,"QURU",1,"QURU","0",,,"","",2009-10-30,"10661","",,"",
"218387809010661","66410984010538","218387844010661",2005,39,87,1355,"QUVE",1,"QUVE","0",,,"","",2009-10-30,"10661","",,"",
"218387810010661","66410984010538","218387844010661",2005,39,87,1355,"ROMU",1,"ROMU","0",,,"","",2009-10-30,"10661","",,"",
"218387811010661","66410984010538","218387844010661",2005,39,87,1355,"ROPS",1,"ROPS","0",,,"","",2009-10-30,"10661","",,"",
"218387812010661","66410984010538","218387844010661",2005,39,87,1355,"RUAL",1,"RUAL","0",,,"","",2009-10-30,"10661","",,"",
"218387813010661","66410984010538","218387844010661",2005,39,87,1355,"RUOC",1,"RUOC","0",,,"","",2009-10-30,"10661","",,"",
"218387814010661","66410984010538","218387844010661",2005,39,87,1355,"SAAL5",1,"SAAL5","0",,,"","",2009-10-30,"10661","",,"",
"218387815010661","66410984010538","218387844010661",2005,39,87,1355,"SANIC4",1,"SANIC4","0",,,"","",2009-10-30,"10661","",,"",
"218387816010661","66410984010538","218387844010661",2005,39,87,1355,"SMILA2",1,"SMILA2","0",,2,"","",2009-10-30,"10661","",,"",
"218387817010661","66410984010538","218387844010661",2005,39,87,1355,"SOLID",1,"SOLID","0",,2,"","",2009-10-30,"10661","",,"",
"218387818010661","66410984010538","218387844010661",2005,39,87,1355,"SYDI2",1,"EUDI16","0",,2,"","",2009-10-30,"10661","",,"",
"218387819010661","66410984010538","218387844010661",2005,39,87,1355,"THTH2",1,"THTH2","0",,,"","",2009-10-30,"10661","",,"",
"218387820010661","66410984010538","218387844010661",2005,39,87,1355,"TORA2",1,"TORA2","0",,,"","",2009-10-30,"10661","",,"",
"218387821010661","66410984010538","218387844010661",2005,39,87,1355,"ULRU",1,"ULRU","0",,,"","",2009-10-30,"10661","",,"",
"218387822010661","66410984010538","218387844010661",2005,39,87,1355,"UVULA",1,"UVULA","0",,2,"","",2009-10-30,"10661","",,"",
"218387823010661","66410984010538","218387844010661",2005,39,87,1355,"VACCI",1,"VACCI","0",,2,"","",2009-10-30,"10661","",,"",
"218387824010661","66410984010538","218387844010661",2005,39,87,1355,"VIAC",1,"VIAC","0",,,"","",2009-10-30,"10661","",,"",
"218387825010661","66410984010538","218387844010661",2005,39,87,1355,"VIOLA",1,"VIOLA","0",,2,"","",2009-10-30,"10661","",,"",
"218387826010661","66410984010538","218387844010661",2005,39,87,1355,"VIPR",1,"VIPR","0",,,"","",2009-10-30,"10661","",,"",
"218387827010661","66410984010538","218387844010661",2005,39,87,1355,"VITIS",1,"VITIS","0",,2,"","",2009-10-30,"10661","",,"",
"218387845010661","66412678010538","218387908010661",2005,39,99,3684,"2GRAM",1,"2GRAM","0",,10,"","",2009-10-30,"10661","",,"",
"218387846010661","66412678010538","218387908010661",2005,39,99,3684,"2GRAM",2,"DASP2","1",60,,"Y","",2009-10-30,"10661","",,"",
"218387847010661","66412678010538","218387908010661",2005,39,99,3684,"2GRAM",3,"ANOD","1",61,,"Y","",2009-10-30,"10661","",,"",
"218387848010661","66412678010538","218387908010661",2005,39,99,3684,"2GRAM",4,"DIVI7","1",62,,"Y","",2009-10-30,"10661","",,"",
"218387849010661","66412678010538","218387908010661",2005,39,99,3684,"2PLANT",1,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218387850010661","66412678010538","218387908010661",2005,39,99,3684,"2PLANT",2,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218387851010661","66412678010538","218387908010661",2005,39,99,3684,"2PLANT",3,"2PLANT","0",,2,"","",2009-10-30,"10661","",,"",
"218387852010661","66412678010538","218387908010661",2005,39,99,3684,"2PLANT",4,"2PLANT","0",,10,"","",2009-10-30,"10661","",,"",
"218387853010661","66412678010538","218387908010661",2005,39,99,3684,"ACRU",1,"ACRU","0",,,"","",2009-10-30,"10661","",,"",
"218387854010661","66412678010538","218387908010661",2005,39,99,3684,"ACSA3",1,"ACSA3","0",,,"","",2009-10-30,"10661","",,"",
"218387855010661","66412678010538","218387908010661",2005,39,99,3684,"CACO15",1,"CACO15","0",,,"","",2009-10-30,"10661","",,"",
"218387856010661","66412678010538","218387908010661",2005,39,99,3684,"CAGL8",1,"CAGL8","0",,,"","",2009-10-30,"10661","",,"",
"218387857010661","66412678010538","218387908010661",2005,39,99,3684,"CAREX",1,"CAREX","0",,2,"","",2009-10-30,"10661","",,"",
"218387858010661","66412678010538","218387908010661",2005,39,99,3684,"COFL2",1,"COFL2","0",,,"","",2009-10-30,"10661","",,"",
"218387859010661","66412678010538","218387908010661",2005,39,99,3684,"CRATA",1,"CRATA","0",,2,"","",2009-10-30,"10661","",,"",
"218387860010661","66412678010538","218387908010661",2005,39,99,3684,"DRYOP",1,"DRYOP","0",,2,"","",2009-10-30,"10661","",,"",
