"CN","ESTN_UNIT_CN","RSCD","EVALID","ESTN_UNIT","STRATUMCD","STRATUM_DESCR","STATECD","P1POINTCNT","P2POINTCNT","EXPNS","ADJ_FACTOR_MACR","ADJ_FACTOR_SUBP","ADJ_FACTOR_MICR","ADJ_FACTOR_CWD","ADJ_FACTOR_FWD_SM","ADJ_FACTOR_FWD_LG","ADJ_FACTOR_DUFF","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ADJ_FACTOR_PILE","ADJ_FACTOR_REGEN_MICR","ADJ_FACTOR_INV_SUBP","ADJ_FACTOR_P2VEG_SUBP","ADJ_FACTOR_GRNDLYR_QUAD"
"624399101056","107116346010661",24,399101,6,56,"DUMMY ONE PER EXP",39,763,28,5451,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101057","107116346010661",24,399101,6,57,"DUMMY ONE PER EXP",39,2061,74,5569.4865,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101058","107116346010661",24,399101,6,58,"DUMMY ONE PER EXP",39,371,13,5709,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101059","107116346010661",24,399101,6,59,"DUMMY ONE PER EXP",39,1133,39,5812,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101060","107116346010661",24,399101,6,60,"DUMMY ONE PER EXP",39,3411,116,5880.2759,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101061","107116346010661",24,399101,6,61,"DUMMY ONE PER EXP",39,506,17,5950,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101062","107116346010661",24,399101,6,62,"DUMMY ONE PER EXP",39,2613,86,6076.4884,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101063","107116346010661",24,399101,6,63,"DUMMY ONE PER EXP",39,2398,77,6227.5325,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101067","107116346010661",24,399101,6,67,"DUMMY ONE PER EXP",39,197,6,6577,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101068","107116346010661",24,399101,6,68,"DUMMY ONE PER EXP",39,302,9,6716.3333,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101071","107116346010661",24,399101,6,71,"DUMMY ONE PER EXP",39,245,7,7008.7143,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101072","107116346010661",24,399101,6,72,"DUMMY ONE PER EXP",39,353,10,7067.6,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101074","107116346010661",24,399101,6,74,"DUMMY ONE PER EXP",39,257,7,7330.7143,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101076","107116346010661",24,399101,6,76,"DUMMY ONE PER EXP",39,188,5,7525.6,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101080","107116346010661",24,399101,6,80,"DUMMY ONE PER EXP",39,316,8,7903.125,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101082","107116346010661",24,399101,6,82,"DUMMY ONE PER EXP",39,610,15,8132.1333,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101084","107116346010661",24,399101,6,84,"DUMMY ONE PER EXP",39,248,6,8281.1667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101085","107116346010661",24,399101,6,85,"DUMMY ONE PER EXP",39,169,4,8448.25,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101086","107116346010661",24,399101,6,86,"DUMMY ONE PER EXP",39,384,9,8528.3333,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101089","107116346010661",24,399101,6,89,"DUMMY ONE PER EXP",39,88,2,8760,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101091","107116346010661",24,399101,6,91,"DUMMY ONE PER EXP",39,135,3,9016.3333,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101092","107116346010661",24,399101,6,92,"DUMMY ONE PER EXP",39,185,4,9266.25,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101125","107116346010661",24,399101,6,125,"DUMMY ONE PER EXP",39,1613,26,12410,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"624399101129","107116346010661",24,399101,6,129,"DUMMY ONE PER EXP",39,1087,17,12793.5294,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101044","107116343010661",24,399101,3,44,"DUMMY ONE PER EXP",39,173,8,4315.875,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101045","107116343010661",24,399101,3,45,"DUMMY ONE PER EXP",39,419,19,4406.4737,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101046","107116343010661",24,399101,3,46,"DUMMY ONE PER EXP",39,898,40,4489.375,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14124399104092","107116514010661",24,399104,141,92,"DUMMY ONE PER EXP",39,365,8,9133.25,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14124399104131","107116514010661",24,399104,141,131,"DUMMY ONE PER EXP",39,260,4,13023,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14324399104063","107116515010661",24,399104,143,63,"DUMMY ONE PER EXP",39,1200,39,6154,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399104019","107116516010661",24,399104,145,19,"DUMMY ONE PER EXP",39,185,21,1761,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399104031","107116516010661",24,399104,145,31,"DUMMY ONE PER EXP",39,89,6,2970,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399104036","107116516010661",24,399104,145,36,"DUMMY ONE PER EXP",39,121,7,3458,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399104045","107116516010661",24,399104,145,45,"DUMMY ONE PER EXP",39,351,16,4392,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399104065","107116516010661",24,399104,145,65,"DUMMY ONE PER EXP",39,225,7,6436,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399104068","107116516010661",24,399104,145,68,"DUMMY ONE PER EXP",39,568,17,6684.5294,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399104178","107116516010661",24,399104,145,178,"DUMMY ONE PER EXP",39,355,4,17734,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14724399104051","107116517010661",24,399104,147,51,"DUMMY ONE PER EXP",39,101,4,5036,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14724399104053","107116517010661",24,399104,147,53,"DUMMY ONE PER EXP",39,77,3,5162,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14724399104063","107116517010661",24,399104,147,63,"DUMMY ONE PER EXP",39,1477,48,6154,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14724399104066","107116517010661",24,399104,147,66,"DUMMY ONE PER EXP",39,97,3,6453,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14924399104062","107116518010661",24,399104,149,62,"DUMMY ONE PER EXP",39,1128,37,6096,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14924399104065","107116518010661",24,399104,149,65,"DUMMY ONE PER EXP",39,64,2,6376,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14924399104068","107116518010661",24,399104,149,68,"DUMMY ONE PER EXP",39,202,6,6739.5,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14924399104081","107116518010661",24,399104,149,81,"DUMMY ONE PER EXP",39,120,3,8019,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15324399104021","107116519010661",24,399104,153,21,"DUMMY ONE PER EXP",39,20,2,2019,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15324399104046","107116519010661",24,399104,153,46,"DUMMY ONE PER EXP",39,112,5,4487.6,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101047","107116343010661",24,399101,3,47,"DUMMY ONE PER EXP",39,46,2,4636,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101048","107116343010661",24,399101,3,48,"DUMMY ONE PER EXP",39,563,24,4688.7083,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101049","107116343010661",24,399101,3,49,"DUMMY ONE PER EXP",39,287,12,4779.9167,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101050","107116343010661",24,399101,3,50,"DUMMY ONE PER EXP",39,147,6,4886,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101051","107116343010661",24,399101,3,51,"DUMMY ONE PER EXP",39,426,17,5011.8824,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101052","107116343010661",24,399101,3,52,"DUMMY ONE PER EXP",39,408,16,5100.1875,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101053","107116343010661",24,399101,3,53,"DUMMY ONE PER EXP",39,438,17,5152,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101054","107116343010661",24,399101,3,54,"DUMMY ONE PER EXP",39,185,7,5299.1429,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101057","107116343010661",24,399101,3,57,"DUMMY ONE PER EXP",39,447,16,5584.875,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101060","107116343010661",24,399101,3,60,"DUMMY ONE PER EXP",39,383,13,5898.8462,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101063","107116343010661",24,399101,3,63,"DUMMY ONE PER EXP",39,370,12,6160,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101065","107116343010661",24,399101,3,65,"DUMMY ONE PER EXP",39,223,7,6363.1429,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101067","107116343010661",24,399101,3,67,"DUMMY ONE PER EXP",39,100,3,6657.6667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101072","107116343010661",24,399101,3,72,"DUMMY ONE PER EXP",39,213,6,7087,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101076","107116343010661",24,399101,3,76,"DUMMY ONE PER EXP",39,149,4,7453.25,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101079","107116343010661",24,399101,3,79,"DUMMY ONE PER EXP",39,196,5,7833.6,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101105","107116343010661",24,399101,3,105,"DUMMY ONE PER EXP",39,104,2,10374,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"324399101123","107116343010661",24,399101,3,123,"DUMMY ONE PER EXP",39,122,2,12213,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101002","107116344010661",24,399101,4,2,"DUMMY ONE PER EXP",39,6,8,153.875,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101010","107116344010661",24,399101,4,10,"DUMMY ONE PER EXP",39,17,4,874.5,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101014","107116344010661",24,399101,4,14,"DUMMY ONE PER EXP",39,38,6,1278.3333,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101015","107116344010661",24,399101,4,15,"DUMMY ONE PER EXP",39,56,8,1407,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101017","107116344010661",24,399101,4,17,"DUMMY ONE PER EXP",39,16,2,1647,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101018","107116344010661",24,399101,4,18,"DUMMY ONE PER EXP",39,75,9,1668,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101019","107116344010661",24,399101,4,19,"DUMMY ONE PER EXP",39,215,24,1791.125,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101022","107116344010661",24,399101,4,22,"DUMMY ONE PER EXP",39,62,6,2067,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101026","107116344010661",24,399101,4,26,"DUMMY ONE PER EXP",39,203,16,2534.3125,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101028","107116344010661",24,399101,4,28,"DUMMY ONE PER EXP",39,136,10,2713,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101029","107116344010661",24,399101,4,29,"DUMMY ONE PER EXP",39,110,8,2761.625,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101030","107116344010661",24,399101,4,30,"DUMMY ONE PER EXP",39,101,7,2876,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101033","107116344010661",24,399101,4,33,"DUMMY ONE PER EXP",39,319,20,3187.8,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101034","107116344010661",24,399101,4,34,"DUMMY ONE PER EXP",39,180,11,3279,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101036","107116344010661",24,399101,4,36,"DUMMY ONE PER EXP",39,417,24,3474.3333,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101037","107116344010661",24,399101,4,37,"DUMMY ONE PER EXP",39,199,11,3613.5455,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101039","107116344010661",24,399101,4,39,"DUMMY ONE PER EXP",39,477,25,3814.8,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101040","107116344010661",24,399101,4,40,"DUMMY ONE PER EXP",39,392,20,3917.4,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101041","107116344010661",24,399101,4,41,"DUMMY ONE PER EXP",39,644,32,4024.9375,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101042","107116344010661",24,399101,4,42,"DUMMY ONE PER EXP",39,223,11,4063,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101043","107116344010661",24,399101,4,43,"DUMMY ONE PER EXP",39,442,21,4209.8571,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101044","107116344010661",24,399101,4,44,"DUMMY ONE PER EXP",39,108,5,4328,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101045","107116344010661",24,399101,4,45,"DUMMY ONE PER EXP",39,197,9,4383,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101046","107116344010661",24,399101,4,46,"DUMMY ONE PER EXP",39,1243,55,4519.6,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"9124399103081","107116401010661",24,399103,91,81,"DUMMY ONE PER EXP",39,160,4,8019,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101047","107116344010661",24,399101,4,47,"DUMMY ONE PER EXP",39,846,37,4573.6486,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101048","107116344010661",24,399101,4,48,"DUMMY ONE PER EXP",39,1003,43,4664.8605,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101049","107116344010661",24,399101,4,49,"DUMMY ONE PER EXP",39,336,14,4802.1429,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101050","107116344010661",24,399101,4,50,"DUMMY ONE PER EXP",39,49,2,4906,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101052","107116344010661",24,399101,4,52,"DUMMY ONE PER EXP",39,256,10,5115,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101053","107116344010661",24,399101,4,53,"DUMMY ONE PER EXP",39,1174,45,5218.2444,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101054","107116344010661",24,399101,4,54,"DUMMY ONE PER EXP",39,213,8,5325,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101055","107116344010661",24,399101,4,55,"DUMMY ONE PER EXP",39,81,3,5382,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"424399101056","107116344010661",24,399101,4,56,"DUMMY ONE PER EXP",39,192,7,5481.8571,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15324399104051","107116519010661",24,399104,153,51,"DUMMY ONE PER EXP",39,350,14,5002.5714,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15324399104056","107116519010661",24,399104,153,56,"DUMMY ONE PER EXP",39,55,2,5524,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15324399104057","107116519010661",24,399104,153,57,"DUMMY ONE PER EXP",39,113,4,5630,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15324399104059","107116519010661",24,399104,153,59,"DUMMY ONE PER EXP",39,605,21,5758,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104021","107116520010661",24,399104,155,21,"DUMMY ONE PER EXP",39,108,11,1965,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104022","107116520010661",24,399104,155,22,"DUMMY ONE PER EXP",39,116,11,2116,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104029","107116520010661",24,399104,155,29,"DUMMY ONE PER EXP",39,70,5,2794,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104043","107116520010661",24,399104,155,43,"DUMMY ONE PER EXP",39,147,7,4208.5714,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104048","107116520010661",24,399104,155,48,"DUMMY ONE PER EXP",39,141,6,4712,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104058","107116520010661",24,399104,155,58,"DUMMY ONE PER EXP",39,170,6,5654,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104061","107116520010661",24,399104,155,61,"DUMMY ONE PER EXP",39,840,28,5998,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104069","107116520010661",24,399104,155,69,"DUMMY ONE PER EXP",39,170,5,6785,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15524399104091","107116520010661",24,399104,155,91,"DUMMY ONE PER EXP",39,225,5,8980,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15724399104019","107116521010661",24,399104,157,19,"DUMMY ONE PER EXP",39,107,12,1788,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15724399104026","107116521010661",24,399104,157,26,"DUMMY ONE PER EXP",39,63,5,2509,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15724399104052","107116521010661",24,399104,157,52,"DUMMY ONE PER EXP",39,127,5,5083,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15724399104058","107116521010661",24,399104,157,58,"DUMMY ONE PER EXP",39,772,27,5721,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15724399104064","107116521010661",24,399104,157,64,"DUMMY ONE PER EXP",39,188,6,6271,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15724399104083","107116521010661",24,399104,157,83,"DUMMY ONE PER EXP",39,408,10,8153,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15724399104101","107116521010661",24,399104,157,101,"DUMMY ONE PER EXP",39,150,3,10012,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"15924399104062","107116522010661",24,399104,159,62,"DUMMY ONE PER EXP",39,1158,38,6096,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16124399104026","107116523010661",24,399104,161,26,"DUMMY ONE PER EXP",39,25,2,2506,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16124399104045","107116523010661",24,399104,161,45,"DUMMY ONE PER EXP",39,66,3,4404,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16124399104076","107116523010661",24,399104,161,76,"DUMMY ONE PER EXP",39,597,16,7468.1875,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104021","107116524010661",24,399104,163,21,"DUMMY ONE PER EXP",39,119,12,1990.5,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104026","107116524010661",24,399104,163,26,"DUMMY ONE PER EXP",39,62,5,2480.8,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104033","107116524010661",24,399104,163,33,"DUMMY ONE PER EXP",39,195,12,3247,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104036","107116524010661",24,399104,163,36,"DUMMY ONE PER EXP",39,176,10,3527,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104037","107116524010661",24,399104,163,37,"DUMMY ONE PER EXP",39,144,8,3588.375,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104045","107116524010661",24,399104,163,45,"DUMMY ONE PER EXP",39,66,3,4367,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104048","107116524010661",24,399104,163,48,"DUMMY ONE PER EXP",39,141,6,4703,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16324399104049","107116524010661",24,399104,163,49,"DUMMY ONE PER EXP",39,480,20,4804,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16524399104029","107116525010661",24,399104,165,29,"DUMMY ONE PER EXP",39,43,3,2837,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101002","107116342010661",24,399101,2,2,"DUMMY ONE PER EXP",39,1,3,77,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101003","107116342010661",24,399101,2,3,"DUMMY ONE PER EXP",39,6,4,306.75,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101007","107116342010661",24,399101,2,7,"DUMMY ONE PER EXP",39,12,3,814.6667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101018","107116342010661",24,399101,2,18,"DUMMY ONE PER EXP",39,121,14,1723.3571,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101019","107116342010661",24,399101,2,19,"DUMMY ONE PER EXP",39,164,18,1825.5,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101021","107116342010661",24,399101,2,21,"DUMMY ONE PER EXP",39,80,8,1995,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101022","107116342010661",24,399101,2,22,"DUMMY ONE PER EXP",39,145,14,2077,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101023","107116342010661",24,399101,2,23,"DUMMY ONE PER EXP",39,33,3,2226,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101024","107116342010661",24,399101,2,24,"DUMMY ONE PER EXP",39,103,9,2278.1111,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101025","107116342010661",24,399101,2,25,"DUMMY ONE PER EXP",39,253,21,2412.6667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101026","107116342010661",24,399101,2,26,"DUMMY ONE PER EXP",39,249,20,2490.7,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101028","107116342010661",24,399101,2,28,"DUMMY ONE PER EXP",39,80,6,2660,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101029","107116342010661",24,399101,2,29,"DUMMY ONE PER EXP",39,154,11,2805.9091,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101030","107116342010661",24,399101,2,30,"DUMMY ONE PER EXP",39,128,9,2851,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101032","107116342010661",24,399101,2,32,"DUMMY ONE PER EXP",39,744,48,3098.9583,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101033","107116342010661",24,399101,2,33,"DUMMY ONE PER EXP",39,160,10,3206,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101035","107116342010661",24,399101,2,35,"DUMMY ONE PER EXP",39,152,9,3378,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101036","107116342010661",24,399101,2,36,"DUMMY ONE PER EXP",39,299,17,3514.9412,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101037","107116342010661",24,399101,2,37,"DUMMY ONE PER EXP",39,321,18,3572,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"224399101038","107116342010661",24,399101,2,38,"DUMMY ONE PER EXP",39,56,3,3713,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
