state_code,county_code,county_name,state_abbr,state_name
29,61,Daviess County,MO,Missouri
29,63,DeKalb County,MO,Missouri
29,65,Dent County,MO,Missouri
29,67,Douglas County,MO,Missouri
29,69,Dunklin County,MO,Missouri
29,71,Franklin County,MO,Missouri
29,73,Gasconade County,MO,Missouri
29,75,Gentry County,MO,Missouri
29,77,Greene County,MO,Missouri
29,79,Grundy County,MO,Missouri
29,81,Harrison County,MO,Missouri
29,83,Henry County,MO,Missouri
29,85,Hickory County,MO,Missouri
29,87,Holt County,MO,Missouri
29,89,Howard County,MO,Missouri
29,91,Howell County,MO,Missouri
29,93,Iron County,MO,Missouri
29,95,Jackson County,MO,Missouri
29,97,Jasper County,MO,Missouri
29,99,Jefferson County,MO,Missouri
29,101,Johnson County,MO,Missouri
29,103,Knox County,MO,Missouri
29,105,Laclede County,MO,Missouri
29,107,Lafayette County,MO,Missouri
29,109,Lawrence County,MO,Missouri
29,111,Lewis County,MO,Missouri
29,113,Lincoln County,MO,Missouri
29,115,Linn County,MO,Missouri
29,117,Livingston County,MO,Missouri
29,119,McDonald County,MO,Missouri
29,121,Macon County,MO,Missouri
29,123,Madison County,MO,Missouri
29,125,Maries County,MO,Missouri
29,127,Marion County,MO,Missouri
29,129,Mercer County,MO,Missouri
29,131,Miller County,MO,Missouri
29,133,Mississippi County,MO,Missouri
29,135,Moniteau County,MO,Missouri
29,137,Monroe County,MO,Missouri
29,139,Montgomery County,MO,Missouri
29,141,Morgan County,MO,Missouri
29,143,New Madrid County,MO,Missouri
29,145,Newton County,MO,Missouri
29,147,Nodaway County,MO,Missouri
29,149,Oregon County,MO,Missouri
29,151,Osage County,MO,Missouri
29,153,Ozark County,MO,Missouri
29,155,Pemiscot County,MO,Missouri
29,157,Perry County,MO,Missouri
29,159,Pettis County,MO,Missouri
29,161,Phelps County,MO,Missouri
29,163,Pike County,MO,Missouri
29,165,Platte County,MO,Missouri
29,167,Polk County,MO,Missouri
29,169,Pulaski County,MO,Missouri
29,171,Putnam County,MO,Missouri
29,173,Ralls County,MO,Missouri
29,175,Randolph County,MO,Missouri
29,177,Ray County,MO,Missouri
29,179,Reynolds County,MO,Missouri
29,181,Ripley County,MO,Missouri
29,183,St. Charles County,MO,Missouri
29,185,St. Clair County,MO,Missouri
29,186,Ste. Genevieve County,MO,Missouri
29,187,St. Francois County,MO,Missouri
29,189,St. Louis County,MO,Missouri
29,195,Saline County,MO,Missouri
29,197,Schuyler County,MO,Missouri
29,199,Scotland County,MO,Missouri
29,201,Scott County,MO,Missouri
29,203,Shannon County,MO,Missouri
29,205,Shelby County,MO,Missouri
29,207,Stoddard County,MO,Missouri
29,209,Stone County,MO,Missouri
29,211,Sullivan County,MO,Missouri
29,213,Taney County,MO,Missouri
29,215,Texas County,MO,Missouri
29,217,Vernon County,MO,Missouri
29,219,Warren County,MO,Missouri
29,221,Washington County,MO,Missouri
29,223,Wayne County,MO,Missouri
29,225,Webster County,MO,Missouri
29,227,Worth County,MO,Missouri
29,229,Wright County,MO,Missouri
29,510,St. Louis city,MO,Missouri
30,1,Beaverhead County,MT,Montana
30,3,Big Horn County,MT,Montana
30,5,Blaine County,MT,Montana
30,7,Broadwater County,MT,Montana
30,9,Carbon County,MT,Montana
30,11,Carter County,MT,Montana
30,13,Cascade County,MT,Montana
30,15,Chouteau County,MT,Montana
30,17,Custer County,MT,Montana
30,19,Daniels County,MT,Montana
30,21,Dawson County,MT,Montana
30,23,Deer Lodge County,MT,Montana
30,25,Fallon County,MT,Montana
30,27,Fergus County,MT,Montana
30,29,Flathead County,MT,Montana
30,31,Gallatin County,MT,Montana
30,33,Garfield County,MT,Montana
30,35,Glacier County,MT,Montana
30,37,Golden Valley County,MT,Montana
30,39,Granite County,MT,Montana
30,41,Hill County,MT,Montana
30,43,Jefferson County,MT,Montana
30,45,Judith Basin County,MT,Montana
30,47,Lake County,MT,Montana
30,49,Lewis and Clark County,MT,Montana
30,51,Liberty County,MT,Montana
30,53,Lincoln County,MT,Montana
30,55,McCone County,MT,Montana
30,57,Madison County,MT,Montana
30,59,Meagher County,MT,Montana
30,61,Mineral County,MT,Montana
30,63,Missoula County,MT,Montana
30,65,Musselshell County,MT,Montana
30,67,Park County,MT,Montana
30,69,Petroleum County,MT,Montana
30,71,Phillips County,MT,Montana
30,73,Pondera County,MT,Montana
30,75,Powder River County,MT,Montana
30,77,Powell County,MT,Montana
30,79,Prairie County,MT,Montana
30,81,Ravalli County,MT,Montana
30,83,Richland County,MT,Montana
30,85,Roosevelt County,MT,Montana
30,87,Rosebud County,MT,Montana
30,89,Sanders County,MT,Montana
30,91,Sheridan County,MT,Montana
30,93,Silver Bow County,MT,Montana
30,95,Stillwater County,MT,Montana
30,97,Sweet Grass County,MT,Montana
30,99,Teton County,MT,Montana
30,101,Toole County,MT,Montana
30,103,Treasure County,MT,Montana
30,105,Valley County,MT,Montana
30,107,Wheatland County,MT,Montana
30,109,Wibaux County,MT,Montana
30,111,Yellowstone County,MT,Montana
31,1,Adams County,NE,Nebraska
31,3,Antelope County,NE,Nebraska
31,5,Arthur County,NE,Nebraska
31,7,Banner County,NE,Nebraska
31,9,Blaine County,NE,Nebraska
31,11,Boone County,NE,Nebraska
31,13,Box Butte County,NE,Nebraska
31,15,Boyd County,NE,Nebraska
31,17,Brown County,NE,Nebraska
31,19,Buffalo County,NE,Nebraska
31,21,Burt County,NE,Nebraska
31,23,Butler County,NE,Nebraska
31,25,Cass County,NE,Nebraska
31,27,Cedar County,NE,Nebraska
31,29,Chase County,NE,Nebraska
31,31,Cherry County,NE,Nebraska
31,33,Cheyenne County,NE,Nebraska
31,35,Clay County,NE,Nebraska
31,37,Colfax County,NE,Nebraska
31,39,Cuming County,NE,Nebraska
31,41,Custer County,NE,Nebraska
31,43,Dakota County,NE,Nebraska
31,45,Dawes County,NE,Nebraska
31,47,Dawson County,NE,Nebraska
31,49,Deuel County,NE,Nebraska
31,51,Dixon County,NE,Nebraska
31,53,Dodge County,NE,Nebraska
31,55,Douglas County,NE,Nebraska
31,57,Dundy County,NE,Nebraska
31,59,Fillmore County,NE,Nebraska
31,61,Franklin County,NE,Nebraska
31,63,Frontier County,NE,Nebraska
31,65,Furnas County,NE,Nebraska
31,67,Gage County,NE,Nebraska
31,69,Garden County,NE,Nebraska
31,71,Garfield County,NE,Nebraska
31,73,Gosper County,NE,Nebraska
31,75,Grant County,NE,Nebraska
31,77,Greeley County,NE,Nebraska
31,79,Hall County,NE,Nebraska
31,81,Hamilton County,NE,Nebraska
31,83,Harlan County,NE,Nebraska
31,85,Hayes County,NE,Nebraska
31,87,Hitchcock County,NE,Nebraska
31,89,Holt County,NE,Nebraska
31,91,Hooker County,NE,Nebraska
31,93,Howard County,NE,Nebraska
31,95,Jefferson County,NE,Nebraska
31,97,Johnson County,NE,Nebraska
31,99,Kearney County,NE,Nebraska
31,101,Keith County,NE,Nebraska
31,103,Keya Paha County,NE,Nebraska
31,105,Kimball County,NE,Nebraska
31,107,Knox County,NE,Nebraska
31,109,Lancaster County,NE,Nebraska
31,111,Lincoln County,NE,Nebraska
31,113,Logan County,NE,Nebraska
31,115,Loup County,NE,Nebraska
31,117,McPherson County,NE,Nebraska
31,119,Madison County,NE,Nebraska
31,121,Merrick County,NE,Nebraska
31,123,Morrill County,NE,Nebraska
31,125,Nance County,NE,Nebraska
31,127,Nemaha County,NE,Nebraska
31,129,Nuckolls County,NE,Nebraska
31,131,Otoe County,NE,Nebraska
31,133,Pawnee County,NE,Nebraska
31,135,Perkins County,NE,Nebraska
31,137,Phelps County,NE,Nebraska
31,139,Pierce County,NE,Nebraska
31,141,Platte County,NE,Nebraska
31,143,Polk County,NE,Nebraska
31,145,Red Willow County,NE,Nebraska
31,147,Richardson County,NE,Nebraska
31,149,Rock County,NE,Nebraska
31,151,Saline County,NE,Nebraska
31,153,Sarpy County,NE,Nebraska
31,155,Saunders County,NE,Nebraska
31,157,Scotts Bluff County,NE,Nebraska
31,159,Seward County,NE,Nebraska
31,161,Sheridan County,NE,Nebraska
31,163,Sherman County,NE,Nebraska
31,165,Sioux County,NE,Nebraska
31,167,Stanton County,NE,Nebraska
31,169,Thayer County,NE,Nebraska
31,171,Thomas County,NE,Nebraska
31,173,Thurston County,NE,Nebraska
31,175,Valley County,NE,Nebraska
31,177,Washington County,NE,Nebraska
31,179,Wayne County,NE,Nebraska
31,181,Webster County,NE,Nebraska
31,183,Wheeler County,NE,Nebraska
31,185,York County,NE,Nebraska
32,1,Churchill County,NV,Nevada
32,3,Clark County,NV,Nevada
32,5,Douglas County,NV,Nevada
32,7,Elko County,NV,Nevada
32,9,Esmeralda County,NV,Nevada
32,11,Eureka County,NV,Nevada
32,13,Humboldt County,NV,Nevada
32,15,Lander County,NV,Nevada
32,17,Lincoln County,NV,Nevada
32,19,Lyon County,NV,Nevada
32,21,Mineral County,NV,Nevada
32,23,Nye County,NV,Nevada
32,27,Pershing County,NV,Nevada
32,29,Storey County,NV,Nevada
32,31,Washoe County,NV,Nevada
32,33,White Pine County,NV,Nevada
32,510,Carson City,NV,Nevada
33,1,Belknap County,NH,New Hampshire
33,3,Carroll County,NH,New Hampshire
33,5,Cheshire County,NH,New Hampshire
33,7,Coos County,NH,New Hampshire
33,9,Grafton County,NH,New Hampshire
33,11,Hillsborough County,NH,New Hampshire
33,13,Merrimack County,NH,New Hampshire
33,15,Rockingham County,NH,New Hampshire
33,17,Strafford County,NH,New Hampshire
33,19,Sullivan County,NH,New Hampshire
34,1,Atlantic County,NJ,New Jersey
34,3,Bergen County,NJ,New Jersey
34,5,Burlington County,NJ,New Jersey
34,7,Camden County,NJ,New Jersey
34,9,Cape May County,NJ,New Jersey
34,11,Cumberland County,NJ,New Jersey
34,13,Essex County,NJ,New Jersey
34,15,Gloucester County,NJ,New Jersey
34,17,Hudson County,NJ,New Jersey
34,19,Hunterdon County,NJ,New Jersey
34,21,Mercer County,NJ,New Jersey
34,23,Middlesex County,NJ,New Jersey
34,25,Monmouth County,NJ,New Jersey
34,27,Morris County,NJ,New Jersey
34,29,Ocean County,NJ,New Jersey
34,31,Passaic County,NJ,New Jersey
34,33,Salem County,NJ,New Jersey
34,35,Somerset County,NJ,New Jersey
34,37,Sussex County,NJ,New Jersey
34,39,Union County,NJ,New Jersey
34,41,Warren County,NJ,New Jersey
35,1,Bernalillo County,NM,New Mexico
35,3,Catron County,NM,New Mexico
35,5,Chaves County,NM,New Mexico
35,6,Cibola County,NM,New Mexico
35,7,Colfax County,NM,New Mexico
35,9,Curry County,NM,New Mexico
35,11,De Baca County,NM,New Mexico
35,13,DoÐa Ana County,NM,New Mexico
35,15,Eddy County,NM,New Mexico
35,17,Grant County,NM,New Mexico
35,19,Guadalupe County,NM,New Mexico
35,21,Harding County,NM,New Mexico
35,23,Hidalgo County,NM,New Mexico
35,25,Lea County,NM,New Mexico
35,27,Lincoln County,NM,New Mexico
35,28,Los Alamos County,NM,New Mexico
35,29,Luna County,NM,New Mexico
35,31,McKinley County,NM,New Mexico
35,33,Mora County,NM,New Mexico
35,35,Otero County,NM,New Mexico
35,37,Quay County,NM,New Mexico
35,39,Rio Arriba County,NM,New Mexico
35,41,Roosevelt County,NM,New Mexico
35,43,Sandoval County,NM,New Mexico
35,45,San Juan County,NM,New Mexico
35,47,San Miguel County,NM,New Mexico
35,49,Santa Fe County,NM,New Mexico
35,51,Sierra County,NM,New Mexico
35,53,Socorro County,NM,New Mexico
35,55,Taos County,NM,New Mexico
35,57,Torrance County,NM,New Mexico
35,59,Union County,NM,New Mexico
35,61,Valencia County,NM,New Mexico
36,1,Albany County,NY,New York
36,3,Allegany County,NY,New York
36,5,Bronx County,NY,New York
36,7,Broome County,NY,New York
36,9,Cattaraugus County,NY,New York
36,11,Cayuga County,NY,New York
36,13,Chautauqua County,NY,New York
36,15,Chemung County,NY,New York
36,17,Chenango County,NY,New York
36,19,Clinton County,NY,New York
36,21,Columbia County,NY,New York
36,23,Cortland County,NY,New York
36,25,Delaware County,NY,New York
36,27,Dutchess County,NY,New York
36,29,Erie County,NY,New York
36,31,Essex County,NY,New York
36,33,Franklin County,NY,New York
36,35,Fulton County,NY,New York
36,37,Genesee County,NY,New York
36,39,Greene County,NY,New York
36,41,Hamilton County,NY,New York
36,43,Herkimer County,NY,New York
36,45,Jefferson County,NY,New York
36,47,Kings County,NY,New York
36,49,Lewis County,NY,New York
36,51,Livingston County,NY,New York
36,53,Madison County,NY,New York
36,55,Monroe County,NY,New York
36,57,Montgomery County,NY,New York
36,59,Nassau County,NY,New York
36,61,New York County,NY,New York
36,63,Niagara County,NY,New York
36,65,Oneida County,NY,New York
36,67,Onondaga County,NY,New York
36,69,Ontario County,NY,New York
36,71,Orange County,NY,New York
36,73,Orleans County,NY,New York
36,75,Oswego County,NY,New York
36,77,Otsego County,NY,New York
36,79,Putnam County,NY,New York
36,81,Queens County,NY,New York
36,83,Rensselaer County,NY,New York
36,85,Richmond County,NY,New York
36,87,Rockland County,NY,New York
36,89,St. Lawrence County,NY,New York
36,91,Saratoga County,NY,New York
36,93,Schenectady County,NY,New York
36,95,Schoharie County,NY,New York
36,97,Schuyler County,NY,New York
36,99,Seneca County,NY,New York
36,101,Steuben County,NY,New York
36,103,Suffolk County,NY,New York
36,105,Sullivan County,NY,New York
36,107,Tioga County,NY,New York
36,109,Tompkins County,NY,New York
36,111,Ulster County,NY,New York
36,113,Warren County,NY,New York
36,115,Washington County,NY,New York
36,117,Wayne County,NY,New York
36,119,Westchester County,NY,New York
36,121,Wyoming County,NY,New York
36,123,Yates County,NY,New York
37,1,Alamance County,NC,North Carolina
37,3,Alexander County,NC,North Carolina
37,5,Alleghany County,NC,North Carolina
37,7,Anson County,NC,North Carolina
37,9,Ashe County,NC,North Carolina
37,11,Avery County,NC,North Carolina
37,13,Beaufort County,NC,North Carolina
37,15,Bertie County,NC,North Carolina
37,17,Bladen County,NC,North Carolina
37,19,Brunswick County,NC,North Carolina
37,21,Buncombe County,NC,North Carolina
37,23,Burke County,NC,North Carolina
37,25,Cabarrus County,NC,North Carolina
37,27,Caldwell County,NC,North Carolina
37,29,Camden County,NC,North Carolina
37,31,Carteret County,NC,North Carolina
37,33,Caswell County,NC,North Carolina
37,35,Catawba County,NC,North Carolina
37,37,Chatham County,NC,North Carolina
37,39,Cherokee County,NC,North Carolina
37,41,Chowan County,NC,North Carolina
37,43,Clay County,NC,North Carolina
37,45,Cleveland County,NC,North Carolina
37,47,Columbus County,NC,North Carolina
37,49,Craven County,NC,North Carolina
37,51,Cumberland County,NC,North Carolina
37,53,Currituck County,NC,North Carolina
37,55,Dare County,NC,North Carolina
37,57,Davidson County,NC,North Carolina
37,59,Davie County,NC,North Carolina
37,61,Duplin County,NC,North Carolina
37,63,Durham County,NC,North Carolina
37,65,Edgecombe County,NC,North Carolina
37,67,Forsyth County,NC,North Carolina
37,69,Franklin County,NC,North Carolina
37,71,Gaston County,NC,North Carolina
37,73,Gates County,NC,North Carolina
37,75,Graham County,NC,North Carolina
37,77,Granville County,NC,North Carolina
37,79,Greene County,NC,North Carolina
37,81,Guilford County,NC,North Carolina
37,83,Halifax County,NC,North Carolina
37,85,Harnett County,NC,North Carolina
37,87,Haywood County,NC,North Carolina
37,89,Henderson County,NC,North Carolina
37,91,Hertford County,NC,North Carolina
37,93,Hoke County,NC,North Carolina
37,95,Hyde County,NC,North Carolina
37,97,Iredell County,NC,North Carolina
37,99,Jackson County,NC,North Carolina
37,101,Johnston County,NC,North Carolina
37,103,Jones County,NC,North Carolina
37,105,Lee County,NC,North Carolina
37,107,Lenoir County,NC,North Carolina
37,109,Lincoln County,NC,North Carolina
37,111,McDowell County,NC,North Carolina
37,113,Macon County,NC,North Carolina
37,115,Madison County,NC,North Carolina
37,117,Martin County,NC,North Carolina
37,119,Mecklenburg County,NC,North Carolina
37,121,Mitchell County,NC,North Carolina
37,123,Montgomery County,NC,North Carolina
37,125,Moore County,NC,North Carolina
37,127,Nash County,NC,North Carolina
37,129,New Hanover County,NC,North Carolina
37,131,Northampton County,NC,North Carolina
37,133,Onslow County,NC,North Carolina
37,135,Orange County,NC,North Carolina
37,137,Pamlico County,NC,North Carolina
37,139,Pasquotank County,NC,North Carolina
37,141,Pender County,NC,North Carolina
37,143,Perquimans County,NC,North Carolina
37,145,Person County,NC,North Carolina
37,147,Pitt County,NC,North Carolina
37,149,Polk County,NC,North Carolina
37,151,Randolph County,NC,North Carolina
37,153,Richmond County,NC,North Carolina
37,155,Robeson County,NC,North Carolina
37,157,Rockingham County,NC,North Carolina
37,159,Rowan County,NC,North Carolina
37,161,Rutherford County,NC,North Carolina
37,163,Sampson County,NC,North Carolina
37,165,Scotland County,NC,North Carolina
37,167,Stanly County,NC,North Carolina
37,169,Stokes County,NC,North Carolina
37,171,Surry County,NC,North Carolina
37,173,Swain County,NC,North Carolina
37,175,Transylvania County,NC,North Carolina
37,177,Tyrrell County,NC,North Carolina
37,179,Union County,NC,North Carolina
37,181,Vance County,NC,North Carolina
37,183,Wake County,NC,North Carolina
37,185,Warren County,NC,North Carolina
37,187,Washington County,NC,North Carolina
37,189,Watauga County,NC,North Carolina
37,191,Wayne County,NC,North Carolina
37,193,Wilkes County,NC,North Carolina
37,195,Wilson County,NC,North Carolina
37,197,Yadkin County,NC,North Carolina
37,199,Yancey County,NC,North Carolina
38,1,Adams County,ND,North Dakota
38,3,Barnes County,ND,North Dakota
38,5,Benson County,ND,North Dakota
38,7,Billings County,ND,North Dakota
38,9,Bottineau County,ND,North Dakota
38,11,Bowman County,ND,North Dakota
38,13,Burke County,ND,North Dakota
38,15,Burleigh County,ND,North Dakota
38,17,Cass County,ND,North Dakota
38,19,Cavalier County,ND,North Dakota
38,21,Dickey County,ND,North Dakota
38,23,Divide County,ND,North Dakota
38,25,Dunn County,ND,North Dakota
38,27,Eddy County,ND,North Dakota
38,29,Emmons County,ND,North Dakota
38,31,Foster County,ND,North Dakota
38,33,Golden Valley County,ND,North Dakota
38,35,Grand Forks County,ND,North Dakota
38,37,Grant County,ND,North Dakota
38,39,Griggs County,ND,North Dakota
38,41,Hettinger County,ND,North Dakota
38,43,Kidder County,ND,North Dakota
38,45,LaMoure County,ND,North Dakota
38,47,Logan County,ND,North Dakota
38,49,McHenry County,ND,North Dakota
38,51,McIntosh County,ND,North Dakota
38,53,McKenzie County,ND,North Dakota
38,55,McLean County,ND,North Dakota
38,57,Mercer County,ND,North Dakota
38,59,Morton County,ND,North Dakota
38,61,Mountrail County,ND,North Dakota
38,63,Nelson County,ND,North Dakota
38,65,Oliver County,ND,North Dakota
38,67,Pembina County,ND,North Dakota
38,69,Pierce County,ND,North Dakota
38,71,Ramsey County,ND,North Dakota
38,73,Ransom County,ND,North Dakota
38,75,Renville County,ND,North Dakota
38,77,Richland County,ND,North Dakota
38,79,Rolette County,ND,North Dakota
38,81,Sargent County,ND,North Dakota
38,83,Sheridan County,ND,North Dakota
38,85,Sioux County,ND,North Dakota
38,87,Slope County,ND,North Dakota
38,89,Stark County,ND,North Dakota
38,91,Steele County,ND,North Dakota
38,93,Stutsman County,ND,North Dakota
38,95,Towner County,ND,North Dakota
38,97,Traill County,ND,North Dakota
38,99,Walsh County,ND,North Dakota
38,101,Ward County,ND,North Dakota
38,103,Wells County,ND,North Dakota
38,105,Williams County,ND,North Dakota
39,1,Adams County,OH,Ohio
39,3,Allen County,OH,Ohio
39,5,Ashland County,OH,Ohio
39,7,Ashtabula County,OH,Ohio
39,9,Athens County,OH,Ohio
39,11,Auglaize County,OH,Ohio
39,13,Belmont County,OH,Ohio
39,15,Brown County,OH,Ohio
39,17,Butler County,OH,Ohio
39,19,Carroll County,OH,Ohio
39,21,Champaign County,OH,Ohio
39,23,Clark County,OH,Ohio
39,25,Clermont County,OH,Ohio
39,27,Clinton County,OH,Ohio
39,29,Columbiana County,OH,Ohio
39,31,Coshocton County,OH,Ohio
39,33,Crawford County,OH,Ohio
39,35,Cuyahoga County,OH,Ohio
39,37,Darke County,OH,Ohio
39,39,Defiance County,OH,Ohio
39,41,Delaware County,OH,Ohio
39,43,Erie County,OH,Ohio
39,45,Fairfield County,OH,Ohio
39,47,Fayette County,OH,Ohio
39,49,Franklin County,OH,Ohio
39,51,Fulton County,OH,Ohio
39,53,Gallia County,OH,Ohio
39,55,Geauga County,OH,Ohio
39,57,Greene County,OH,Ohio
39,59,Guernsey County,OH,Ohio
39,61,Hamilton County,OH,Ohio
39,63,Hancock County,OH,Ohio
39,65,Hardin County,OH,Ohio
39,67,Harrison County,OH,Ohio
39,69,Henry County,OH,Ohio
39,71,Highland County,OH,Ohio
39,73,Hocking County,OH,Ohio
39,75,Holmes County,OH,Ohio
39,77,Huron County,OH,Ohio
39,79,Jackson County,OH,Ohio
39,81,Jefferson County,OH,Ohio
39,83,Knox County,OH,Ohio
39,85,Lake County,OH,Ohio
39,87,Lawrence County,OH,Ohio
39,89,Licking County,OH,Ohio
39,91,Logan County,OH,Ohio
39,93,Lorain County,OH,Ohio
39,95,Lucas County,OH,Ohio
39,97,Madison County,OH,Ohio
39,99,Mahoning County,OH,Ohio
39,101,Marion County,OH,Ohio
39,103,Medina County,OH,Ohio
39,105,Meigs County,OH,Ohio
39,107,Mercer County,OH,Ohio
39,109,Miami County,OH,Ohio
39,111,Monroe County,OH,Ohio
39,113,Montgomery County,OH,Ohio
39,115,Morgan County,OH,Ohio
39,117,Morrow County,OH,Ohio
39,119,Muskingum County,OH,Ohio
39,121,Noble County,OH,Ohio
39,123,Ottawa County,OH,Ohio
39,125,Paulding County,OH,Ohio
39,127,Perry County,OH,Ohio
39,129,Pickaway County,OH,Ohio
39,131,Pike County,OH,Ohio
39,133,Portage County,OH,Ohio
39,135,Preble County,OH,Ohio
39,137,Putnam County,OH,Ohio
39,139,Richland County,OH,Ohio
39,141,Ross County,OH,Ohio
39,143,Sandusky County,OH,Ohio
39,145,Scioto County,OH,Ohio
39,147,Seneca County,OH,Ohio
39,149,Shelby County,OH,Ohio
39,151,Stark County,OH,Ohio
39,153,Summit County,OH,Ohio
39,155,Trumbull County,OH,Ohio
39,157,Tuscarawas County,OH,Ohio
39,159,Union County,OH,Ohio
39,161,Van Wert County,OH,Ohio
39,163,Vinton County,OH,Ohio
39,165,Warren County,OH,Ohio
39,167,Washington County,OH,Ohio
39,169,Wayne County,OH,Ohio
39,171,Williams County,OH,Ohio
39,173,Wood County,OH,Ohio
39,175,Wyandot County,OH,Ohio
40,1,Adair County,OK,Oklahoma
40,3,Alfalfa County,OK,Oklahoma
40,5,Atoka County,OK,Oklahoma
40,7,Beaver County,OK,Oklahoma
40,9,Beckham County,OK,Oklahoma
40,11,Blaine County,OK,Oklahoma
40,13,Bryan County,OK,Oklahoma
40,15,Caddo County,OK,Oklahoma
40,17,Canadian County,OK,Oklahoma
40,19,Carter County,OK,Oklahoma
40,21,Cherokee County,OK,Oklahoma
40,23,Choctaw County,OK,Oklahoma
40,25,Cimarron County,OK,Oklahoma
40,27,Cleveland County,OK,Oklahoma
40,29,Coal County,OK,Oklahoma
40,31,Comanche County,OK,Oklahoma
40,33,Cotton County,OK,Oklahoma
40,35,Craig County,OK,Oklahoma
40,37,Creek County,OK,Oklahoma
40,39,Custer County,OK,Oklahoma
40,41,Delaware County,OK,Oklahoma
40,43,Dewey County,OK,Oklahoma
40,45,Ellis County,OK,Oklahoma
40,47,Garfield County,OK,Oklahoma
40,49,Garvin County,OK,Oklahoma
40,51,Grady County,OK,Oklahoma
40,53,Grant County,OK,Oklahoma
40,55,Greer County,OK,Oklahoma
40,57,Harmon County,OK,Oklahoma
40,59,Harper County,OK,Oklahoma
40,61,Haskell County,OK,Oklahoma
40,63,Hughes County,OK,Oklahoma
40,65,Jackson County,OK,Oklahoma
40,67,Jefferson County,OK,Oklahoma
40,69,Johnston County,OK,Oklahoma
40,71,Kay County,OK,Oklahoma
40,73,Kingfisher County,OK,Oklahoma
40,75,Kiowa County,OK,Oklahoma
40,77,Latimer County,OK,Oklahoma
40,79,Le Flore County,OK,Oklahoma
40,81,Lincoln County,OK,Oklahoma
40,83,Logan County,OK,Oklahoma
40,85,Love County,OK,Oklahoma
40,87,McClain County,OK,Oklahoma
40,89,McCurtain County,OK,Oklahoma
40,91,McIntosh County,OK,Oklahoma
40,93,Major County,OK,Oklahoma
40,95,Marshall County,OK,Oklahoma
40,97,Mayes County,OK,Oklahoma
40,99,Murray County,OK,Oklahoma
40,101,Muskogee County,OK,Oklahoma
40,103,Noble County,OK,Oklahoma
40,105,Nowata County,OK,Oklahoma
40,107,Okfuskee County,OK,Oklahoma
40,109,Oklahoma County,OK,Oklahoma
40,111,Okmulgee County,OK,Oklahoma
40,113,Osage County,OK,Oklahoma
40,115,Ottawa County,OK,Oklahoma
40,117,Pawnee County,OK,Oklahoma
40,119,Payne County,OK,Oklahoma
40,121,Pittsburg County,OK,Oklahoma
40,123,Pontotoc County,OK,Oklahoma
40,125,Pottawatomie County,OK,Oklahoma
40,127,Pushmataha County,OK,Oklahoma
40,129,Roger Mills County,OK,Oklahoma
40,131,Rogers County,OK,Oklahoma
40,133,Seminole County,OK,Oklahoma
40,135,Sequoyah County,OK,Oklahoma
40,137,Stephens County,OK,Oklahoma
40,139,Texas County,OK,Oklahoma
40,141,Tillman County,OK,Oklahoma
40,143,Tulsa County,OK,Oklahoma
40,145,Wagoner County,OK,Oklahoma
40,147,Washington County,OK,Oklahoma
40,149,Washita County,OK,Oklahoma
40,151,Woods County,OK,Oklahoma
40,153,Woodward County,OK,Oklahoma
41,1,Baker County,OR,Oregon
41,3,Benton County,OR,Oregon
41,5,Clackamas County,OR,Oregon
41,7,Clatsop County,OR,Oregon
41,9,Columbia County,OR,Oregon
41,11,Coos County,OR,Oregon
41,13,Crook County,OR,Oregon
41,15,Curry County,OR,Oregon
41,17,Deschutes County,OR,Oregon
41,19,Douglas County,OR,Oregon
41,21,Gilliam County,OR,Oregon
41,23,Grant County,OR,Oregon
41,25,Harney County,OR,Oregon
41,27,Hood River County,OR,Oregon
41,29,Jackson County,OR,Oregon
41,31,Jefferson County,OR,Oregon
41,33,Josephine County,OR,Oregon
41,35,Klamath County,OR,Oregon
41,37,Lake County,OR,Oregon
41,39,Lane County,OR,Oregon
41,41,Lincoln County,OR,Oregon
41,43,Linn County,OR,Oregon
41,45,Malheur County,OR,Oregon
41,47,Marion County,OR,Oregon
41,49,Morrow County,OR,Oregon
41,51,Multnomah County,OR,Oregon
41,53,Polk County,OR,Oregon
41,55,Sherman County,OR,Oregon
41,57,Tillamook County,OR,Oregon
41,59,Umatilla County,OR,Oregon
41,61,Union County,OR,Oregon
41,63,Wallowa County,OR,Oregon
41,65,Wasco County,OR,Oregon
41,67,Washington County,OR,Oregon
41,69,Wheeler County,OR,Oregon
41,71,Yamhill County,OR,Oregon
42,1,Adams County,PA,Pennsylvania
42,3,Allegheny County,PA,Pennsylvania
42,5,Armstrong County,PA,Pennsylvania
42,7,Beaver County,PA,Pennsylvania
42,9,Bedford County,PA,Pennsylvania
42,11,Berks County,PA,Pennsylvania
42,13,Blair County,PA,Pennsylvania
42,15,Bradford County,PA,Pennsylvania
42,17,Bucks County,PA,Pennsylvania
42,19,Butler County,PA,Pennsylvania
42,21,Cambria County,PA,Pennsylvania
42,23,Cameron County,PA,Pennsylvania
42,25,Carbon County,PA,Pennsylvania
42,27,Centre County,PA,Pennsylvania
42,29,Chester County,PA,Pennsylvania
42,31,Clarion County,PA,Pennsylvania
42,33,Clearfield County,PA,Pennsylvania
42,35,Clinton County,PA,Pennsylvania
42,37,Columbia County,PA,Pennsylvania
42,39,Crawford County,PA,Pennsylvania
42,41,Cumberland County,PA,Pennsylvania
42,43,Dauphin County,PA,Pennsylvania
